seed,initial_objective_value,best_objective_value,delta_abs_vs_baseline,delta_pct_vs_baseline,iterations,evaluations,runtime_seconds,accepted_iterations,improvement_iterations,stopping_reason,final_perturbation_strength,seed_dir,profile_total_runtime_s,profile_initial_eval_s,profile_initial_local_search_s,profile_iteration_perturbation_s,profile_iteration_candidate_eval_s,profile_iteration_local_search_s,profile_iteration_acceptance_update_s,profile_iteration_bookkeeping_s,profile_iteration_logging_s,profile_evaluation_build_final_matrix_s,profile_evaluation_objective_only_s,profile_evaluation_total_s,profile_evaluation_calls,profile_evaluation_avg_s,profile_local_search_calls
182,44.1853,48.328199999999995,5.787099999999995,13.603550448860034,217,30132,78.95744788902812,18,18,max_evaluations,17,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/metro_ana_rosa/athlete/dataset_hex177_impacts4904/run_20260602_150632_budget100_seeds100/seed_runs/seed_000182,78.95744788902812,0.005894774803891778,0.15096411295235157,0.34986318345181644,0.5402577866334468,77.89695845544338,0.0011143435258418322,0.0030872023198753595,0.002824959345161915,58.54222227539867,16.743114589480683,75.28533686487935,30132,0.0024985177507261167,218
57,44.01090000000001,49.181799999999996,6.640699999999995,15.610080604403729,220,30054,77.77295921812765,25,25,max_evaluations,14,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/metro_ana_rosa/athlete/dataset_hex177_impacts4904/run_20260602_150632_budget100_seeds100/seed_runs/seed_000057,77.77295921812765,0.005832894006744027,0.10791854280978441,0.3184798064175993,0.5433423512149602,76.78364249202423,0.0010213654022663832,0.002945452928543091,0.0035228340420871973,57.347461216850206,16.83270897064358,74.18017018749379,30054,0.002468229526435542,221
7217,46.2817,50.9577,8.416600000000003,19.784631803126867,201,25153,62.14923920109868,26,26,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/metro_ana_rosa/athlete/dataset_hex177_impacts4904/run_20260602_150632_budget100_seeds100/seed_runs/seed_007217,62.14923920109868,0.006307152798399329,0.1351130239199847,0.2818452678620815,0.4646905043628067,61.2483352238778,0.0009475601837038994,0.0027575853746384382,0.0030270523857325315,44.87085488415323,14.364647015696391,59.23550189984962,25153,0.002355007430519207,202
395,45.4541,49.3009,6.7597999999999985,15.890045156331167,147,20762,51.32835825486109,20,20,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/metro_ana_rosa/athlete/dataset_hex177_impacts4904/run_20260602_150632_budget100_seeds100/seed_runs/seed_000395,51.32835825486109,0.006307209143415093,0.1916109009180218,0.21005882089957595,0.3435988798737526,50.5658209240064,0.0008336962200701237,0.0026448825374245644,0.0022605983540415764,36.89862352772616,11.990540137281641,48.8891636650078,20762,0.002354742494220586,148
2949,43.3617,48.64020000000001,6.099100000000007,14.336958846856351,218,25870,65.73569009802304,19,19,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/metro_ana_rosa/athlete/dataset_hex177_impacts4904/run_20260602_150632_budget100_seeds100/seed_runs/seed_002949,65.73569009802304,0.006188652012497187,0.1359016781207174,0.3317516325041652,0.5242914212867618,64.72351000527851,0.0010495551396161318,0.003349488601088524,0.0030623713973909616,47.97737641911954,14.63918603840284,62.61656245752238,25870,0.0024204314827028363,219
2177,44.5051,49.01520000000001,6.474100000000007,15.218459325217278,164,22137,55.72164006205276,23,23,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/metro_ana_rosa/athlete/dataset_hex177_impacts4904/run_20260602_150632_budget100_seeds100/seed_runs/seed_002177,55.72164006205276,0.006376960081979632,0.11787057085894048,0.24039331823587418,0.38960023899562657,54.956693733576685,0.000836407532915473,0.002311115153133869,0.002490372397005558,40.47091740183532,12.63611488416791,53.10703228600323,22137,0.002399016681845021,165
4854,45.04599999999999,48.6561,6.115000000000002,14.374334467138842,210,28596,73.41740575712174,21,21,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/metro_ana_rosa/athlete/dataset_hex177_impacts4904/run_20260602_150632_budget100_seeds100/seed_runs/seed_004854,73.41740575712174,0.006609672913327813,0.1596521099563688,0.3342859442345798,0.5105026124510914,72.39252546057105,0.0010075990576297045,0.0031851413659751415,0.0025953869335353374,53.93624260602519,16.039947994286194,69.97619060031138,28596,0.00244706219752103,211
1356,46.8448,51.342,8.800899999999999,20.687993493351133,209,26479,67.2126424938906,21,21,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/metro_ana_rosa/athlete/dataset_hex177_impacts4904/run_20260602_150632_budget100_seeds100/seed_runs/seed_001356,67.2126424938906,0.00649608694948256,0.22123669716529548,0.3107763382140547,0.5014247167855501,66.15892711747438,0.001013175817206502,0.0032199500128626823,0.003048558486625552,49.15683621051721,14.912589802639559,64.06942601315677,26479,0.0024196316331114003,210
3557,45.4725,49.6045,7.0634000000000015,16.603707943612182,167,21728,53.61485232505947,15,15,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/metro_ana_rosa/athlete/dataset_hex177_impacts4904/run_20260602_150632_budget100_seeds100/seed_runs/seed_003557,53.61485232505947,0.006230122875422239,0.16985293896868825,0.2384371750522405,0.3887041681446135,52.799692895961925,0.0008374240715056658,0.0029744189232587814,0.0021096712443977594,38.71152325067669,12.397478824248537,51.10900207492523,21728,0.0023522184312833776,168
3801,45.6596,49.0883,6.547199999999997,15.390293151799076,142,18621,46.18848650390282,19,19,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/metro_ana_rosa/athlete/dataset_hex177_impacts4904/run_20260602_150632_budget100_seeds100/seed_runs/seed_003801,46.18848650390282,0.006215279921889305,0.2506370837800205,0.20826523937284946,0.332052000798285,45.38153871940449,0.0006985887885093689,0.0021599377505481243,0.0021885856986045837,33.289901092648506,10.717306268634275,44.00720736128278,18621,0.0023633106364471714,143
