seed,iter,eval_count,elapsed_s,current_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,accepted,improved,perturbation_strength,no_improve_streak,local_search_accepted_moves,applied_perturbation_moves
6297,0,52,0.0,49.2578,49.2578,2.200100000000006,0.0,True,False,2,0,25,0
6297,1,111,0.24512736801989377,49.9687,49.9687,2.9110000000000014,0.7108999999999952,True,True,2,0,25,2
6297,2,180,0.3974499951582402,50.5373,50.5373,3.479600000000005,0.5686000000000035,True,True,2,0,25,2
6297,3,263,0.5807159831747413,51.1026,51.1026,4.0449000000000055,0.5653000000000006,True,True,2,0,25,2
6297,4,398,0.8787217210046947,51.4872,51.4872,4.429500000000004,0.38459999999999894,True,True,2,0,25,2
6297,5,513,1.132498482009396,51.850300000000004,51.850300000000004,4.792600000000007,0.36310000000000286,True,True,2,0,25,2
6297,6,747,1.6488562792073935,52.1168,52.1168,5.059100000000001,0.2664999999999935,True,True,2,0,25,2
6297,7,887,1.957700651139021,52.49549999999999,52.49549999999999,5.437799999999996,0.37869999999999493,True,True,2,0,25,2
6297,8,1081,2.3854843280278146,53.001,53.001,5.943300000000001,0.505500000000005,True,True,2,0,25,2
6297,9,1322,2.916995826177299,53.32899999999999,53.32899999999999,6.2712999999999965,0.32799999999999585,True,True,2,0,25,2
6297,10,1590,3.508181911194697,53.88759999999999,53.88759999999999,6.829899999999995,0.5585999999999984,True,True,2,0,25,2
6297,11,1799,3.9692305610515177,54.1353,54.1353,7.077600000000004,0.2477000000000089,True,True,2,0,12,2
6297,12,2082,4.593369831098244,54.6322,54.6322,7.5745000000000005,0.49689999999999657,True,True,2,0,21,2
6297,13,2704,5.965061739087105,55.3484,55.3484,8.290700000000001,0.7162000000000006,True,True,2,0,25,2
6297,14,2866,6.322225782088935,55.3484,55.3484,8.290700000000001,0.0,False,False,2,1,6,2
6297,15,2939,6.4831837131641805,55.392300000000006,55.392300000000006,8.334600000000009,0.04390000000000782,True,True,2,0,3,2
6297,16,3480,7.675805060192943,55.733000000000004,55.733000000000004,8.675300000000007,0.3406999999999982,True,True,2,0,17,2
6297,17,3614,7.971266488078982,55.733000000000004,55.733000000000004,8.675300000000007,0.0,False,False,2,1,5,2
6297,18,3702,8.16536555904895,55.733000000000004,55.733000000000004,8.675300000000007,0.0,False,False,2,2,3,2
6297,19,3903,8.608511132188141,55.74459999999999,55.74459999999999,8.686899999999994,0.011599999999987176,True,True,2,0,9,2
6297,20,4170,9.197217610199004,55.8364,55.8364,8.7787,0.09180000000000632,True,True,2,0,9,2
6297,21,4386,9.67347593116574,55.8364,55.8364,8.7787,0.0,False,False,2,1,6,2
6297,22,4472,9.863255910109729,55.8364,55.8364,8.7787,0.0,False,False,2,2,1,2
6297,23,4670,10.29986104206182,55.8364,55.8364,8.7787,0.0,False,False,2,3,10,2
6297,24,4735,10.44323682016693,55.8364,55.8364,8.7787,0.0,False,False,2,4,0,2
