seed,iter,eval_count,elapsed_s,alpha_used,rcl_size_mean,construction_sum_iqc,after_ls_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,improved,no_improve_streak,local_search_accepted_moves,t_construction_s,t_candidate_eval_s,t_local_search_s,t_iter_total_s
9836,1,100,0.1660126894712448,0.17243421241131518,44.88,50.8898,51.958200000000005,51.958200000000005,2.4093000000000018,,True,0,25,0.012682614848017693,0.0030470648780465126,0.149721865542233,0.1655206149443984
9836,2,161,0.26876981742680073,0.56672355611031,434.5,50.761300000000006,51.12520000000001,51.958200000000005,2.4093000000000018,0.0,False,1,25,0.011581898666918278,0.0014464082196354866,0.08955242019146681,0.10260697733610868
9836,3,222,0.3723431471735239,0.2486360122438075,107.5,50.9985,51.903099999999995,51.958200000000005,2.4093000000000018,0.0,False,2,25,0.011014096438884735,0.0013925209641456604,0.09112901706248522,0.10355710797011852
9836,4,281,0.47375077567994595,0.8053929443583427,718.0,50.649800000000006,50.8329,51.958200000000005,2.4093000000000018,0.0,False,3,25,0.011589902453124523,0.0014738654717803001,0.08829594869166613,0.1013815114274621
9836,5,348,0.5841991947963834,0.2987568048536683,143.83,49.756299999999996,50.732800000000005,51.958200000000005,2.4093000000000018,0.0,False,4,25,0.010666300542652607,0.0014178045094013214,0.09832966327667236,0.11043574567884207
9836,6,410,0.690707627683878,0.8618691030825877,730.0,50.589000000000006,51.012,51.958200000000005,2.4093000000000018,0.0,False,5,25,0.012055487371981144,0.001484537497162819,0.0929332971572876,0.10649548657238483
9836,7,519,0.8635267475619912,0.14493410560718323,27.93,51.3618,52.3673,52.3673,2.818399999999997,0.40909999999999513,True,0,25,0.010585400275886059,0.001455073244869709,0.16074087284505367,0.1728074112907052
9836,8,591,0.98165228869766,0.17104079674610806,40.51,51.246300000000005,51.7006,52.3673,2.818399999999997,0.0,False,1,25,0.010295073501765728,0.0014660796150565147,0.10623720847070217,0.11801933497190475
9836,9,644,1.0733246095478535,0.8199147360158753,721.0,50.7011,50.99289999999999,52.3673,2.818399999999997,0.0,False,2,25,0.011775322258472443,0.0014576585963368416,0.07840420678257942,0.0916596008464694
9836,10,705,1.174553575925529,0.03405339554319431,3.7,47.7684,49.3858,52.3673,2.818399999999997,0.0,False,3,25,0.010686386376619339,0.001418059691786766,0.08909046184271574,0.10121649410575628
9836,11,767,1.276657486334443,0.2601066288858407,103.18,50.939299999999996,51.468,52.3673,2.818399999999997,0.0,False,4,25,0.010739200748503208,0.0014105532318353653,0.08987320400774479,0.10204303916543722
9836,12,818,1.364212527871132,0.5672008347815264,446.88,50.911699999999996,51.3151,52.3673,2.818399999999997,0.0,False,5,25,0.01139349490404129,0.001448068767786026,0.07467942871153355,0.08754251152276993
9836,13,871,1.4547330113127828,0.04389190969998502,4.7,48.182300000000005,49.7617,52.3673,2.818399999999997,0.0,False,6,25,0.010437735356390476,0.0014765812084078789,0.07855626475065947,0.09049378149211407
9836,14,915,1.5310342786833644,0.23686605406233519,104.66,50.4802,50.9845,52.3673,2.818399999999997,0.0,False,7,25,0.010725978761911392,0.0014729853719472885,0.06405537109822035,0.07627586927264929
9836,15,974,1.6305848825722933,0.42604984411401037,255.67,50.818299999999994,51.3722,52.3673,2.818399999999997,0.0,False,8,25,0.01094293873757124,0.0014257505536079407,0.08714994043111801,0.0995390908792615
9836,16,1031,1.7270485181361437,0.8113281452814599,719.0,50.5342,50.685,52.3673,2.818399999999997,0.0,False,9,25,0.01187190879136324,0.0013496624305844307,0.08320825081318617,0.09645133279263973
9836,17,1128,1.884014510549605,0.4125935564718727,261.35,50.4325,51.1871,52.3673,2.818399999999997,0.0,False,10,25,0.01109243743121624,0.0014429586008191109,0.14439619611948729,0.15695406217128038
9836,18,1190,1.987832729704678,0.649099337845509,589.11,50.3069,50.88159999999999,52.3673,2.818399999999997,0.0,False,11,25,0.011595258489251137,0.0013993559405207634,0.09077802672982216,0.10379396472126245
9836,19,1273,2.1244509434327483,0.516672772803716,372.31,50.8934,51.5069,52.3673,2.818399999999997,0.0,False,12,25,0.01135652232915163,0.0014723185449838638,0.12375348061323166,0.1366052282974124
9836,20,1338,2.2333562737330794,0.6723529090657586,620.71,50.1464,50.5125,52.3673,2.818399999999997,0.0,False,13,25,0.01178444642573595,0.001516011543571949,0.09557052608579397,0.10889293719083071
9836,21,1455,2.4186131469905376,0.16398797677359633,33.86,52.066,52.696600000000004,52.696600000000004,3.1477000000000004,0.3293000000000035,True,0,25,0.010700782760977745,0.0014528147876262665,0.17288794461637735,0.1850686427205801
9836,22,1525,2.5333565454930067,0.10614666063408462,15.67,49.06399999999999,50.5743,52.696600000000004,3.1477000000000004,0.0,False,1,25,0.01062467135488987,0.0014200396835803986,0.10252075642347336,0.11458629742264748
9836,23,1587,2.639724463224411,0.5477991047611742,426.46,50.069500000000005,50.655699999999996,52.696600000000004,3.1477000000000004,0.0,False,2,25,0.01172876451164484,0.001499781385064125,0.09310804307460785,0.1063559865579009
9836,24,1678,2.7815017476677895,0.171609905458192,54.17,51.3691,52.0656,52.696600000000004,3.1477000000000004,0.0,False,3,25,0.010499658063054085,0.0014419984072446823,0.12980517651885748,0.14176630694419146
9836,25,1726,2.862904786132276,0.026578343130616466,2.88,46.337500000000006,47.740899999999996,52.696600000000004,3.1477000000000004,0.0,False,4,25,0.01044375915080309,0.0013640178367495537,0.06954741757363081,0.08137635700404644
9836,26,1789,2.969295226968825,0.9600695822579758,1150.88,49.8788,50.1125,52.696600000000004,3.1477000000000004,0.0,False,5,25,0.012212637811899185,0.0014493586495518684,0.09269517194479704,0.10637786518782377
9836,27,1829,3.03993943054229,0.4148827237185312,254.75,50.6855,50.99079999999999,52.696600000000004,3.1477000000000004,0.0,False,6,25,0.01107877865433693,0.0013468293473124504,0.05818582233041525,0.07063216157257557
9836,28,1896,3.152978506870568,0.933622815160961,932.88,50.1559,50.5951,52.696600000000004,3.1477000000000004,0.0,False,7,25,0.012149608694016933,0.0014187293127179146,0.09943703096359968,0.1130256773903966
9836,29,1975,3.282229113392532,0.2908726338388279,146.32,50.7973,51.29859999999999,52.696600000000004,3.1477000000000004,0.0,False,8,25,0.010777685791254044,0.001442943699657917,0.11699895095080137,0.12923953123390675
9836,30,2043,3.397425217553973,0.7897192944888435,710.81,50.185900000000004,50.730900000000005,52.696600000000004,3.1477000000000004,0.0,False,9,25,0.011518280021846294,0.0014740237966179848,0.10217126365751028,0.11518414318561554
9836,31,2121,3.5247809272259474,0.2290394151607571,91.96,50.6363,51.3705,52.696600000000004,3.1477000000000004,0.0,False,10,25,0.010777546092867851,0.0014971503987908363,0.1148766279220581,0.12717577163130045
9836,32,2193,3.641226826235652,0.48109433287132686,329.69,50.60249999999999,50.7299,52.696600000000004,3.1477000000000004,0.0,False,11,25,0.011209581978619099,0.0014854390174150467,0.10371577180922031,0.11643374152481556
9836,33,2262,3.7543204287067056,0.32831656629506756,181.16,50.074799999999996,50.477900000000005,52.696600000000004,3.1477000000000004,0.0,False,12,25,0.010670149698853493,0.0013869842514395714,0.10100360680371523,0.11308161541819572
9836,34,2313,3.8430453091859818,0.9602170890129561,1142.17,50.0991,50.431799999999996,52.696600000000004,3.1477000000000004,0.0,False,13,25,0.012035305611789227,0.0014442922547459602,0.0752093717455864,0.088712302967906
9836,35,2368,3.9371322616934776,0.8425026206846588,724.72,50.0697,50.533500000000004,52.696600000000004,3.1477000000000004,0.0,False,14,25,0.011488150805234909,0.0014441609382629395,0.0811212370172143,0.0940750315785408
9836,36,2439,4.055983574129641,0.35562266542822096,199.71,50.7334,51.278800000000004,52.696600000000004,3.1477000000000004,0.0,False,15,25,0.010787725448608398,0.001368001103401184,0.10666049923747778,0.1188381751999259
9836,37,2505,4.16549389064312,0.666112841367064,579.87,50.6602,50.8881,52.696600000000004,3.1477000000000004,0.0,False,16,25,0.01235884428024292,0.0014280350878834724,0.0956905847415328,0.10949740745127201
9836,38,2550,4.243705320172012,0.7641958977999018,696.15,50.44029999999999,50.7824,52.696600000000004,3.1477000000000004,0.0,False,17,25,0.01141812652349472,0.001470339484512806,0.06528798304498196,0.07819913513958454
9836,39,2628,4.3716978980228305,0.3829212678921996,227.39,50.6766,50.899499999999996,52.696600000000004,3.1477000000000004,0.0,False,18,25,0.011820725165307522,0.0015379497781395912,0.11459970846772194,0.12798044458031654
9836,40,2675,4.453931395895779,0.011209147757322957,1.22,46.3335,47.715,52.696600000000004,3.1477000000000004,0.0,False,19,25,0.010368019342422485,0.001493949443101883,0.07033638935536146,0.08222117088735104
9836,41,2773,4.611160867847502,0.47802098951514327,328.74,50.2154,51.186499999999995,52.696600000000004,3.1477000000000004,0.0,False,20,25,0.011047839187085629,0.001542448066174984,0.1445461269468069,0.15715862810611725
9836,42,2837,4.717346618883312,0.6320709545407179,557.58,50.2435,50.8857,52.696600000000004,3.1477000000000004,0.0,False,21,25,0.011570378206670284,0.0013994472101330757,0.09318426996469498,0.106174455024302
9836,43,2901,4.822903302498162,0.038128219274754405,3.44,48.413,49.66030000000001,52.696600000000004,3.1477000000000004,0.0,False,22,25,0.010531540028750896,0.0013369666412472725,0.09363768063485622,0.10552758816629648
9836,44,2972,4.938686448149383,0.28414006857501006,142.65,50.8969,51.459,52.696600000000004,3.1477000000000004,0.0,False,23,25,0.010660001076757908,0.0014228317886590958,0.10366481728851795,0.11577004846185446
9836,45,3025,5.0288509000092745,0.49718585568803886,343.96,50.7389,51.0647,52.696600000000004,3.1477000000000004,0.0,False,24,25,0.011158899404108524,0.001511293463408947,0.07746096700429916,0.09015271812677383
9836,46,3099,5.153627453371882,0.3029020015154539,142.63,50.792500000000004,51.5462,52.696600000000004,3.1477000000000004,0.0,False,25,25,0.011897393502295017,0.0014810413122177124,0.11133658513426781,0.12476496491581202
9836,47,3193,5.30319675244391,0.3034835546765908,152.11,51.2273,51.830799999999996,52.696600000000004,3.1477000000000004,0.0,False,26,25,0.010771705769002438,0.0014515472576022148,0.13731265719980001,0.14955816883593798
9836,48,3251,5.40116411447525,0.418517805747308,268.53,50.4863,51.4079,52.696600000000004,3.1477000000000004,0.0,False,27,25,0.010934491641819477,0.0013866797089576721,0.08561412431299686,0.09795548114925623
9836,49,3319,5.5130714029073715,0.6774852410685702,612.05,50.562200000000004,51.1626,52.696600000000004,3.1477000000000004,0.0,False,28,25,0.011559547856450081,0.0014214087277650833,0.09889281261712313,0.11189521197229624
9836,50,3384,5.620612087659538,0.03959446897800356,3.91,47.40050000000001,48.7861,52.696600000000004,3.1477000000000004,0.0,False,29,25,0.010505983605980873,0.0014781709760427475,0.09552272502332926,0.10752786509692669
9836,51,3435,5.709461932070553,0.7015810995487718,640.82,50.0632,50.2005,52.696600000000004,3.1477000000000004,0.0,False,30,25,0.011824151501059532,0.0014844555407762527,0.07532345317304134,0.08865340612828732
9836,52,3520,5.8464921517297626,0.15881300890228,32.1,50.93560000000001,52.2108,52.696600000000004,3.1477000000000004,0.0,False,31,25,0.010305114090442657,0.00144877377897501,0.12524134758859873,0.13701885659247637
9836,53,3576,5.940186358988285,0.805645800641076,717.82,50.72280000000001,50.8992,52.696600000000004,3.1477000000000004,0.0,False,32,25,0.011427348479628563,0.0014362949877977371,0.080781533382833,0.0936667388305068
