seed,iter,eval_count,elapsed_s,alpha_used,rcl_size_mean,construction_sum_iqc,after_ls_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,improved,no_improve_streak,local_search_accepted_moves,t_construction_s,t_candidate_eval_s,t_local_search_s,t_iter_total_s
9748,1,49,0.13292021676898003,0.9838921133203936,1179.14,55.05330000000001,55.667199999999994,55.667199999999994,1.6636999999999915,,True,0,25,0.011041838675737381,0.0023137321695685387,0.1193489832803607,0.13272676151245832
9748,2,121,0.3235357338562608,0.20125505584550119,26.3,53.093999999999994,56.09610000000001,56.09610000000001,2.0926000000000045,0.42890000000001294,True,0,25,0.009555064141750336,0.0024525485932826996,0.17849466297775507,0.1905302880331874
9748,3,172,0.4609460197389126,0.974889068206197,1117.77,54.5985,55.48779999999999,56.09610000000001,2.0926000000000045,0.0,False,1,25,0.011133438907563686,0.0023658107966184616,0.12380835693329573,0.13733044732362032
9748,4,287,0.7606474058702588,0.1805322105422169,27.77,54.2738,56.684,56.684,2.680499999999995,0.5878999999999905,True,0,25,0.009275766089558601,0.0023653386160731316,0.2880186242982745,0.29968857765197754
9748,5,356,0.9440606199204922,0.7145124182460585,310.49,56.1785,57.91210000000001,57.91210000000001,3.908600000000007,1.228100000000012,True,0,25,0.010064858943223953,0.002399732358753681,0.1708381325006485,0.18333157431334257
9748,6,435,1.152653981000185,0.4226316614156169,158.88,55.652899999999995,58.2505,58.2505,4.247,0.33839999999999293,True,0,25,0.009962891228497028,0.0024492889642715454,0.19607255887240171,0.2085124971345067
9748,7,479,1.2720768777653575,0.9529848017762412,962.65,54.907500000000006,55.7374,58.2505,4.247,0.0,False,1,25,0.010943237692117691,0.002473370172083378,0.10591335408389568,0.11935288831591606
9748,8,544,1.4432091806083918,0.25175718251711543,68.85,54.2606,57.0791,58.2505,4.247,0.0,False,2,25,0.00960516557097435,0.0024508247151970863,0.15903781726956367,0.1711191227659583
9748,9,604,1.601066118106246,0.7134065163406607,318.25,55.887699999999995,56.90369999999999,58.2505,4.247,0.0,False,3,25,0.010099800303578377,0.0022714026272296906,0.14544619899243116,0.15784342400729656
9748,10,655,1.73511718865484,0.03209090170677753,1.75,49.1847,49.761300000000006,58.2505,4.247,0.0,False,4,25,0.009380714036524296,0.002375510521233082,0.12225782033056021,0.13403800129890442
9748,11,726,1.9218316320329905,0.7774824193551367,370.66,56.443000000000005,58.285399999999996,58.285399999999996,4.281899999999993,0.03489999999999327,True,0,25,0.012483823113143444,0.002355479635298252,0.17176671791821718,0.18663359619677067
9748,12,776,2.0539362858980894,0.4324959815027447,176.4,54.7942,56.57270000000001,58.285399999999996,4.281899999999993,0.0,False,1,25,0.009924391284584999,0.0022958070039749146,0.11978572234511375,0.13202964048832655
9748,13,844,2.2348241470754147,0.8537936129527371,624.39,56.691599999999994,57.5349,58.285399999999996,4.281899999999993,0.0,False,2,25,0.01054187212139368,0.002467283047735691,0.16784354206174612,0.1808750992640853
9748,14,911,2.4117662515491247,0.9929744625479217,1229.0,55.438900000000004,55.933400000000006,58.285399999999996,4.281899999999993,0.0,False,3,25,0.01168495137244463,0.0025917300954461098,0.16262101661413908,0.1769225988537073
9748,15,1003,2.647187015041709,0.3950542169493799,163.31,55.29559999999999,57.12950000000001,58.285399999999996,4.281899999999993,0.0,False,4,25,0.009775587357580662,0.0023609939962625504,0.22324987966567278,0.23540901485830545
9748,16,1066,2.816102933138609,0.6609700190131649,265.9,55.3224,57.2778,58.285399999999996,4.281899999999993,0.0,False,5,25,0.010137680917978287,0.0025394223630428314,0.15620131604373455,0.16890299785882235
9748,17,1150,3.0343843530863523,0.382269255262625,159.46,54.816399999999994,57.091899999999995,58.285399999999996,4.281899999999993,0.0,False,6,25,0.011145336553454399,0.0022983821108937263,0.2048011040315032,0.21826792042702436
9748,18,1210,3.19260476436466,0.5195790767813464,216.19,55.6652,57.8584,58.285399999999996,4.281899999999993,0.0,False,7,25,0.00982507225126028,0.0022970838472247124,0.1460638800635934,0.15820753015577793
9748,19,1266,3.3387777423486114,0.8189818185089061,453.82,57.0479,58.56360000000001,58.56360000000001,4.560100000000006,0.27820000000001244,True,0,25,0.010457636788487434,0.00236421637237072,0.13331119623035192,0.14615992363542318
9748,20,1339,3.5258344877511263,0.38808213798758906,157.47,55.4724,57.1874,58.56360000000001,4.560100000000006,0.0,False,1,25,0.009854421950876713,0.0024339696392416954,0.17468715365976095,0.18699797615408897
9748,21,1386,3.6503767976537347,0.18614329219535042,27.92,53.30680000000001,55.422799999999995,58.56360000000001,4.560100000000006,0.0,False,2,25,0.009677372872829437,0.0023165373131632805,0.11245263926684856,0.12446838337928057
9748,22,1466,3.860950685106218,0.3178952123392176,103.74,56.47579999999999,59.2856,59.2856,5.2821,0.7219999999999942,True,0,25,0.009780474938452244,0.0023813368752598763,0.1983731323853135,0.21056215185672045
9748,23,1525,4.016973460093141,0.32485301257675225,97.91,56.0212,58.607299999999995,59.2856,5.2821,0.0,False,1,25,0.009958428330719471,0.0024161897599697113,0.1435526106506586,0.15594895463436842
9748,24,1576,4.155954760499299,0.8517826089168181,594.25,56.0286,57.263400000000004,59.2856,5.2821,0.0,False,2,25,0.011461400426924229,0.0025175297632813454,0.12497004121541977,0.13896982371807098
9748,25,1650,4.350220812484622,0.39481666093189105,153.76,54.8815,56.764399999999995,59.2856,5.2821,0.0,False,3,25,0.009951373562216759,0.0023749936372041702,0.18190374039113522,0.19425340835005045
9748,26,1705,4.499192440882325,0.9240799548461686,805.3,56.71210000000001,57.6592,59.2856,5.2821,0.0,False,4,25,0.01186256855726242,0.002431989647448063,0.1346437046304345,0.1489590434357524
9748,27,1754,4.630977136082947,0.3748588021534247,153.15,55.4569,56.948800000000006,59.2856,5.2821,0.0,False,5,25,0.009861374273896217,0.002512139268219471,0.11937423795461655,0.13177148718386889
9748,28,1843,4.864263934083283,0.43003999185881947,161.78,57.1434,58.6211,59.2856,5.2821,0.0,False,6,25,0.009825813584029675,0.0023895688354969025,0.22103597410023212,0.23327400349080563
9748,29,1921,5.06644341070205,0.631376438634076,274.24,57.29809999999999,58.5623,59.2856,5.2821,0.0,False,7,25,0.010033081285655499,0.002313346602022648,0.18979623075574636,0.20216733682900667
9748,30,1964,5.182891056872904,0.5382560473381316,212.01,54.690200000000004,56.05290000000001,59.2856,5.2821,0.0,False,8,25,0.01024191826581955,0.0023340266197919846,0.10383397154510021,0.11643432546406984
9748,31,2005,5.293911183252931,0.1757863135264096,25.98,52.7358,54.7833,59.2856,5.2821,0.0,False,9,25,0.00946109276264906,0.0023636026307940483,0.09908603504300117,0.1109335757791996
9748,32,2080,5.489982475526631,0.2213967559315595,39.82,53.8956,56.096199999999996,59.2856,5.2821,0.0,False,10,25,0.009777038358151913,0.00238876324146986,0.18387115001678467,0.19605878833681345
9748,33,2150,5.670717821456492,0.022404060942243786,1.62,49.18710000000001,49.733999999999995,59.2856,5.2821,0.0,False,11,25,0.009679281152784824,0.0023633521050214767,0.1686562579125166,0.18072251789271832
9748,34,2193,5.78786716517061,0.42983316878765343,177.03,54.727900000000005,56.131699999999995,59.2856,5.2821,0.0,False,12,25,0.009807521477341652,0.0024160388857126236,0.10489153955131769,0.11713731661438942
9748,35,2268,5.982127234339714,0.734885399555001,321.65,57.9717,59.698800000000006,59.698800000000006,5.695300000000003,0.41320000000000334,True,0,25,0.010300548747181892,0.0023436909541487694,0.18157669249922037,0.19424834474921227
9748,36,2314,6.105550195090473,0.8553193074760463,602.79,56.165200000000006,56.948499999999996,59.698800000000006,5.695300000000003,0.0,False,1,25,0.010415909811854362,0.0023729484528303146,0.1105381902307272,0.12334952130913734
9748,37,2383,6.284666802734137,0.3401662734054788,120.68,56.0516,58.1596,59.698800000000006,5.695300000000003,0.0,False,2,25,0.010921123437583447,0.002507590688765049,0.1656548073515296,0.17910489719361067
9748,38,2459,6.48169398214668,0.9355533097628463,882.71,55.527,56.0831,59.698800000000006,5.695300000000003,0.0,False,3,25,0.010960519313812256,0.0022854870185256004,0.183747923001647,0.1970150489360094
9748,39,2517,6.64099816698581,0.16370700657951676,18.45,52.51620000000001,54.437,59.698800000000006,5.695300000000003,0.0,False,4,25,0.010511730797588825,0.0024008871987462044,0.14636110607534647,0.15929342433810234
9748,40,2587,6.872043529525399,0.41151344287863845,172.33,55.954499999999996,57.8963,59.698800000000006,5.695300000000003,0.0,False,5,25,0.01295167114585638,0.0030781710520386696,0.21498683840036392,0.2310349280014634
9748,41,2643,7.057941344566643,0.10867459231373788,8.85,51.5757,53.158,59.698800000000006,5.695300000000003,0.0,False,6,25,0.012502999976277351,0.0030691539868712425,0.17025127727538347,0.1858423324301839
9748,42,2716,7.2976390812546015,0.8086927276060214,479.91,55.563199999999995,57.2312,59.698800000000006,5.695300000000003,0.0,False,7,25,0.013705247081816196,0.003055785782635212,0.22290794737637043,0.2396872229874134
