seed,iter,eval_count,elapsed_s,current_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,accepted,improved,perturbation_strength,no_improve_streak,local_search_accepted_moves,applied_perturbation_moves
6964,0,64,0.0,49.2345,49.2345,2.1768,0.0,True,False,2,0,25,0
6964,1,149,0.32895860192365944,49.991,49.991,2.9333000000000027,0.7565000000000026,True,True,2,0,25,2
6964,2,218,0.4812399740330875,50.53999999999999,50.53999999999999,3.482299999999995,0.5489999999999924,True,True,2,0,25,2
6964,3,306,0.6755201478954405,51.086400000000005,51.086400000000005,4.028700000000008,0.5464000000000127,True,True,2,0,25,2
6964,4,421,0.9291146900504827,51.61409999999999,51.61409999999999,4.5563999999999965,0.5276999999999887,True,True,2,0,25,2
6964,5,577,1.273375554010272,52.20219999999999,52.20219999999999,5.144499999999994,0.5880999999999972,True,True,2,0,25,2
6964,6,805,1.7763538679573685,52.4958,52.4958,5.438100000000006,0.2936000000000121,True,True,2,0,25,2
6964,7,1053,2.3233893599826843,52.9375,52.9375,5.879800000000003,0.4416999999999973,True,True,2,0,25,2
6964,8,1292,2.850415416993201,53.296099999999996,53.296099999999996,6.238399999999999,0.3585999999999956,True,True,2,0,25,2
6964,9,1618,3.569290575105697,53.5586,53.5586,6.5009000000000015,0.26250000000000284,True,True,2,0,24,2
6964,10,1845,4.070089231943712,53.594699999999996,53.594699999999996,6.536999999999999,0.03609999999999758,True,True,2,0,14,2
6964,11,2348,5.178915963042527,54.1667,54.1667,7.109000000000002,0.5720000000000027,True,True,2,0,25,2
6964,12,2827,6.234842068981379,54.334,54.334,7.276300000000006,0.16730000000000445,True,True,2,0,18,2
6964,13,3315,7.310483023058623,54.6076,54.6076,7.549900000000001,0.27359999999999474,True,True,2,0,20,2
6964,14,3736,8.23847819189541,54.9349,54.9349,7.877200000000002,0.32730000000000103,True,True,2,0,13,2
6964,15,3877,8.54932342004031,54.9349,54.9349,7.877200000000002,0.0,False,False,2,1,4,2
6964,16,4248,9.367221635067835,55.1509,55.1509,8.093200000000003,0.21600000000000108,True,True,2,0,20,2
6964,17,4378,9.654007063014433,55.1509,55.1509,8.093200000000003,0.0,False,False,2,1,3,2
6964,18,4501,9.925406892085448,55.1509,55.1509,8.093200000000003,0.0,False,False,2,2,4,2
6964,19,4809,10.604659851873294,55.32300000000001,55.32300000000001,8.26530000000001,0.17210000000000747,True,True,2,0,10,2
6964,20,5129,11.310376011068001,55.3797,55.3797,8.322000000000003,0.0566999999999922,True,True,2,0,12,2
6964,21,5429,11.972130686976016,55.5817,55.5817,8.524000000000001,0.20199999999999818,True,True,2,0,12,2
6964,22,5530,12.194803273072466,55.5817,55.5817,8.524000000000001,0.0,False,False,2,1,4,2
6964,23,5761,12.704475803067908,55.5817,55.5817,8.524000000000001,0.0,False,False,2,2,9,2
6964,24,6148,13.55764477699995,55.666,55.666,8.6083,0.08429999999999893,True,True,2,0,11,2
6964,25,6267,13.820115661015734,55.666,55.666,8.6083,0.0,False,False,2,1,3,2
6964,26,6406,14.12705845804885,55.666,55.666,8.6083,0.0,False,False,2,2,3,2
6964,27,6556,14.457821995019913,55.666,55.666,8.6083,0.0,False,False,2,3,3,2
6964,28,6684,14.740343293873593,55.6884,55.6884,8.630700000000004,0.02240000000000464,True,True,2,0,6,2
6964,29,6964,15.358004318084568,55.84069999999999,55.84069999999999,8.782999999999994,0.15229999999998967,True,True,2,0,11,2
6964,30,7178,15.829929785104468,55.84069999999999,55.84069999999999,8.782999999999994,0.0,False,False,2,1,8,2
