seed,iter,eval_count,elapsed_s,current_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,accepted,improved,perturbation_strength,no_improve_streak,local_search_accepted_moves,applied_perturbation_moves
9723,0,82,0.0,40.5634,40.5634,1.884200000000007,0.0,True,False,2,0,25,0
9723,1,156,0.2097442769445479,40.9427,40.9427,2.2635000000000076,0.37930000000000064,True,True,2,0,25,2
9723,2,215,0.28896365594118834,41.2899,41.2899,2.6107000000000085,0.34720000000000084,True,True,2,0,25,2
9723,3,341,0.45804333803243935,41.723,41.723,3.0438000000000045,0.43309999999999604,True,True,2,0,25,2
9723,4,523,0.7023551119491458,42.1646,42.1646,3.4854000000000056,0.4416000000000011,True,True,2,0,25,2
9723,5,672,0.9023717229720205,42.8042,42.8042,4.125000000000007,0.6396000000000015,True,True,2,0,25,2
9723,6,914,1.227134953951463,43.4113,43.4113,4.732100000000003,0.6070999999999955,True,True,2,0,25,2
9723,7,1070,1.4365495180245489,43.9711,43.9711,5.291900000000005,0.5598000000000027,True,True,2,0,25,2
9723,8,1325,1.7785268700681627,44.9247,44.9247,6.245500000000007,0.9536000000000016,True,True,2,0,25,2
9723,9,1696,2.276062224060297,45.3618,45.3618,6.682600000000008,0.43710000000000093,True,True,2,0,25,2
9723,10,2000,2.6836844359058887,45.6519,45.6519,6.972700000000003,0.29009999999999536,True,True,2,0,14,2
9723,11,2407,3.2291870838962495,46.349900000000005,46.349900000000005,7.670700000000011,0.6980000000000075,True,True,2,0,23,2
9723,12,2480,3.3272603258956224,46.349900000000005,46.349900000000005,7.670700000000011,0.0,False,False,2,1,2,2
9723,13,2707,3.6320704868994653,46.386300000000006,46.386300000000006,7.707100000000011,0.03640000000000043,True,True,2,0,10,2
9723,14,3105,4.166380315087736,46.8005,46.8005,8.121300000000005,0.4141999999999939,True,True,2,0,25,2
9723,15,3483,4.6724020559340715,47.14320000000001,47.14320000000001,8.464000000000013,0.3427000000000078,True,True,2,0,14,2
9723,16,3740,5.016458067111671,47.14320000000001,47.14320000000001,8.464000000000013,0.0,False,False,2,1,7,2
9723,17,3828,5.134669604944065,47.14320000000001,47.14320000000001,8.464000000000013,0.0,False,False,2,2,1,2
9723,18,4039,5.417371466057375,47.1978,47.1978,8.518600000000006,0.05459999999999354,True,True,2,0,6,2
9723,19,4139,5.551420897943899,47.1978,47.1978,8.518600000000006,0.0,False,False,2,1,3,2
9723,20,4306,5.775551604107022,47.1978,47.1978,8.518600000000006,0.0,False,False,2,2,4,2
