seed,initial_objective_value,best_objective_value,delta_abs_vs_baseline,delta_pct_vs_baseline,iterations,evaluations,runtime_seconds,improvement_iterations,stopping_reason,best_alpha,mean_rcl_size,construction_best_objective_value,seed_dir,profile_total_runtime_s,profile_construction_total_s,profile_candidate_eval_total_s,profile_local_search_total_s,profile_evaluation_total_s,profile_evaluation_calls,profile_evaluation_avg_s,profile_local_search_calls
182,25.886899999999997,37.72070000000001,12.30830000000001,48.43422895909088,134,9152,15.449113819748163,9,max_no_improve,0.7199870293323445,259.9021641791045,35.112,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260704_232113_budget100_seeds100/seed_runs/seed_000182,15.449113819748163,1.4467941047623754,0.20021344628185034,13.794179554097354,13.098651174455881,9152,0.0014312337384676443,134
57,37.1664,39.0368,13.624400000000001,53.613196707119364,282,19392,35.308209364302456,5,max_no_improve,0.7775370015894992,199.59936170212765,36.1889,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260704_232113_budget100_seeds100/seed_runs/seed_000057,35.308209364302456,3.3373171221464872,0.4486609762534499,31.509795431979,29.8894549254328,19392,0.0015413291525078795,282
7217,28.898099999999996,38.0256,12.613199999999999,49.634036926854606,163,11231,18.904105808585882,8,max_no_improve,0.8252936326821044,225.77656441717792,34.3181,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260704_232113_budget100_seeds100/seed_runs/seed_007217,18.904105808585882,1.7565381275489926,0.2410317249596119,16.898608900606632,16.03963994514197,11231,0.001428157772695394,163
395,24.8866,37.31550000000001,11.90310000000001,46.839731784483206,142,9699,16.33176863193512,3,max_no_improve,0.7173426427769387,261.4734507042254,34.2968,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260704_232113_budget100_seeds100/seed_runs/seed_000395,16.33176863193512,1.5390652110800147,0.21157510671764612,14.573806898668408,13.846506372094154,9699,0.0014276220612531349,142
2949,31.988200000000006,39.351200000000006,13.938800000000008,54.8503879995593,128,8910,15.034094448201358,4,max_no_improve,0.8105240197169746,237.65601562499998,36.430499999999995,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260704_232113_budget100_seeds100/seed_runs/seed_002949,15.034094448201358,1.3718906790018082,0.1901397481560707,13.465838338248432,12.781141768209636,8910,0.0014344715789236405,128
2177,26.3116,38.872299999999996,13.459899999999998,52.965874927200886,289,20639,37.32557597383857,12,max_no_improve,0.7269237709582613,240.6321799307958,34.9206,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260704_232113_budget100_seeds100/seed_runs/seed_002177,37.32557597383857,3.410791586153209,0.46166981384158134,33.44153461698443,31.699156804010272,20639,0.001535886273754071,289
4854,26.6026,38.7357,13.323300000000003,52.42834206922607,154,10651,18.67209229245782,6,max_no_improve,0.8372241054134942,204.30227272727274,35.3425,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260704_232113_budget100_seeds100/seed_runs/seed_004854,18.67209229245782,1.7186141619458795,0.238416139036417,16.707183426246047,15.856149015948176,10651,0.0014887004991031994,154
1356,26.1982,37.9576,12.545200000000001,49.3664510239096,156,10445,17.84639284387231,8,max_no_improve,0.8615790081112477,232.12775641025635,35.266000000000005,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260704_232113_budget100_seeds100/seed_runs/seed_001356,17.84639284387231,1.68785092048347,0.23840646166354418,15.911427847109735,15.133685383014381,10445,0.001448892808330721,156
3557,30.607499999999995,38.562599999999996,13.150199999999998,51.74717854275865,145,9934,18.734655796550214,6,max_no_improve,0.7665327023731529,234.95958620689655,35.382,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260704_232113_budget100_seeds100/seed_runs/seed_003557,18.734655796550214,1.7715234737843275,0.23220190592110157,16.723066464997828,15.871495590545237,9934,0.0015976943417098084,145
3801,34.5465,38.7041,13.291699999999999,52.30399332609277,117,7874,13.752918723970652,5,max_no_improve,0.8591526819365326,242.8696581196581,35.1947,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260704_232113_budget100_seeds100/seed_runs/seed_003801,13.752918723970652,1.3265970908105373,0.19093706458806992,12.227897377684712,11.608921620994806,7874,0.0014743359945383295,117
