seed,iter,eval_count,elapsed_s,current_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,accepted,improved,perturbation_strength,no_improve_streak,local_search_accepted_moves,applied_perturbation_moves,t_initial_eval_s,t_initial_local_search_s,t_perturb_s,t_candidate_eval_s,t_local_search_s,t_acceptance_s,t_bookkeeping_s,t_logging_s,t_iter_total_s
7558,0,63,0.0,58.1756,58.1756,0.7271000000000001,0.0,True,False,2,0,25,0,0.0027298331260681152,0.17846084595657885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7558,1,138,0.39568561990745366,58.3106,58.3106,0.8620999999999981,0.134999999999998,True,True,2,0,25,4,0.0,0.0,0.0004170380998402834,0.00269195600412786,0.21096367994323373,6.153946742415428e-06,1.7696060240268707e-05,5.71270938962698e-05,0.21416928409598768
7558,2,212,0.6072211218997836,58.4868,58.4868,1.0382999999999996,0.17620000000000147,True,True,2,0,25,4,0.0,0.0,0.0004266670439392328,0.002713586902245879,0.20829563401639462,6.567919626832008e-06,7.641967386007309e-06,3.230501897633076e-05,0.21149809192866087
7558,3,332,0.9499013880267739,58.5667,58.5667,1.1181999999999945,0.07989999999999498,True,True,2,0,25,4,0.0,0.0,0.00041828700341284275,0.0026364747900515795,0.3395638291258365,5.867099389433861e-06,7.902970537543297e-06,3.0932947993278503e-05,0.3426777049899101
7558,4,450,1.2867731449659914,58.58930000000001,58.58930000000001,1.1408000000000058,0.022600000000011278,True,True,2,0,25,4,0.0,0.0,0.00041939900256693363,0.002641384955495596,0.3337501329369843,5.854060873389244e-06,7.733004167675972e-06,3.165192902088165e-05,0.3368708260823041
7558,5,554,1.5832267478108406,58.6503,58.6503,1.2017999999999986,0.06099999999999284,True,True,2,0,25,4,0.0,0.0,0.00041849701665341854,0.0026308877859264612,0.2933430061675608,5.8801379054784775e-06,7.302034646272659e-06,3.058789297938347e-05,0.29645060980692506
7558,6,747,2.1333952338900417,58.685599999999994,58.685599999999994,1.237099999999991,0.03529999999999234,True,True,2,0,25,4,0.0,0.0,0.00041952100582420826,0.002637098776176572,0.5470524239353836,5.6889839470386505e-06,7.397029548883438e-06,3.1082890927791595e-05,0.550167839974165
7558,7,877,2.5040536019951105,58.7363,58.7363,1.2877999999999972,0.050700000000006185,True,True,2,0,25,4,0.0,0.0,0.00041876407340168953,0.002627341076731682,0.3675485460553318,7.537892088294029e-06,9.141163900494576e-06,4.794495180249214e-05,0.3706762338988483
7558,8,1055,3.011664462974295,58.7551,58.7551,1.306599999999996,0.018799999999998818,True,True,2,0,25,4,0.0,0.0,0.0004299760330468416,0.002709224820137024,0.5043877149000764,7.51088373363018e-06,9.47481021285057e-06,4.982505924999714e-05,0.5076113119721413
7558,9,1239,3.5362698568496853,58.7877,58.7877,1.3391999999999982,0.03260000000000218,True,True,2,0,25,4,0.0,0.0,0.00042929803021252155,0.0027194740250706673,0.5213721510954201,6.1730388551950455e-06,8.57701525092125e-06,3.6322977393865585e-05,0.524588722968474
7558,10,1536,4.383194275898859,58.85399999999999,58.85399999999999,1.4054999999999893,0.06629999999999114,True,True,2,0,25,4,0.0,0.0,0.0004160639364272356,0.002632373943924904,0.8438092728611082,5.8407895267009735e-06,8.026137948036194e-06,3.3482909202575684e-05,0.8469196490477771
7558,11,1810,5.163831593003124,58.9075,58.9075,1.458999999999996,0.053500000000006764,True,True,2,0,25,4,0.0,0.0,0.0004169689491391182,0.0026330731343477964,0.7775207851082087,7.980037480592728e-06,9.034993126988411e-06,4.9442052841186523e-05,0.7806534641422331
7558,12,2109,6.016907004872337,58.9513,58.9513,1.5028000000000006,0.0438000000000045,True,True,2,0,25,4,0.0,0.0,0.00042933784425258636,0.0027032841462641954,0.8498568669892848,8.055008947849274e-06,9.109964594244957e-06,4.862900823354721e-05,0.8530726269818842
7558,13,2492,7.110229441896081,58.956800000000015,58.956800000000015,1.5083000000000126,0.005500000000012051,True,True,2,0,25,4,0.0,0.0,0.00042593199759721756,0.0026954300701618195,1.0901185998227447,6.295042112469673e-06,8.824048563838005e-06,4.191393963992596e-05,1.0933137801475823
7558,14,2728,7.784364614868537,58.996399999999994,58.996399999999994,1.5478999999999914,0.03959999999997876,True,True,2,0,25,4,0.0,0.0,0.00041699595749378204,0.002640652935951948,0.6710013679694384,7.24312849342823e-06,9.248033165931702e-06,4.954100586473942e-05,0.6741418100427836
7558,15,3140,8.960840379819274,59.0633,59.0633,1.6147999999999954,0.06690000000000396,True,True,2,0,25,4,0.0,0.0,0.00043345498852431774,0.002702757017686963,1.1732538109645247,7.541151717305183e-06,9.287847205996513e-06,4.673609510064125e-05,1.1764717160258442
7558,16,3407,9.721774053992704,59.0633,59.0633,1.6147999999999954,0.0,False,False,2,1,25,4,0.0,0.0,0.0004241748247295618,0.002687447937205434,0.7577441281173378,3.0079390853643417e-06,8.156988769769669e-06,0.0,0.7608832179103047
7558,17,3724,10.625317004974931,59.06949999999999,59.06949999999999,1.620999999999988,0.006199999999992656,True,True,2,0,25,4,0.0,0.0,0.00042100087739527225,0.0026381078641861677,0.9004497448913753,8.255010470747948e-06,9.03196632862091e-06,5.0619011744856834e-05,0.903593695955351
7558,18,4223,12.047069942811504,59.1154,59.1154,1.6668999999999983,0.045900000000010266,True,True,2,0,25,4,0.0,0.0,0.0004229701589792967,0.0026937159709632397,1.4185516817960888,6.4820051193237305e-06,9.103212505578995e-06,4.691793583333492e-05,1.4217474649194628
7558,19,4685,13.36398952989839,59.1154,59.1154,1.6668999999999983,0.0,False,False,2,1,23,4,0.0,0.0,0.0004248209297657013,0.0027027109172195196,1.3137129452079535,4.105968400835991e-06,9.767943993210793e-06,0.0,1.3168717410881072
7558,20,5038,14.370342916809022,59.1154,59.1154,1.6668999999999983,0.0,False,False,2,2,25,4,0.0,0.0,0.0004192851483821869,0.002638441976159811,1.0032639901619405,3.1869858503341675e-06,8.806120604276657e-06,4.950514994561672e-05,1.0064005318563432
7558,21,5156,14.70681492285803,59.1154,59.1154,1.6668999999999983,0.0,False,False,2,3,4,4,0.0,0.0,0.00042249192483723164,0.002701041055843234,0.3332683308981359,2.711080014705658e-06,8.451985195279121e-06,0.0,0.3364199320785701
