seed,iter,eval_count,elapsed_s,current_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,accepted,improved,perturbation_strength,no_improve_streak,local_search_accepted_moves,applied_perturbation_moves
1845,0,69,0.0,56.672399999999996,56.672399999999996,2.6688999999999936,0.0,True,False,2,0,25,0
1845,1,134,0.36702098115347326,57.3776,57.3776,3.3740999999999985,0.7052000000000049,True,True,2,0,25,2
1845,2,218,0.5966218870598823,57.841300000000004,57.841300000000004,3.8378000000000014,0.4637000000000029,True,True,2,0,25,2
1845,3,360,0.9865174200385809,58.306,58.306,4.302499999999995,0.46469999999999345,True,True,2,0,25,2
1845,4,495,1.357191164046526,58.9032,58.9032,4.899699999999996,0.5972000000000008,True,True,2,0,25,2
1845,5,616,1.6879577711224556,59.5499,59.5499,5.546399999999998,0.6467000000000027,True,True,2,0,25,2
1845,6,918,2.515077779069543,60.5703,60.5703,6.566800000000001,1.0204000000000022,True,True,2,0,25,2
1845,7,1079,2.956683497177437,61.5436,61.5436,7.540099999999995,0.9732999999999947,True,True,2,0,25,2
1845,8,1342,3.6785462021362036,62.587,62.587,8.5835,1.0434000000000054,True,True,2,0,25,2
1845,9,1491,4.087223373120651,62.587,62.587,8.5835,0.0,False,False,2,1,8,2
1845,10,1870,5.122937797103077,63.5848,63.5848,9.581299999999999,0.997799999999998,True,True,2,0,25,2
1845,11,2020,5.533781953155994,63.6362,63.6362,9.6327,0.051400000000001,True,True,2,0,3,2
1845,12,2552,6.988554479088634,63.817,63.817,9.813499999999998,0.18079999999999785,True,True,2,0,20,2
1845,13,2710,7.420019214041531,63.817,63.817,9.813499999999998,0.0,False,False,2,1,5,2
1845,14,3056,8.366228270111606,63.99510000000001,63.99510000000001,9.991600000000005,0.1781000000000077,True,True,2,0,9,2
1845,15,3140,8.596350850071758,63.99510000000001,63.99510000000001,9.991600000000005,0.0,False,False,2,1,1,2
1845,16,3357,9.18971803295426,64.0847,64.0847,10.081199999999995,0.08959999999999013,True,True,2,0,8,2
1845,17,3557,9.73754664300941,64.0847,64.0847,10.081199999999995,0.0,False,False,2,1,6,2
1845,18,3725,10.196394191123545,64.0847,64.0847,10.081199999999995,0.0,False,False,2,2,4,2
1845,19,3801,10.406195097137243,64.0847,64.0847,10.081199999999995,0.0,False,False,2,3,1,2
1845,20,4047,11.080982123035938,64.0847,64.0847,10.081199999999995,0.0,False,False,2,4,8,2
1845,21,4349,11.9079237440601,64.0847,64.0847,10.081199999999995,0.0,False,False,2,5,12,2
1845,22,4559,12.481596797006205,64.0847,64.0847,10.081199999999995,0.0,False,False,2,6,5,2
1845,23,4650,12.73098208499141,64.0847,64.0847,10.081199999999995,0.0,False,False,2,7,2,2
1845,24,4715,12.908817314077169,64.0847,64.0847,10.081199999999995,0.0,False,False,2,8,0,2
1845,25,5080,13.907060865079984,64.0847,64.0847,10.081199999999995,0.0,False,False,2,9,25,2
1845,26,5162,14.130430299090222,64.0847,64.0847,10.081199999999995,0.0,False,False,2,10,2,2
1845,27,5344,14.629297313978896,64.0847,64.0847,10.081199999999995,0.0,False,False,2,11,7,2
1845,28,5569,15.245450019137934,64.10329999999999,64.10329999999999,10.099799999999988,0.01859999999999218,True,True,2,0,8,2
1845,29,5640,15.439785561989993,64.10329999999999,64.10329999999999,10.099799999999988,0.0,False,False,2,1,3,2
