seed,initial_objective_value,best_objective_value,delta_abs_vs_baseline,delta_pct_vs_baseline,iterations,evaluations,runtime_seconds,accepted_iterations,improvement_iterations,stopping_reason,final_perturbation_strength,seed_dir,profile_total_runtime_s,profile_initial_eval_s,profile_initial_local_search_s,profile_iteration_perturbation_s,profile_iteration_candidate_eval_s,profile_iteration_local_search_s,profile_iteration_acceptance_update_s,profile_iteration_bookkeeping_s,profile_iteration_logging_s,profile_evaluation_build_final_matrix_s,profile_evaluation_objective_only_s,profile_evaluation_total_s,profile_evaluation_calls,profile_evaluation_avg_s,profile_local_search_calls
182,39.6105,48.1412,9.462000000000003,24.46276034664627,186,30090,40.64160017995164,29,29,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/elderly/dataset_hex177_impacts1328/run_20260531_143431_budget100_seeds100/seed_runs/seed_000182,40.64160017995164,0.001339141046628356,0.0715972650796175,0.04235267173498869,0.22729470254853368,40.29203943349421,0.0004993106704205275,0.001524199265986681,0.0017550927586853504,21.882764976006,14.899966917000711,36.78273189300671,30090,0.0012224237917250486,187
57,40.2164,48.1704,9.491200000000006,24.538253117954888,198,30066,40.527536537032574,27,27,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/elderly/dataset_hex177_impacts1328/run_20260531_143431_budget100_seeds100/seed_runs/seed_000057,40.527536537032574,0.0012711340095847845,0.10521826194599271,0.04492932837456465,0.24013049202039838,40.12861082260497,0.0005453422199934721,0.0016377775464206934,0.0017380795907229185,21.83777803531848,14.848128963494673,36.68590699881315,30066,0.00122017917244772,199
7217,40.212900000000005,48.2759,9.596700000000006,24.811009534840448,172,30119,40.66485078795813,35,35,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/elderly/dataset_hex177_impacts1328/run_20260531_143431_budget100_seeds100/seed_runs/seed_007217,40.66485078795813,0.0012837420217692852,0.07284859102219343,0.039037410635501146,0.2109977281652391,40.33371239132248,0.0005251711700111628,0.0014566774480044842,0.0019401020836085081,21.91527939005755,14.901952341664582,36.81723173172213,30119,0.0012223922351911462,173
395,40.4159,47.834199999999996,9.155000000000001,23.669052100353685,187,30027,40.60091911582276,33,33,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/elderly/dataset_hex177_impacts1328/run_20260531_143431_budget100_seeds100/seed_runs/seed_000395,40.60091911582276,0.0013129918370395899,0.06927401316352189,0.042577020125463605,0.22956929239444435,40.25111578311771,0.0005149454809725285,0.0015383237041532993,0.0017641133163124323,21.871546785114333,14.8885109112598,36.76005769637413,30027,0.0012242334464440047,188
2949,39.7141,48.1649,9.485700000000008,24.52403358911252,164,26372,35.55666070105508,29,29,max_no_improve,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/elderly/dataset_hex177_impacts1328/run_20260531_143431_budget100_seeds100/seed_runs/seed_002949,35.55666070105508,0.0012777610681951046,0.07705612014979124,0.0372335163410753,0.20036727003753185,35.23414530791342,0.00047653261572122574,0.001379718305543065,0.0018215486779808998,19.18335434119217,13.010335956001654,32.193690297193825,26372,0.0012207527035186494,165
2177,39.9894,48.0923,9.413100000000007,24.336335808393166,184,30128,40.616752142086625,27,27,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/elderly/dataset_hex177_impacts1328/run_20260531_143431_budget100_seeds100/seed_runs/seed_002177,40.616752142086625,0.0012781249824911356,0.0729388480540365,0.041734351543709636,0.22419407684355974,40.269782667281106,0.00048313080333173275,0.0015181372873485088,0.0016415419522672892,21.875712945125997,14.891008452046663,36.76672139717266,30128,0.0012203505508886305,185
4854,39.7706,47.9932,9.314000000000007,24.08012575234237,203,30127,40.727415470872074,24,24,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/elderly/dataset_hex177_impacts1328/run_20260531_143431_budget100_seeds100/seed_runs/seed_004854,40.727415470872074,0.001289615873247385,0.06080955918878317,0.04605068569071591,0.24830770608969033,40.36343482113443,0.0005408867727965117,0.001700342632830143,0.0017496591899544,21.949103460647166,14.926238938467577,36.87534239911474,30127,0.0012239964948091327,204
1356,40.5569,47.891400000000004,9.21220000000001,23.816935200314408,195,30123,40.7174577829428,27,27,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/elderly/dataset_hex177_impacts1328/run_20260531_143431_budget100_seeds100/seed_runs/seed_001356,40.7174577829428,0.001273757079616189,0.08800591388717294,0.04432203993201256,0.23928636079654098,40.33718006615527,0.0005267667584121227,0.0016055768355727196,0.0018134010024368763,21.935912967426702,14.925720680737868,36.86163364816457,30123,0.0012237039354700584,196
3557,40.120900000000006,48.1233,9.444100000000006,24.416482243686545,201,30039,40.56291663413867,29,29,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/elderly/dataset_hex177_impacts1328/run_20260531_143431_budget100_seeds100/seed_runs/seed_003557,40.56291663413867,0.0012745140120387077,0.05928707798011601,0.04574449732899666,0.2462378575000912,40.2027588840574,0.0005538531113415956,0.0016997219063341618,0.001803006511181593,21.87458066479303,14.848136378917843,36.72271704371087,30039,0.0012225013164123596,202
3801,40.0248,47.9684,9.289200000000008,24.016008604107657,183,30045,40.58466583210975,26,26,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/elderly/dataset_hex177_impacts1328/run_20260531_143431_budget100_seeds100/seed_runs/seed_003801,40.58466583210975,0.0012802230194211006,0.06463307118974626,0.04163514473475516,0.2234542143996805,40.24562467075884,0.0006766703445464373,0.0016636233776807785,0.002082154853269458,21.885941853746772,14.857100407127291,36.74304226087406,30045,0.0012229336748501936,184
