seed,initial_objective_value,best_objective_value,delta_abs_vs_baseline,delta_pct_vs_baseline,iterations,evaluations,runtime_seconds,accepted_iterations,improvement_iterations,stopping_reason,final_perturbation_strength,seed_dir,profile_total_runtime_s,profile_initial_eval_s,profile_initial_local_search_s,profile_iteration_perturbation_s,profile_iteration_candidate_eval_s,profile_iteration_local_search_s,profile_iteration_acceptance_update_s,profile_iteration_bookkeeping_s,profile_iteration_logging_s,profile_evaluation_build_final_matrix_s,profile_evaluation_objective_only_s,profile_evaluation_total_s,profile_evaluation_calls,profile_evaluation_avg_s,profile_local_search_calls
182,37.1895,44.8193,14.586499999999994,48.24726786801087,142,14408,29.50276638288051,11,11,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/athlete/dataset_hex167_impacts3843/run_20260602_151052_budget100_seeds100/seed_runs/seed_000182,29.50276638288051,0.005983243929222226,0.13056223187595606,0.2104043480940163,0.2739705985877663,28.871331128291786,0.0006326758302748203,0.002718227682635188,0.0017767201643437147,19.818578054429963,8.01141438819468,27.829992442624643,14408,0.0019315652722532374,143
57,37.4961,45.9135,15.680699999999995,51.866515837104046,132,14345,29.35751194297336,11,11,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/athlete/dataset_hex167_impacts3843/run_20260602_151052_budget100_seeds100/seed_runs/seed_000057,29.35751194297336,0.010991448070853949,0.15763481589965522,0.19161663320846856,0.2606056756339967,28.72562974272296,0.0006270103622227907,0.00237125507555902,0.002022766973823309,19.651527664391324,8.014292397769168,27.665820062160492,14345,0.0019286036990003828,133
7217,36.2111,47.0026,16.769799999999996,55.46889471038075,143,13855,30.0321791570168,9,9,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/athlete/dataset_hex167_impacts3843/run_20260602_151052_budget100_seeds100/seed_runs/seed_007217,30.0321791570168,0.009541230043396354,0.15438920492306352,0.24348925915546715,0.2942985570989549,29.317470718408003,0.0006782433483749628,0.0033857410307973623,0.0023052282631397247,19.506499281851575,8.692295915680006,28.19879519753158,13855,0.0020352793358016296,144
395,37.1651,47.74680000000001,17.514000000000003,57.93045963324601,208,22543,48.44276137696579,13,13,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/athlete/dataset_hex167_impacts3843/run_20260602_151052_budget100_seeds100/seed_runs/seed_000395,48.44276137696579,0.009569054935127497,0.15322266006842256,0.34326882055029273,0.41759008495137095,47.50595300644636,0.0008411295711994171,0.0029987869784235954,0.0020468379370868206,33.57378550968133,12.173321553738788,45.74710706342012,22543,0.0020293264899711714,209
2949,34.958600000000004,46.30779999999999,16.07499999999999,53.170728480325955,109,12859,26.529889601049945,10,10,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/athlete/dataset_hex167_impacts3843/run_20260602_151052_budget100_seeds100/seed_runs/seed_002949,26.529889601049945,0.009652030887082219,0.1837733881548047,0.16689592087641358,0.2109908547718078,25.948729504132643,0.0005712159909307957,0.002133645350113511,0.0016605814453214407,17.977203398011625,7.070231097517535,25.04743449552916,12859,0.0019478524376334988,110
2177,38.9219,46.1565,15.923699999999997,52.67027863777088,108,11035,22.792050266172737,11,11,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/athlete/dataset_hex167_impacts3843/run_20260602_151052_budget100_seeds100/seed_runs/seed_002177,22.792050266172737,0.009570460068061948,0.16207386809401214,0.16393290599808097,0.21057957224547863,22.236122959759086,0.0005173273384571075,0.0021098253782838583,0.0016787168569862843,15.379002928268164,6.109333772445098,21.488336700713262,11035,0.0019472892343192806,109
4854,35.3114,45.5299,15.297099999999993,50.597695218438226,88,7895,16.343160145916045,7,7,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/athlete/dataset_hex167_impacts3843/run_20260602_151052_budget100_seeds100/seed_runs/seed_004854,16.343160145916045,0.006700338097289205,0.15513411606661975,0.13964485051110387,0.17145288572646677,15.862128765322268,0.00044959993101656437,0.0018459879793226719,0.0012193883303552866,11.016498281620443,4.374821500852704,15.391319782473147,7895,0.0019495021890402972,89
1356,36.17439999999999,46.9426,16.709799999999994,55.270434759598814,131,15091,31.505643039010465,10,10,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/athlete/dataset_hex167_impacts3843/run_20260602_151052_budget100_seeds100/seed_runs/seed_001356,31.505643039010465,0.009462727000936866,0.07644703891128302,0.19744857400655746,0.25779630430042744,30.95418921392411,0.0005920100957155228,0.0019948300905525684,0.0016995498444885015,21.510603326605633,8.249989709118381,29.760593035724014,15091,0.001972075610345505,132
3557,35.5035,45.6694,15.436599999999999,51.05911460400623,165,17365,37.307346620829776,13,13,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/athlete/dataset_hex167_impacts3843/run_20260602_151052_budget100_seeds100/seed_runs/seed_003557,37.307346620829776,0.009870564099401236,0.08699301211163402,0.2582574861589819,0.3343024111818522,36.606052823131904,0.0006946409121155739,0.0023093344643712044,0.0019517999608069658,25.733546960400417,9.483443889534101,35.21699084993452,17365,0.002028044391012641,166
3801,34.804899999999996,45.2822,15.049399999999999,49.7783863882935,181,16349,33.924540541134775,9,9,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/athlete/dataset_hex167_impacts3843/run_20260602_151052_budget100_seeds100/seed_runs/seed_003801,33.924540541134775,0.008634323021396995,0.0850667969789356,0.2714877435937524,0.3551275047939271,33.190060270251706,0.0007910113781690598,0.0029340048786252737,0.0019550370052456856,22.979833049466833,8.994879947509617,31.97471299697645,16349,0.0019557595569745212,182
