seed,iter,eval_count,elapsed_s,current_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,accepted,improved,perturbation_strength,no_improve_streak,local_search_accepted_moves,applied_perturbation_moves
652,0,64,0.0,56.6811,56.6811,2.677599999999998,0.0,True,False,2,0,25,0
652,1,144,0.39481761609204113,57.586800000000004,57.586800000000004,3.5833000000000013,0.9057000000000031,True,True,2,0,25,2
652,2,230,0.6302085791248828,58.5284,58.5284,4.524899999999995,0.941599999999994,True,True,2,0,25,2
652,3,383,1.0503414231352508,59.23310000000001,59.23310000000001,5.229600000000005,0.7047000000000097,True,True,2,0,25,2
652,4,540,1.4810181551147252,60.3152,60.3152,6.311699999999995,1.0820999999999898,True,True,2,0,25,2
652,5,751,2.0593363761436194,61.403099999999995,61.403099999999995,7.399599999999992,1.0878999999999976,True,True,2,0,25,2
652,6,1031,2.8264782440382987,62.379400000000004,62.379400000000004,8.375900000000001,0.976300000000009,True,True,2,0,25,2
652,7,1503,4.116770028136671,63.367,63.367,9.363499999999995,0.9875999999999934,True,True,2,0,25,2
652,8,2050,5.617185350973159,63.8104,63.8104,9.806899999999999,0.443400000000004,True,True,2,0,24,2
652,9,2638,7.223959668073803,63.9945,63.9945,9.991,0.18410000000000082,True,True,2,0,24,2
652,10,2910,7.969957915134728,64.1236,64.1236,10.120099999999994,0.129099999999994,True,True,2,0,14,2
652,11,3104,8.50083567504771,64.1236,64.1236,10.120099999999994,0.0,False,False,2,1,7,2
652,12,3681,10.082932377932593,64.4467,64.4467,10.443200000000004,0.3231000000000108,True,True,2,0,19,2
652,13,4030,11.039649660000578,64.4467,64.4467,10.443200000000004,0.0,False,False,2,1,11,2
652,14,4186,11.467494233045727,64.4467,64.4467,10.443200000000004,0.0,False,False,2,2,2,2
652,15,4251,11.645142997149378,64.4467,64.4467,10.443200000000004,0.0,False,False,2,3,0,2
652,16,4570,12.520224372157827,64.50319999999999,64.50319999999999,10.49969999999999,0.05649999999998556,True,True,2,0,11,2
652,17,4683,12.83033416303806,64.50319999999999,64.50319999999999,10.49969999999999,0.0,False,False,2,1,3,2
652,18,4748,13.008210788946599,64.50319999999999,64.50319999999999,10.49969999999999,0.0,False,False,2,2,0,2
652,19,4926,13.495761756086722,64.50319999999999,64.50319999999999,10.49969999999999,0.0,False,False,2,3,7,2
652,20,5054,13.847630837932229,64.50319999999999,64.50319999999999,10.49969999999999,0.0,False,False,2,4,3,2
652,21,5125,14.042003561975434,64.50319999999999,64.50319999999999,10.49969999999999,0.0,False,False,2,5,1,2
652,22,5313,14.556734055047855,64.50319999999999,64.50319999999999,10.49969999999999,0.0,False,False,2,6,4,2
652,23,5388,14.76297345594503,64.50319999999999,64.50319999999999,10.49969999999999,0.0,False,False,2,7,1,2
652,24,5462,14.965881507145241,64.50319999999999,64.50319999999999,10.49969999999999,0.0,False,False,2,8,1,2
652,25,5552,15.212175798136741,64.50319999999999,64.50319999999999,10.49969999999999,0.0,False,False,2,9,2,2
652,26,5617,15.390686589060351,64.50319999999999,64.50319999999999,10.49969999999999,0.0,False,False,2,10,0,2
652,27,5857,16.048024678137153,64.64920000000001,64.64920000000001,10.645700000000005,0.146000000000015,True,True,2,0,7,2
652,28,5940,16.275819176109508,64.64920000000001,64.64920000000001,10.645700000000005,0.0,False,False,2,1,3,2
652,29,6119,16.76502435700968,64.64920000000001,64.64920000000001,10.645700000000005,0.0,False,False,2,2,8,2
652,30,6313,17.294594610109925,64.64920000000001,64.64920000000001,10.645700000000005,0.0,False,False,2,3,6,2
652,31,6528,17.882237595971674,64.64920000000001,64.64920000000001,10.645700000000005,0.0,False,False,2,4,6,2
652,32,6752,18.494638337986544,64.64920000000001,64.64920000000001,10.645700000000005,0.0,False,False,2,5,6,2
652,33,6817,18.672078385949135,64.64920000000001,64.64920000000001,10.645700000000005,0.0,False,False,2,6,0,2
652,34,6927,18.97343930299394,64.64920000000001,64.64920000000001,10.645700000000005,0.0,False,False,2,7,3,2
652,35,7218,19.76869798009284,64.71100000000001,64.71100000000001,10.70750000000001,0.061800000000005184,True,True,2,0,9,2
