run_id,location,key_location,walking_profile,method_code,h3_id,latitude,longitude,iqc_baseline,iqc_optimized,delta_iqc,iqc_pipeline
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee6bffff,-23.56994143280086,-46.66609410328988,0.2263,0.2365,0.010199999999999987,0.2263
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c5b7ffff,-23.571616411538123,-46.663083075861,0.2938,0.3353,0.04149999999999998,0.2938
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c5b3ffff,-23.573291312317348,-46.66007200750427,0.3217,0.3491,0.027400000000000035,0.3217
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c587ffff,-23.57496613512423,-46.657060898235486,0.2925,0.3242,0.031700000000000006,0.2925
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c583ffff,-23.57664087994445,-46.65404974807046,0.0829,0.1019,0.019000000000000003,0.0829
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c58bffff,-23.575249927377325,-46.65094806888703,0.2186,0.2742,0.05560000000000001,0.2186
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c5c7ffff,-23.57385887817985,-46.647846377200885,0.3923,0.4081,0.015800000000000036,0.3923
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c5cfffff,-23.57246773235992,-46.64474467303014,0.5297,0.5245,-0.005199999999999982,0.5297
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c557ffff,-23.5694018664365,-46.64465421498086,0.4493,0.4539,0.0046000000000000485,0.4493
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c547ffff,-23.56633588656713,-46.64456375779456,0.4006,0.3963,-0.004300000000000026,0.4006
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c57bffff,-23.563269792763037,-46.64447330147121,0.3952,0.3947,-0.0005000000000000004,0.3952
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c56bffff,-23.560203585035445,-46.6443828460108,0.3386,0.3755,0.03689999999999999,0.3386
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c56fffff,-23.55852874057672,-46.647394022520025,0.3384,0.348,0.009599999999999997,0.3384
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c19bffff,-23.556853818160917,-46.65040515818658,0.2547,0.2627,0.008000000000000007,0.2547
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c183ffff,-23.55517881780235,-46.653416252994646,0.3061,0.302,-0.0040999999999999925,0.3061
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c187ffff,-23.55350373951532,-46.65642730692844,0.4584,0.486,0.027600000000000013,0.4584
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea4bffff,-23.55489502918356,-46.65952884417191,0.6708,0.738,0.06720000000000004,0.6708
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea43ffff,-23.55628622226325,-46.66263036886356,0.5719,0.686,0.11410000000000009,0.5719
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea57ffff,-23.557677318746517,-46.6657318809853,0.4681,0.5768,0.10869999999999996,0.4681
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea1bffff,-23.559068318625474,-46.668833380519,0.3852,0.4927,0.10750000000000004,0.3852
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100eac7ffff,-23.562134451708808,-46.66892394940717,0.3548,0.4343,0.07950000000000002,0.3548
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ead7ffff,-23.56520047087735,-46.66901451915919,0.383,0.4372,0.05419999999999997,0.383
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee6fffff,-23.568266376119865,-46.66910508977511,0.2343,0.272,0.03770000000000001,0.2343
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee63ffff,-23.57133216742512,-46.669195661254925,0.2558,0.2902,0.034399999999999986,0.2558
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee7bffff,-23.57300717648261,-46.66618466102546,0.2285,0.2531,0.024599999999999983,0.2285
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee4fffff,-23.574682107586028,-46.66317361985146,0.2856,0.3057,0.020100000000000007,0.2856
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee4bffff,-23.576356960721043,-46.66016253774874,0.2837,0.3304,0.04670000000000002,0.2837
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c597ffff,-23.57803173587336,-46.65715141473308,0.2417,0.3339,0.09219999999999998,0.2417
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c593ffff,-23.579706433028655,-46.65414025082029,0.2215,0.3267,0.10519999999999999,0.2215
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c59bffff,-23.57831554676372,-46.65103855702498,0.2226,0.3045,0.0819,0.2226
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c5d7ffff,-23.576924563860256,-46.64793685072631,0.2791,0.3063,0.027200000000000002,0.2791
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c5c3ffff,-23.57553348432615,-46.64483513194239,0.4905,0.4761,-0.014399999999999968,0.4905
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c5cbffff,-23.574142308169296,-46.64173340069132,0.4933,0.4926,-0.0007000000000000339,0.4933
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c553ffff,-23.571076489925424,-46.641642956392886,0.2122,0.214,0.001799999999999996,0.2122
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c543ffff,-23.568010557728897,-46.64155251295731,0.0974,0.0959,-0.0015000000000000013,0.0974
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c54fffff,-23.56494451159094,-46.64146207038459,0.2265,0.2199,-0.006599999999999995,0.2265
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c0b7ffff,-23.56187835152279,-46.64137162867469,0.3716,0.3943,0.022699999999999998,0.3716
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c0a7ffff,-23.55881207753568,-46.64128118782762,0.4781,0.5479,0.06980000000000003,0.4781
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c1d3ffff,-23.5571372633956,-46.64429239141332,0.4417,0.4948,0.053100000000000036,0.4417
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c1d7ffff,-23.55546237129449,-46.64730355417303,0.3728,0.3978,0.024999999999999967,0.3728
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c18bffff,-23.55378740124668,-46.65031467609093,0.2787,0.2765,-0.0021999999999999797,0.2787
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c18fffff,-23.552112353266452,-46.65332575715125,0.3635,0.378,0.014500000000000013,0.3635
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c1bbffff,-23.550437227368132,-46.65633679733816,0.1899,0.2273,0.03739999999999999,0.1899
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c1b3ffff,-23.55182858331416,-46.65943831997215,0.2944,0.3717,0.07729999999999998,0.2944
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea4fffff,-23.553219842679823,-46.66253983005497,0.3032,0.4029,0.09969999999999996,0.3032
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea47ffff,-23.55461100545727,-46.66564132756852,0.1849,0.2802,0.0953,0.1849
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea0bffff,-23.556002071638574,-46.6687428124947,0.2134,0.2738,0.06039999999999998,0.2134
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea03ffff,-23.557393041215875,-46.6718442848154,0.1571,0.1637,0.0066000000000000225,0.1571
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea13ffff,-23.56045922189223,-46.67193486744658,0.3496,0.4555,0.1059,0.3496
