seed,iter,eval_count,elapsed_s,current_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,accepted,improved,perturbation_strength,no_improve_streak,local_search_accepted_moves,applied_perturbation_moves,t_initial_eval_s,t_initial_local_search_s,t_perturb_s,t_candidate_eval_s,t_local_search_s,t_acceptance_s,t_bookkeeping_s,t_logging_s,t_iter_total_s
7217,0,39,0.0,43.102799999999995,43.102799999999995,0.8741999999999948,0.0,True,False,10,0,25,0,0.007509812014177442,0.0763853108510375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7217,1,94,0.16412088414654136,43.407399999999996,43.407399999999996,1.1787999999999954,0.30460000000000065,True,True,10,0,25,20,0.0,0.0,0.001406240975484252,0.0013149429578334093,0.0756190069951117,7.693888619542122e-06,3.3504096791148186e-05,7.080589421093464e-05,0.07847508182749152
7217,2,186,0.29577746614813805,43.407399999999996,43.407399999999996,1.1787999999999954,0.0,False,False,10,1,25,20,0.0,0.0,0.001351228915154934,0.0013339489232748747,0.12883474212139845,5.0801318138837814e-06,2.5832094252109528e-05,0.0,0.13157470803707838
7217,3,255,0.392748034093529,43.47160000000001,43.47160000000001,1.2430000000000092,0.0642000000000138,True,True,10,0,25,20,0.0,0.0,0.0013132730964571238,0.0013694548979401588,0.09423280297778547,7.4820127338171005e-06,2.5328947231173515e-05,4.693213850259781e-05,0.09701370005495846
7217,4,338,0.5113574049901217,43.5562,43.5562,1.3275999999999968,0.08459999999998757,True,True,10,0,25,20,0.0,0.0,0.0014454040210694075,0.0013416321016848087,0.1157124089077115,7.2570983320474625e-06,2.8131995350122452e-05,4.5729102566838264e-05,0.11859908187761903
7217,5,431,0.6425660799723119,43.5813,43.5813,1.3526999999999987,0.0251000000000019,True,True,10,0,25,20,0.0,0.0,0.0014059748500585556,0.0013291549403220415,0.12837053509429097,8.23289155960083e-06,1.0173069313168526e-05,7.359310984611511e-05,0.13121702196076512
7217,6,521,0.7683484610170126,43.5813,43.5813,1.3526999999999987,0.0,False,False,10,1,25,20,0.0,0.0,0.0013223050627857447,0.0013713561929762363,0.12297663697972894,3.921100869774818e-06,1.0145129635930061e-05,0.0,0.12570655695162714
7217,7,648,0.9545823680236936,43.5813,43.5813,1.3526999999999987,0.0,False,False,10,2,25,20,0.0,0.0,0.0013744989410042763,0.0013135720510035753,0.18350984202697873,4.563014954328537e-06,5.645700730383396e-05,0.0,0.1862790510058403
7217,8,763,1.1281769841443747,43.5813,43.5813,1.3526999999999987,0.0,False,False,10,3,25,20,0.0,0.0,0.001262228935956955,0.001357340021058917,0.17083286005072296,2.9524089768528938e-05,4.9907946959137917e-05,0.0,0.17359244683757424
7217,9,924,1.3621513301040977,43.5979,43.5979,1.3693000000000026,0.016600000000003945,True,True,10,0,25,20,0.0,0.0,0.0013064730446785688,0.001393378945067525,0.2311347930226475,2.9693124815821648e-05,1.0898103937506676e-05,0.00023172888904809952,0.2341586269903928
