h3_id,dimension,quantity
89a8100c023ffff,S_lazer,1
89a8100c027ffff,T_transporte,1
89a8100c033ffff,S_abastecimento,1
89a8100c037ffff,S_lazer,1
89a8100c0a3ffff,S_lazer,2
89a8100c0a7ffff,S_lazer,1
89a8100c0a7ffff,T_transporte,1
89a8100c19bffff,S_abastecimento,1
89a8100c1a7ffff,T_transporte,1
89a8100c1cbffff,S_abastecimento,1
89a8100c1d3ffff,T_transporte,2
89a8100c1dbffff,S_abastecimento,1
89a8100c437ffff,S_servicos,1
89a8100c4a3ffff,S_abastecimento,1
89a8100c4a3ffff,S_educacao,3
89a8100c4a3ffff,S_servicos,1
89a8100c4a3ffff,T_transporte,2
89a8100c4a3ffff,U_urbanidade,1
89a8100c4afffff,S_educacao,2
89a8100c50fffff,S_educacao,2
89a8100c517ffff,U_urbanidade,1
89a8100c52bffff,S_lazer,1
89a8100c52bffff,T_transporte,3
89a8100c533ffff,S_saude,1
89a8100c537ffff,S_saude,1
89a8100c557ffff,S_educacao,2
89a8100c56bffff,T_transporte,1
89a8100c56fffff,T_transporte,1
89a8100c577ffff,S_educacao,1
89a8100c57bffff,S_lazer,1
89a8100c5a3ffff,S_saude,2
89a8100c5a7ffff,S_saude,4
89a8100c5a7ffff,U_urbanidade,1
89a8100c5abffff,S_saude,1
89a8100c5b3ffff,S_saude,2
89a8100c5b7ffff,S_lazer,1
89a8100c5bbffff,S_saude,1
89a8100c5c7ffff,U_urbanidade,1
89a8100c5dbffff,S_educacao,1
89a8100c5dbffff,T_transporte,3
89a8100e32fffff,U_urbanidade,2
89a8100e363ffff,S_lazer,1
89a8100ea07ffff,S_educacao,2
89a8100ea0bffff,S_lazer,1
89a8100ea0bffff,S_servicos,2
89a8100ea0fffff,S_educacao,3
89a8100ea13ffff,S_abastecimento,3
89a8100ea13ffff,S_servicos,1
89a8100ea1bffff,S_abastecimento,1
89a8100ea1bffff,S_lazer,1
89a8100ea1bffff,S_saude,1
89a8100ea1bffff,S_servicos,1
89a8100ea47ffff,S_abastecimento,2
89a8100ea47ffff,S_servicos,1
89a8100ea47ffff,T_transporte,2
89a8100ea53ffff,S_abastecimento,1
89a8100ea53ffff,S_educacao,1
89a8100ea63ffff,S_lazer,1
89a8100ea73ffff,T_transporte,1
89a8100ea77ffff,S_servicos,1
89a8100ea7bffff,T_transporte,1
89a8100ea8fffff,S_lazer,1
89a8100eacbffff,S_abastecimento,1
89a8100eacbffff,S_saude,1
89a8100eacfffff,S_saude,2
89a8100eacfffff,U_urbanidade,1
89a8100ead3ffff,S_saude,1
89a8100ee13ffff,U_urbanidade,1
89a8100ee4fffff,S_saude,1
89a8100ee73ffff,S_saude,1
89a8100ee77ffff,S_lazer,1
89a8100ee77ffff,S_saude,1
89a8100ee8bffff,S_saude,1
