seed,step,objective
2141,62,50.3418
2141,63,50.39829999999999
2141,64,50.468199999999996
2141,65,50.47559999999999
2141,66,50.4793
2141,67,50.504999999999995
2141,68,50.5325
2141,69,50.5733
2141,70,50.5844
2141,71,50.6267
2141,72,50.6867
2141,73,50.72840000000001
2141,74,50.732099999999996
2141,75,50.74319999999999
2141,76,50.80459999999999
2141,77,50.83059999999999
2141,78,50.868
2141,79,50.909000000000006
2141,80,51.021
2141,81,51.091699999999996
2141,82,51.0941
2141,83,51.1031
2141,84,51.1691
2141,85,51.246300000000005
2141,86,51.2797
2141,87,51.35220000000001
2141,88,51.4269
2141,89,51.4891
2141,90,51.5089
2141,91,51.5414
2141,92,51.6374
2141,93,51.7012
2141,94,51.751200000000004
2141,95,51.831999999999994
2141,96,51.837199999999996
2141,97,51.8479
2141,98,51.89359999999999
2141,99,51.9362
2141,100,51.9377
2177,1,47.1515
2177,2,47.2187
2177,3,47.2522
2177,4,47.306799999999996
2177,5,47.3656
2177,6,47.4761
2177,7,47.5574
2177,8,47.6408
2177,9,47.642700000000005
2177,10,47.696799999999996
2177,11,47.7114
2177,12,47.7963
2177,13,47.8087
2177,14,47.8667
2177,15,47.96169999999999
2177,16,47.9722
2177,17,47.9859
2177,18,48.0578
2177,19,48.126200000000004
2177,20,48.1764
2177,21,48.1766
2177,22,48.21390000000001
2177,23,48.267700000000005
2177,24,48.320499999999996
2177,25,48.389399999999995
2177,26,48.431000000000004
2177,27,48.485600000000005
2177,28,48.5575
2177,29,48.6095
2177,30,48.6836
2177,31,48.7552
2177,32,48.803200000000004
2177,33,48.8164
2177,34,48.87349999999999
2177,35,48.8758
2177,36,48.8921
2177,37,48.965700000000005
2177,38,49.014300000000006
2177,39,49.071299999999994
2177,40,49.129999999999995
2177,41,49.1855
2177,42,49.2495
2177,43,49.327200000000005
2177,44,49.33879999999999
2177,45,49.36959999999999
2177,46,49.3724
2177,47,49.4173
2177,48,49.4718
2177,49,49.5334
2177,50,49.57610000000001
2177,51,49.6043
2177,52,49.6412
2177,53,49.649300000000004
2177,54,49.703900000000004
2177,55,49.8082
2177,56,49.813700000000004
2177,57,49.814
2177,58,49.8449
2177,59,49.8901
2177,60,49.892700000000005
2177,61,49.9618
2177,62,49.96339999999999
2177,63,49.9794
2177,64,50.0188
2177,65,50.0318
2177,66,50.129000000000005
2177,67,50.1495
2177,68,50.1963
2177,69,50.23440000000001
2177,70,50.301700000000004
2177,71,50.3729
2177,72,50.447
2177,73,50.461600000000004
2177,74,50.5275
2177,75,50.532000000000004
2177,76,50.562200000000004
2177,77,50.575
2177,78,50.5852
2177,79,50.604299999999995
2177,80,50.615899999999996
2177,81,50.631499999999996
2177,82,50.668899999999994
2177,83,50.6841
2177,84,50.7531
2177,85,50.79130000000001
2177,86,50.8205
2177,87,50.83520000000001
2177,88,50.852000000000004
2177,89,50.8798
2177,90,50.8723
2177,91,50.8909
2177,92,50.9178
2177,93,50.9915
2177,94,51.025600000000004
2177,95,51.1031
2177,96,51.183
2177,97,51.186699999999995
2177,98,51.2228
2177,99,51.283
2177,100,51.2822
2286,1,47.1422
2286,2,47.2436
2286,3,47.3315
2286,4,47.3794
2286,5,47.403999999999996
2286,6,47.454899999999995
2286,7,47.521100000000004
2286,8,47.573
2286,9,47.6627
2286,10,47.7458
2286,11,47.818400000000004
2286,12,47.896100000000004
2286,13,47.993399999999994
2286,14,48.0471
2286,15,48.064
2286,16,48.113299999999995
2286,17,48.182199999999995
2286,18,48.22200000000001
2286,19,48.2722
2286,20,48.2957
2286,21,48.318200000000004
2286,22,48.3629
2286,23,48.4388
2286,24,48.4621
2286,25,48.46169999999999
2286,26,48.554
2286,27,48.5914
2286,28,48.624300000000005
2286,29,48.6788
2286,30,48.783199999999994
2286,31,48.824799999999996
2286,32,48.829499999999996
2286,33,48.8843
2286,34,48.9404
2286,35,48.9964
2286,36,49.05330000000001
2286,37,49.10470000000001
2286,38,49.1558
2286,39,49.169500000000006
2286,40,49.228300000000004
2286,41,49.2412
2286,42,49.30800000000001
2286,43,49.35289999999999
2286,44,49.4525
2286,45,49.454800000000006
2286,46,49.5268
2286,47,49.5296
2286,48,49.6015
2286,49,49.671800000000005
2286,50,49.74229999999999
2286,51,49.7635
2286,52,49.7783
2286,53,49.7843
2286,54,49.8478
2286,55,49.912499999999994
2286,56,49.952799999999996
2286,57,49.973699999999994
2286,58,49.9946
2286,59,50.023399999999995
2286,60,50.0725
2286,61,50.163199999999996
2286,62,50.199600000000004
2286,63,50.244600000000005
2286,64,50.3073
2286,65,50.371300000000005
2286,66,50.370099999999994
2286,67,50.47090000000001
2286,68,50.51519999999999
2286,69,50.534400000000005
2286,70,50.54509999999999
2286,71,50.5907
2286,72,50.599999999999994
2286,73,50.6554
2286,74,50.69839999999999
2286,75,50.7564
2286,76,50.7866
2286,77,50.882
2286,78,50.932199999999995
2286,79,50.9965
2286,80,51.0681
2286,81,51.094300000000004
2286,82,51.1253
2286,83,51.1635
2286,84,51.2098
2286,85,51.306200000000004
2286,86,51.3786
2286,87,51.42100000000001
2286,88,51.497
2286,89,51.5121
2286,90,51.5668
2286,91,51.590999999999994
2286,92,51.629
2286,93,51.6759
2286,94,51.71339999999999
2286,95,51.7545
2286,96,51.758399999999995
2286,97,51.82469999999999
2286,98,51.83070000000001
2286,99,51.833600000000004
2286,100,51.8939
2411,1,47.1082
2411,2,47.193000000000005
2411,3,47.2853
2411,4,47.388600000000004
2411,5,47.4939
2411,6,47.5506
2411,7,47.61569999999999
2411,8,47.6623
2411,9,47.7196
2411,10,47.7483
2411,11,47.7525
2411,12,47.8116
2411,13,47.897400000000005
2411,14,47.9328
2411,15,48.0086
2411,16,48.1073
2411,17,48.1527
2411,18,48.1747
2411,19,48.18729999999999
2411,20,48.24379999999999
2411,21,48.2959
2411,22,48.353300000000004
2411,23,48.41030000000001
2411,24,48.4803
2411,25,48.506099999999996
2411,26,48.5723
2411,27,48.623099999999994
2411,28,48.674
2411,29,48.7108
2411,30,48.7454
2411,31,48.7535
2411,32,48.814299999999996
2411,33,48.8713
2411,34,48.882999999999996
2411,35,48.9306
2411,36,48.9579
2411,37,48.9923
2411,38,49.045399999999994
2411,39,49.0629
2411,40,49.1408
2411,41,49.2072
2411,42,49.274100000000004
2411,43,49.3358
2411,44,49.3896
2411,45,49.391400000000004
2411,46,49.42060000000001
2411,47,49.441500000000005
2411,48,49.5018
2411,49,49.5047
2411,50,49.564400000000006
2411,51,49.6391
2411,52,49.6644
2411,53,49.707800000000006
2411,54,49.731500000000004
2411,55,49.802400000000006
2411,56,49.8561
2411,57,49.918000000000006
2411,58,49.9255
2411,59,49.9944
2411,60,50.0537
2411,61,50.0643
2411,62,50.1158
2411,63,50.123900000000006
2411,64,50.13850000000001
2411,65,50.1894
2411,66,50.2213
2411,67,50.2401
2411,68,50.3226
2411,69,50.350300000000004
2411,70,50.3866
2411,71,50.43110000000001
2411,72,50.489799999999995
2411,73,50.5517
2411,74,50.6138
2411,75,50.65020000000001
2411,76,50.6911
2411,77,50.797200000000004
2411,78,50.834199999999996
2411,79,50.949999999999996
2411,80,50.976600000000005
2411,81,50.9841
2411,82,50.990500000000004
2411,83,51.0972
2411,84,51.135099999999994
2411,85,51.1725
2411,86,51.1755
2411,87,51.282399999999996
2411,88,51.336200000000005
2411,89,51.42450000000001
2411,90,51.466899999999995
2411,91,51.4901
2411,92,51.4936
2411,93,51.536100000000005
2411,94,51.541399999999996
2411,95,51.5742
2411,96,51.606
2411,97,51.712900000000005
2411,98,51.79060000000001
2411,99,51.873099999999994
2411,100,51.88419999999999
2767,1,47.172399999999996
2767,2,47.217
2767,3,47.2652
2767,4,47.3324
2767,5,47.3595
2767,6,47.468900000000005
2767,7,47.5797
2767,8,47.6074
2767,9,47.6686
2767,10,47.7156
2767,11,47.7641
2767,12,47.805800000000005
2767,13,47.882799999999996
2767,14,47.9439
2767,15,48.009299999999996
2767,16,48.0139
2767,17,48.063500000000005
2767,18,48.151399999999995
2767,19,48.167899999999996
2767,20,48.236999999999995
2767,21,48.3524
2767,22,48.3671
2767,23,48.42490000000001
2767,24,48.474000000000004
2767,25,48.5243
2767,26,48.5762
2767,27,48.640499999999996
2767,28,48.64649999999999
2767,29,48.6743
2767,30,48.7423
2767,31,48.78920000000001
2767,32,48.851200000000006
2767,33,48.908500000000004
2767,34,48.9523
2767,35,48.959900000000005
2767,36,49.022400000000005
2767,37,49.0629
2767,38,49.1357
2767,39,49.20479999999999
2767,40,49.2392
2767,41,49.303900000000006
2767,42,49.3787
2767,43,49.451800000000006
2767,44,49.5073
2767,45,49.5266
2767,46,49.58579999999999
2767,47,49.66
2767,48,49.6861
2767,49,49.6999
2767,50,49.7529
2767,51,49.84
2767,52,49.9234
2767,53,49.9259
2767,54,49.92840000000001
2767,55,49.9815
2767,56,50.0317
2767,57,50.044200000000004
2767,58,50.0482
2767,59,50.066
2767,60,50.166199999999996
2767,61,50.1772
2767,62,50.2521
2767,63,50.32170000000001
2767,64,50.3724
2767,65,50.443200000000004
2767,66,50.4645
2767,67,50.4694
2767,68,50.4948
2767,69,50.546899999999994
2767,70,50.55200000000001
2767,71,50.620999999999995
2767,72,50.662099999999995
2767,73,50.7112
2767,74,50.79299999999999
2767,75,50.8593
2767,76,50.947599999999994
2767,77,50.961400000000005
2767,78,50.964600000000004
2767,79,51.0325
2767,80,51.0523
2767,81,51.0662
2767,82,51.1282
2767,83,51.19500000000001
2767,84,51.2183
2767,85,51.22319999999999
2767,86,51.2265
2767,87,51.3084
2767,88,51.383399999999995
2767,89,51.428399999999996
2767,90,51.4316
2767,91,51.466499999999996
2767,92,51.462399999999995
2767,93,51.541
2767,94,51.554100000000005
2767,95,51.65480000000001
2767,96,51.660700000000006
2767,97,51.7268
2767,98,51.730999999999995
2767,99,51.7317
2767,100,51.7252
2843,1,47.1168
2843,2,47.199200000000005
2843,3,47.24850000000001
2843,4,47.313100000000006
2843,5,47.3369
2843,6,47.4291
2843,7,47.4701
2843,8,47.54100000000001
2843,9,47.632999999999996
2843,10,47.6888
2843,11,47.75279999999999
2843,12,47.8121
2843,13,47.8989
2843,14,47.9173
2843,15,47.9774
2843,16,48.019600000000004
2843,17,48.1695
2843,18,48.2531
2843,19,48.30350000000001
2843,20,48.3494
2843,21,48.3833
2843,22,48.429899999999996
2843,23,48.4765
2843,24,48.524899999999995
2843,25,48.60359999999999
2843,26,48.619
2843,27,48.67259999999999
2843,28,48.721999999999994
2843,29,48.7697
2843,30,48.7894
2843,31,48.871300000000005
2843,32,48.935900000000004
2843,33,48.99000000000001
2843,34,49.056799999999996
2843,35,49.120900000000006
2843,36,49.172
2843,37,49.2273
2843,38,49.29509999999999
2843,39,49.3608
2843,40,49.4257
2843,41,49.4387
2843,42,49.49720000000001
2843,43,49.5125
2843,44,49.5787
2843,45,49.582499999999996
2843,46,49.6532
2843,47,49.7261
2843,48,49.7377
2843,49,49.809
2843,50,49.84700000000001
2843,51,49.868700000000004
2843,52,49.9372
2843,53,49.940900000000006
2843,54,49.957
2843,55,49.9443
2843,56,50.006499999999996
2843,57,50.012899999999995
2843,58,50.0674
2843,59,50.11070000000001
2843,60,50.16850000000001
2843,61,50.2214
2843,62,50.255399999999995
2843,63,50.3056
2843,64,50.3713
2843,65,50.39190000000001
2843,66,50.4197
2843,67,50.477000000000004
2843,68,50.5201
2843,69,50.603300000000004
2843,70,50.6685
2843,71,50.682
2843,72,50.7439
2843,73,50.80779999999999
2843,74,50.8106
2843,75,50.825700000000005
2843,76,50.8403
2843,77,50.9037
2843,78,50.9143
2843,79,50.9295
2843,80,51.0329
2843,81,51.0602
2843,82,51.1078
2843,83,51.1597
2843,84,51.174499999999995
2843,85,51.2589
2843,86,51.2894
2843,87,51.3161
2843,88,51.40549999999999
2843,89,51.4334
2843,90,51.442099999999996
2843,91,51.46509999999999
2843,92,51.5137
2843,93,51.5604
2843,94,51.6108
2843,95,51.6591
2843,96,51.7559
2843,97,51.8113
2843,98,51.81800000000001
2843,99,51.8932
2843,100,52.008700000000005
2885,1,47.120400000000004
2885,2,47.188100000000006
2885,3,47.252
2885,4,47.330299999999994
2885,5,47.3326
2885,6,47.3483
2885,7,47.4079
2885,8,47.4593
2885,9,47.460899999999995
2885,10,47.5205
2885,11,47.6021
2885,12,47.6729
2885,13,47.728
2885,14,47.7839
2885,15,47.8391
2885,16,47.8888
2885,17,47.908
2885,18,47.9653
2885,19,48.0381
2885,20,48.0501
2885,21,48.1197
2885,22,48.1931
2885,23,48.25
2885,24,48.29950000000001
2885,25,48.3089
2885,26,48.4393
2885,27,48.5004
2885,28,48.589200000000005
2885,29,48.6004
2885,30,48.648900000000005
2885,31,48.681400000000004
2885,32,48.7104
2885,33,48.7946
2885,34,48.80799999999999
2885,35,48.854200000000006
2885,36,48.87519999999999
2885,37,48.942400000000006
2885,38,48.9636
2885,39,49.0106
2885,40,49.0839
2885,41,49.162000000000006
2885,42,49.2262
2885,43,49.285
2885,44,49.289500000000004
2885,45,49.3403
2885,46,49.4436
2885,47,49.5009
2885,48,49.5471
2885,49,49.59570000000001
2885,50,49.6141
2885,51,49.6201
2885,52,49.633
2885,53,49.636300000000006
2885,54,49.7056
2885,55,49.726200000000006
2885,56,49.787800000000004
2885,57,49.85740000000001
2885,58,49.9148
2885,59,49.9183
2885,60,49.9132
2885,61,49.929199999999994
2885,62,49.956199999999995
2885,63,50.0506
2885,64,50.08890000000001
2885,65,50.117599999999996
2885,66,50.190099999999994
2885,67,50.191900000000004
2885,68,50.2011
2885,69,50.248900000000006
2885,70,50.328599999999994
2885,71,50.320899999999995
2885,72,50.3266
2885,73,50.3338
2885,74,50.3793
2885,75,50.399800000000006
2885,76,50.476200000000006
2885,77,50.53530000000001
2885,78,50.6288
2885,79,50.6566
2885,80,50.7242
2885,81,50.7287
2885,82,50.784499999999994
2885,83,50.8577
2885,84,50.9198
2885,85,50.9289
2885,86,50.9857
2885,87,51.00580000000001
2885,88,51.046400000000006
2885,89,51.054199999999994
2885,90,51.06230000000001
2885,91,51.1289
2885,92,51.17850000000001
2885,93,51.227799999999995
2885,94,51.251900000000006
2885,95,51.32469999999999
2885,96,51.416500000000006
2885,97,51.429500000000004
2885,98,51.4521
2885,99,51.52759999999999
2885,100,51.5809
2887,1,47.0808
2887,2,47.167199999999994
2887,3,47.268699999999995
2887,4,47.3239
2887,5,47.3971
2887,6,47.4653
2887,7,47.5665
2887,8,47.6172
2887,9,47.6738
2887,10,47.7301
2887,11,47.8464
2887,12,47.8566
2887,13,47.9059
2887,14,47.964200000000005
2887,15,48.0304
2887,16,48.1198
2887,17,48.2033
2887,18,48.287099999999995
2887,19,48.357299999999995
2887,20,48.4163
2887,21,48.4465
2887,22,48.4994
2887,23,48.575
2887,24,48.646
2887,25,48.648399999999995
2887,26,48.7291
2887,27,48.7328
2887,28,48.80749999999999
2887,29,48.9023
2887,30,48.9702
2887,31,49.0187
2887,32,49.031000000000006
2887,33,49.0358
2887,34,49.0594
2887,35,49.071600000000004
2887,36,49.1144
2887,37,49.1255
2887,38,49.1746
2887,39,49.1965
2887,40,49.2663
2887,41,49.3041
2887,42,49.3207
2887,43,49.36479999999999
2887,44,49.4146
2887,45,49.494
2887,46,49.495799999999996
2887,47,49.509100000000004
2887,48,49.5679
2887,49,49.634100000000004
2887,50,49.692899999999995
2887,51,49.77239999999999
2887,52,49.810399999999994
2887,53,49.816599999999994
2887,54,49.830299999999994
2887,55,49.8471
2887,56,49.911500000000004
2887,57,49.9808
2887,58,50.0784
2887,59,50.14169999999999
2887,60,50.1569
2887,61,50.1974
2887,62,50.2257
2887,63,50.227599999999995
2887,64,50.2763
2887,65,50.336
2887,66,50.340999999999994
2887,67,50.3871
2887,68,50.4383
2887,69,50.499700000000004
2887,70,50.5663
2887,71,50.5723
2887,72,50.6297
2887,73,50.65259999999999
2887,74,50.70649999999999
2887,75,50.774
2887,76,50.804899999999996
2887,77,50.9012
2887,78,50.95099999999999
2887,79,51.0219
2887,80,51.0571
2887,81,51.1245
2887,82,51.1772
2887,83,51.2388
2887,84,51.2456
2887,85,51.31099999999999
2887,86,51.3331
2887,87,51.39059999999999
2887,88,51.3923
2887,89,51.402
2887,90,51.42659999999999
2887,91,51.47239999999999
2887,92,51.5405
2887,93,51.5783
2887,94,51.6776
2887,95,51.6898
2887,96,51.7655
2887,97,51.8142
2887,98,51.833600000000004
2887,99,51.8888
2887,100,51.88250000000001
2937,1,47.147600000000004
2937,2,47.203
2937,3,47.3004
2937,4,47.3685
2937,5,47.430600000000005
2937,6,47.5826
2937,7,47.6326
2937,8,47.666599999999995
2937,9,47.740100000000005
2937,10,47.814499999999995
2937,11,47.89320000000001
2937,12,47.953
2937,13,48.025099999999995
2937,14,48.0333
2937,15,48.09779999999999
2937,16,48.1737
2937,17,48.1836
2937,18,48.28530000000001
2937,19,48.3603
2937,20,48.368399999999994
2937,21,48.4431
2937,22,48.505700000000004
2937,23,48.5175
2937,24,48.590900000000005
2937,25,48.6111
2937,26,48.7256
2937,27,48.72930000000001
2937,28,48.746
2937,29,48.8155
2937,30,48.8579
2937,31,48.9601
2937,32,49.0381
2937,33,49.09429999999999
2937,34,49.1648
2937,35,49.1844
2937,36,49.247600000000006
2937,37,49.2941
2937,38,49.3236
2937,39,49.433600000000006
2937,40,49.495799999999996
2937,41,49.5631
2937,42,49.635999999999996
2937,43,49.692299999999996
2937,44,49.7714
2937,45,49.8354
2937,46,49.840199999999996
2937,47,49.8873
2937,48,49.9513
2937,49,50.079299999999996
2937,50,50.0989
2937,51,50.111599999999996
2937,52,50.135799999999996
2937,53,50.1901
2937,54,50.214299999999994
2937,55,50.2567
2937,56,50.277
2937,57,50.2924
2937,58,50.303999999999995
2937,59,50.312200000000004
2937,60,50.3426
2937,61,50.345200000000006
2937,62,50.3501
2937,63,50.3519
2937,64,50.4142
2937,65,50.476
2937,66,50.5179
2937,67,50.6007
2937,68,50.64359999999999
2937,69,50.7338
2937,70,50.748999999999995
2937,71,50.7556
2937,72,50.755900000000004
2937,73,50.773700000000005
2937,74,50.78360000000001
2937,75,50.798100000000005
2937,76,50.7937
2937,77,50.8652
2937,78,50.9433
2937,79,50.9474
2937,80,50.99399999999999
2937,81,51.012299999999996
2937,82,51.02610000000001
2937,83,51.0326
2937,84,51.0402
2937,85,51.0419
2937,86,51.0441
2937,87,51.0417
2937,88,51.0505
2937,89,51.0868
2937,90,51.107299999999995
2937,91,51.1252
2937,92,51.18560000000001
2937,93,51.1997
2937,94,51.2747
2937,95,51.27900000000001
2937,96,51.3086
2937,97,51.34
2937,98,51.3533
2937,99,51.40220000000001
2937,100,51.46040000000001
2949,1,47.163
2949,2,47.2348
2949,3,47.314800000000005
2949,4,47.407700000000006
2949,5,47.462199999999996
2949,6,47.552
2949,7,47.6169
2949,8,47.64450000000001
2949,9,47.7048
2949,10,47.7995
2949,11,47.8763
2949,12,47.9414
2949,13,47.9801
2949,14,47.9856
2949,15,48.036699999999996
2949,16,48.038399999999996
2949,17,48.1316
2949,18,48.2164
2949,19,48.251599999999996
2949,20,48.311099999999996
2949,21,48.3327
2949,22,48.4385
2949,23,48.4696
2949,24,48.5574
2949,25,48.5921
2949,26,48.6024
2949,27,48.7007
2949,28,48.7444
2949,29,48.765
2949,30,48.7852
2949,31,48.860099999999996
2949,32,48.9076
2949,33,48.9297
2949,34,48.9747
2949,35,49.026799999999994
2949,36,49.06790000000001
2949,37,49.135400000000004
2949,38,49.1783
2949,39,49.2368
2949,40,49.2478
2949,41,49.2913
2949,42,49.338300000000004
2949,43,49.3592
2949,44,49.381
2949,45,49.4461
2949,46,49.538700000000006
2949,47,49.553399999999996
2949,48,49.6041
2949,49,49.696
2949,50,49.748900000000006
2949,51,49.8054
2949,52,49.8287
2949,53,49.838499999999996
2949,54,49.845099999999995
2949,55,49.9273
2949,56,49.9758
2949,57,50.0244
2949,58,50.093500000000006
2949,59,50.139399999999995
2949,60,50.155
2949,61,50.17259999999999
2949,62,50.258700000000005
2949,63,50.3395
2949,64,50.4041
2949,65,50.4461
2949,66,50.44950000000001
2949,67,50.4924
2949,68,50.4955
2949,69,50.5498
2949,70,50.5898
2949,71,50.6357
2949,72,50.649
2949,73,50.6601
2949,74,50.72670000000001
2949,75,50.816700000000004
2949,76,50.824799999999996
2949,77,50.843
2949,78,50.904300000000006
2949,79,50.981700000000004
2949,80,51.013999999999996
2949,81,51.0253
2949,82,51.0369
2949,83,51.089
2949,84,51.1361
2949,85,51.197100000000006
2949,86,51.2697
2949,87,51.334
2949,88,51.407799999999995
2949,89,51.4123
2949,90,51.462700000000005
2949,91,51.526799999999994
2949,92,51.5507
2949,93,51.564099999999996
2949,94,51.5775
2949,95,51.59219999999999
2949,96,51.673199999999994
2949,97,51.7608
2949,98,51.8207
2949,99,51.8839
2949,100,51.980999999999995
3106,1,47.1487
3106,2,47.227999999999994
3106,3,47.262699999999995
3106,4,47.4194
3106,5,47.476
3106,6,47.52839999999999
3106,7,47.6361
3106,8,47.6426
3106,9,47.704
3106,10,47.7799
3106,11,47.8027
3106,12,47.849500000000006
3106,13,47.9042
3106,14,47.931799999999996
3106,15,47.946600000000004
3106,16,48.031400000000005
3106,17,48.096
3106,18,48.124399999999994
3106,19,48.1977
3106,20,48.2132
3106,21,48.2543
3106,22,48.3327
3106,23,48.391099999999994
3106,24,48.45589999999999
3106,25,48.549400000000006
3106,26,48.599700000000006
3106,27,48.66799999999999
3106,28,48.6677
3106,29,48.6832
3106,30,48.724999999999994
3106,31,48.7696
3106,32,48.7912
3106,33,48.8473
3106,34,48.8967
3106,35,48.923100000000005
3106,36,48.98480000000001
3106,37,49.0493
3106,38,49.0565
3106,39,49.1032
3106,40,49.1158
3106,41,49.16929999999999
3106,42,49.1714
3106,43,49.2377
3106,44,49.269400000000005
3106,45,49.2787
3106,46,49.2844
3106,47,49.30459999999999
3106,48,49.30950000000001
3106,49,49.32599999999999
3106,50,49.389700000000005
3106,51,49.4163
3106,52,49.4477
3106,53,49.511399999999995
3106,54,49.563
3106,55,49.6185
3106,56,49.659600000000005
3106,57,49.6655
3106,58,49.719100000000005
3106,59,49.7339
3106,60,49.785000000000004
3106,61,49.7873
3106,62,49.79129999999999
3106,63,49.8525
3106,64,49.898700000000005
3106,65,49.9541
3106,66,50.012600000000006
3106,67,50.031099999999995
3106,68,50.09889999999999
3106,69,50.143699999999995
3106,70,50.187400000000004
3106,71,50.24960000000001
3106,72,50.2661
3106,73,50.313500000000005
3106,74,50.3549
3106,75,50.3828
3106,76,50.387
3106,77,50.4322
3106,78,50.464299999999994
3106,79,50.48830000000001
3106,80,50.5767
3106,81,50.665200000000006
3106,82,50.6995
3106,83,50.770599999999995
3106,84,50.791599999999995
3106,85,50.7933
3106,86,50.841300000000004
3106,87,50.852999999999994
3106,88,50.85849999999999
3106,89,50.8803
3106,90,50.936800000000005
3106,91,50.9903
3106,92,50.9916
3106,93,51.018100000000004
3106,94,51.1171
3106,95,51.1413
3106,96,51.154700000000005
3106,97,51.1965
3106,98,51.206900000000005
3106,99,51.21940000000001
3106,100,51.2852
3129,1,47.1487
3129,2,47.171800000000005
3129,3,47.25359999999999
3129,4,47.2769
3129,5,47.3618
3129,6,47.4301
3129,7,47.453599999999994
3129,8,47.601200000000006
3129,9,47.68470000000001
3129,10,47.755
3129,11,47.7783
3129,12,47.8301
3129,13,47.827499999999986
3129,14,47.875600000000006
3129,15,47.9634
3129,16,48.0345
3129,17,48.0493
3129,18,48.0897
3129,19,48.1622
3129,20,48.1742
3129,21,48.24
3129,22,48.289500000000004
3129,23,48.3264
3129,24,48.4259
3129,25,48.4478
3129,26,48.505
3129,27,48.528000000000006
3129,28,48.5888
3129,29,48.631
3129,30,48.653800000000004
3129,31,48.719300000000004
3129,32,48.753800000000005
3129,33,48.8091
3129,34,48.86409999999999
3129,35,48.9057
3129,36,48.9208
3129,37,48.969
3129,38,49.0102
3129,39,49.084399999999995
3129,40,49.137499999999996
3129,41,49.173500000000004
3129,42,49.1785
3129,43,49.2367
3129,44,49.2691
3129,45,49.333
3129,46,49.3678
3129,47,49.421499999999995
3129,48,49.45099999999999
3129,49,49.4782
3129,50,49.536100000000005
3129,51,49.547799999999995
3129,52,49.564899999999994
3129,53,49.6186
3129,54,49.6728
3129,55,49.7205
3129,56,49.8223
3129,57,49.839
3129,58,49.884
3129,59,49.9466
3129,60,50.03120000000001
3129,61,50.067899999999995
3129,62,50.09
3129,63,50.1981
3129,64,50.198299999999996
3129,65,50.3034
3129,66,50.369099999999996
3129,67,50.4191
3129,68,50.4317
3129,69,50.485699999999994
3129,70,50.538
3129,71,50.5981
3129,72,50.6032
3129,73,50.626099999999994
3129,74,50.651599999999995
3129,75,50.7191
3129,76,50.7807
3129,77,50.8357
3129,78,50.895199999999996
3129,79,50.9336
3129,80,50.989900000000006
3129,81,51.0081
3129,82,51.0508
3129,83,51.14090000000001
3129,84,51.143
3129,85,51.197599999999994
3129,86,51.2701
3129,87,51.28710000000001
3129,88,51.3837
3129,89,51.43990000000001
3129,90,51.48179999999999
3129,91,51.6011
3129,92,51.73629999999999
3129,93,51.797799999999995
3129,94,51.801100000000005
3129,95,51.844899999999996
3129,96,51.8852
3129,97,51.8856
3129,98,52.0032
3129,99,52.009899999999995
3129,100,52.0103
3235,1,47.1262
3235,2,47.15480000000001
3235,3,47.237199999999994
3235,4,47.240199999999994
3235,5,47.2827
3235,6,47.363
3235,7,47.4754
3235,8,47.519800000000004
3235,9,47.5312
3235,10,47.55159999999999
3235,11,47.6192
3235,12,47.682700000000004
3235,13,47.741299999999995
3235,14,47.7806
3235,15,47.888099999999994
3235,16,47.9435
3235,17,48.004900000000006
3235,18,48.102000000000004
3235,19,48.1734
3235,20,48.191100000000006
3235,21,48.2371
3235,22,48.310599999999994
3235,23,48.3652
3235,24,48.4514
3235,25,48.51989999999999
3235,26,48.55650000000001
3235,27,48.5658
3235,28,48.630900000000004
3235,29,48.672700000000006
3235,30,48.7794
3235,31,48.79429999999999
3235,32,48.8472
3235,33,48.8929
3235,34,48.96039999999999
3235,35,48.997
3235,36,49.05630000000001
3235,37,49.122299999999996
3235,38,49.1626
3235,39,49.2336
3235,40,49.2766
3235,41,49.352000000000004
3235,42,49.3544
3235,43,49.378499999999995
3235,44,49.382299999999994
3235,45,49.4189
3235,46,49.4223
3235,47,49.46470000000001
3235,48,49.5321
3235,49,49.553200000000004
3235,50,49.620200000000004
3235,51,49.63300000000001
3235,52,49.6765
3235,53,49.6974
3235,54,49.709300000000006
3235,55,49.7307
3235,56,49.74680000000001
3235,57,49.813900000000004
3235,58,49.866499999999995
3235,59,49.9499
3235,60,49.9653
3235,61,50.057900000000004
3235,62,50.078199999999995
3235,63,50.0982
3235,64,50.14359999999999
3235,65,50.14959999999999
3235,66,50.2108
3235,67,50.27109999999999
3235,68,50.275999999999996
3235,69,50.288599999999995
3235,70,50.33709999999999
3235,71,50.3447
3235,72,50.368399999999994
3235,73,50.4243
3235,74,50.47880000000001
3235,75,50.537099999999995
3235,76,50.5685
3235,77,50.58410000000001
3235,78,50.671800000000005
3235,79,50.68560000000001
3235,80,50.7756
3235,81,50.85000000000001
3235,82,50.9459
3235,83,51.007099999999994
3235,84,51.0285
3235,85,51.0889
3235,86,51.1554
3235,87,51.21789999999999
3235,88,51.2531
3235,89,51.3026
3235,90,51.34769999999999
3235,91,51.3895
3235,92,51.4285
3235,93,51.5201
3235,94,51.52270000000001
3235,95,51.542699999999996
3235,96,51.610699999999994
3235,97,51.62630000000001
3235,98,51.7252
3235,99,51.776300000000006
3235,100,51.816599999999994
3415,1,47.1128
3415,2,47.2032
3415,3,47.2871
3415,4,47.2992
3415,5,47.3682
3415,6,47.435300000000005
3415,7,47.4667
