seed,iter,eval_count,elapsed_s,current_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,accepted,improved,perturbation_strength,no_improve_streak,local_search_accepted_moves,applied_perturbation_moves,t_initial_eval_s,t_initial_local_search_s,t_perturb_s,t_candidate_eval_s,t_local_search_s,t_acceptance_s,t_bookkeeping_s,t_logging_s,t_iter_total_s
4089,0,54,0.0,37.5236,37.5236,7.290799999999997,0.0,True,False,10,0,25,0,0.009631298016756773,0.10712069203145802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4089,1,125,0.26258610212244093,39.8275,39.8275,9.594699999999996,2.3038999999999987,True,True,10,0,25,20,0.0,0.0,0.0013259460683912039,0.0020111859776079655,0.13988793408498168,9.495997801423073e-06,3.5093165934085846e-05,0.00013007107190787792,0.14342487789690495
4089,2,215,0.4474013480357826,39.8275,39.8275,9.594699999999996,0.0,False,False,10,1,25,20,0.0,0.0,0.001128620933741331,0.002037002006545663,0.18144778977148235,4.864996299147606e-06,2.5891000404953957e-05,0.0,0.1846721030306071
4089,3,309,0.6415133031550795,39.8275,39.8275,9.594699999999996,0.0,False,False,10,2,25,20,0.0,0.0,0.001385797979310155,0.0019977830816060305,0.19067525886930525,3.958819434046745e-06,2.9038172215223312e-05,0.0,0.19411267200484872
4089,4,388,0.8045808910392225,39.8275,39.8275,9.594699999999996,0.0,False,False,10,3,25,20,0.0,0.0,0.001399952918291092,0.0019983649253845215,0.15961369895376265,3.500143066048622e-06,2.9768096283078194e-05,0.0,0.16306529520079494
4089,5,456,0.944978886982426,41.104600000000005,41.104600000000005,10.8718,1.2771000000000043,True,True,10,0,25,20,0.0,0.0,0.00139744789339602,0.0019845550414174795,0.13695603283122182,7.454073056578636e-06,1.016794703900814e-05,5.2924035117030144e-05,0.14043088513426483
4089,6,568,1.1816542830783874,41.104600000000005,41.104600000000005,10.8718,0.0,False,False,10,1,25,20,0.0,0.0,0.0012383288703858852,0.001994855934754014,0.23335387906990945,3.6889687180519104e-06,1.0598916560411453e-05,0.0,0.23662049090489745
4089,7,626,1.301657467149198,41.104600000000005,41.104600000000005,10.8718,0.0,False,False,10,2,25,20,0.0,0.0,0.0013804379850625992,0.001965292962267995,0.11662051500752568,4.034955054521561e-06,7.474981248378754e-05,0.0,0.12006519385613501
4089,8,710,1.4789779451675713,42.394400000000005,42.394400000000005,12.1616,1.2897999999999996,True,True,10,0,25,20,0.0,0.0,0.0013717429246753454,0.0019700711127370596,0.1738743979949504,7.288064807653427e-06,1.1764932423830032e-05,6.0158781707286835e-05,0.17731571197509766
4089,9,804,1.6727940770797431,42.394400000000005,42.394400000000005,12.1616,0.0,False,False,10,1,25,20,0.0,0.0,0.0013512209989130497,0.0020335360895842314,0.19033419201150537,3.5581178963184357e-06,1.0984949767589569e-05,0.0,0.19375310791656375
