seed,initial_objective_value,best_objective_value,delta_abs_vs_baseline,delta_pct_vs_baseline,iterations,evaluations,runtime_seconds,improvement_iterations,stopping_reason,best_alpha,mean_rcl_size,construction_best_objective_value,seed_dir,profile_total_runtime_s,profile_construction_total_s,profile_candidate_eval_total_s,profile_local_search_total_s,profile_evaluation_total_s,profile_evaluation_calls,profile_evaluation_avg_s,profile_local_search_calls
182,44.9585,53.3608,6.303100000000001,13.394407291474087,90,5541,13.279849846847355,6,max_no_improve,0.4981126264384299,260.12755555555555,51.6168,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/av_paulista/average_adult/dataset_hex177_impacts2999/run_20260704_231516_budget100_seeds100/seed_runs/seed_000182,13.279849846847355,1.1816636268049479,0.19489170797169209,11.898636559024453,11.427151112817228,5541,0.0020622904011581354,90
57,51.221000000000004,53.269200000000005,6.211500000000008,13.199752644094396,178,11050,21.872962864115834,4,max_no_improve,0.45453249862500256,288.0696629213483,51.580099999999995,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/av_paulista/average_adult/dataset_hex177_impacts2999/run_20260704_231516_budget100_seeds100/seed_runs/seed_000057,21.872962864115834,1.9455518024042249,0.31542997248470783,19.60365824960172,18.804975144565105,11050,0.0017018077053905073,178
7217,51.961600000000004,53.3046,6.246900000000004,13.274979440134143,95,5505,11.582928294315934,3,max_no_improve,0.3946737794974444,215.58431578947364,50.836299999999994,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/av_paulista/average_adult/dataset_hex177_impacts2999/run_20260704_231516_budget100_seeds100/seed_runs/seed_007217,11.582928294315934,1.0763800712302327,0.1904192864894867,10.311184746213257,9.921156317926943,5505,0.0018022082321393176,95
395,43.816,53.3364,6.278700000000001,13.342556053525781,130,8394,16.34563564416021,6,max_no_improve,0.41255070274609384,210.10684615384616,51.7774,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/av_paulista/average_adult/dataset_hex177_impacts2999/run_20260704_231516_budget100_seeds100/seed_runs/seed_000395,16.34563564416021,1.3819628693163395,0.2283745463937521,14.729044625535607,14.12616486940533,8394,0.0016828883570890313,130
2949,49.112899999999996,53.59890000000001,6.541200000000011,13.900381871617208,102,6324,13.931762243621051,6,max_no_improve,0.4033280692171153,242.17921568627446,51.9218,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/av_paulista/average_adult/dataset_hex177_impacts2999/run_20260704_231516_budget100_seeds100/seed_runs/seed_002949,13.931762243621051,1.2340877875685692,0.21347538102418184,12.47469219006598,11.963595261797309,6324,0.0018917766068623195,102
2177,45.5882,52.9551,5.897400000000005,12.532274208046728,122,7209,14.867204356007278,3,max_no_improve,0.40860841873103104,236.50155737704918,51.747099999999996,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/av_paulista/average_adult/dataset_hex177_impacts2999/run_20260704_231516_budget100_seeds100/seed_runs/seed_002177,14.867204356007278,1.378921509720385,0.22410713508725166,13.257753203622997,12.729765409603715,7209,0.001765815703926164,122
4854,48.0982,53.1666,6.1089000000000055,12.981722438623235,110,6608,13.636205385439098,7,max_no_improve,0.3640259982002171,286.14609090909084,51.2464,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/av_paulista/average_adult/dataset_hex177_impacts2999/run_20260704_231516_budget100_seeds100/seed_runs/seed_004854,13.636205385439098,1.2308946158736944,0.2097695143893361,12.190030856058002,11.742335164919496,6608,0.0017769877670883014,110
1356,44.4387,54.0853,7.0276,14.934006549406368,162,9854,20.277257084846497,6,max_no_improve,0.3730118689968628,242.47475308641978,51.161100000000005,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/av_paulista/average_adult/dataset_hex177_impacts2999/run_20260704_231516_budget100_seeds100/seed_runs/seed_001356,20.277257084846497,1.8265596441924572,0.30197365395724773,18.14102117996663,17.40789424534887,9854,0.0017665815146487589,162
3557,52.7972,53.7356,6.677900000000001,14.190876307171836,149,8806,20.28148241713643,2,max_no_improve,0.38586788759143753,256.1130201342282,51.7397,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/av_paulista/average_adult/dataset_hex177_impacts2999/run_20260704_231516_budget100_seeds100/seed_runs/seed_003557,20.28148241713643,1.8953318940475583,0.3012645486742258,18.077853261493146,17.37436635233462,8806,0.001973014575554692,149
3801,51.413,52.807599999999994,5.749899999999997,12.21882922454773,93,5631,11.473053914494812,3,max_no_improve,0.45282011607223893,205.46451612903232,51.0479,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/av_paulista/average_adult/dataset_hex177_impacts2999/run_20260704_231516_budget100_seeds100/seed_runs/seed_003801,11.473053914494812,1.044532062485814,0.16849139519035816,10.25543896201998,9.842040571384132,5631,0.0017478317477151717,93
