seed,iter,eval_count,elapsed_s,current_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,accepted,improved,perturbation_strength,no_improve_streak,local_search_accepted_moves,applied_perturbation_moves
6469,0,59,0.0,40.3581,40.3581,1.6789000000000058,0.0,True,False,2,0,25,0
6469,1,137,0.18414319888688624,40.773900000000005,40.773900000000005,2.09470000000001,0.4158000000000044,True,True,2,0,25,2
6469,2,211,0.2836420899257064,41.2682,41.2682,2.5890000000000057,0.4942999999999955,True,True,2,0,25,2
6469,3,322,0.4326675229240209,41.8428,41.8428,3.1636000000000024,0.5745999999999967,True,True,2,0,25,2
6469,4,410,0.550767342094332,42.309799999999996,42.309799999999996,3.630600000000001,0.46699999999999875,True,True,2,0,25,2
6469,5,543,0.7292557500768453,42.8067,42.8067,4.127500000000005,0.49690000000000367,True,True,2,0,25,2
6469,6,673,0.9036733799148351,43.392799999999994,43.392799999999994,4.7136,0.5860999999999947,True,True,2,0,25,2
6469,7,846,1.1356068060267717,44.0066,44.0066,5.327400000000004,0.6138000000000048,True,True,2,0,25,2
6469,8,1096,1.4710718330461532,44.465999999999994,44.465999999999994,5.7867999999999995,0.45939999999999515,True,True,2,0,25,2
6469,9,1332,1.7876255209557712,45.094,45.094,6.414800000000007,0.6280000000000072,True,True,2,0,19,2
6469,10,1478,1.983661029022187,45.4929,45.4929,6.813700000000004,0.3988999999999976,True,True,2,0,7,2
6469,11,1557,2.089727662038058,45.4929,45.4929,6.813700000000004,0.0,False,False,2,1,3,2
6469,12,2000,2.6835823538713157,46.1922,46.1922,7.513000000000005,0.6993000000000009,True,True,2,0,25,2
6469,13,2145,2.87816426390782,46.1922,46.1922,7.513000000000005,0.0,False,False,2,1,5,2
6469,14,2388,3.204050041968003,46.1922,46.1922,7.513000000000005,0.0,False,False,2,2,6,2
6469,15,2729,3.6614804780110717,46.33489999999999,46.33489999999999,7.655699999999996,0.14269999999999072,True,True,2,0,15,2
6469,16,2894,3.882906168932095,46.448,46.448,7.768800000000006,0.11310000000000997,True,True,2,0,6,2
6469,17,3276,4.395103490911424,46.86059999999999,46.86059999999999,8.181399999999996,0.41259999999999053,True,True,2,0,23,2
6469,18,3811,5.11214727605693,47.453799999999994,47.453799999999994,8.7746,0.5932000000000031,True,True,2,0,23,2
6469,19,3896,5.226245447061956,47.453799999999994,47.453799999999994,8.7746,0.0,False,False,2,1,2,2
6469,20,4327,5.803794763982296,47.453799999999994,47.453799999999994,8.7746,0.0,False,False,2,2,13,2
6469,21,4539,6.087934399954975,47.483700000000006,47.483700000000006,8.804500000000012,0.029900000000012028,True,True,2,0,3,2
6469,22,4707,6.313291894970462,47.483700000000006,47.483700000000006,8.804500000000012,0.0,False,False,2,1,4,2
6469,23,4880,6.545110937906429,47.483700000000006,47.483700000000006,8.804500000000012,0.0,False,False,2,2,8,2
6469,24,5007,6.715437986887991,47.483700000000006,47.483700000000006,8.804500000000012,0.0,False,False,2,3,1,2
6469,25,5313,7.125548040959984,47.5361,47.5361,8.856900000000003,0.052399999999991564,True,True,2,0,10,2
6469,26,5757,7.720583163900301,47.5361,47.5361,8.856900000000003,0.0,False,False,2,1,14,2
6469,27,5930,7.952343401033431,47.5361,47.5361,8.856900000000003,0.0,False,False,2,2,4,2
6469,28,6030,8.086475492920727,47.5361,47.5361,8.856900000000003,0.0,False,False,2,3,2,2
6469,29,6121,8.208392581902444,47.5361,47.5361,8.856900000000003,0.0,False,False,2,4,3,2
6469,30,6186,8.295583856990561,47.5361,47.5361,8.856900000000003,0.0,False,False,2,5,0,2
6469,31,6449,8.647858279990032,47.5361,47.5361,8.856900000000003,0.0,False,False,2,6,14,2
6469,32,6609,8.862252020975575,47.5361,47.5361,8.856900000000003,0.0,False,False,2,7,6,2
6469,33,6849,9.183620208874345,47.5496,47.5496,8.870400000000004,0.013500000000000512,True,True,2,0,7,2
6469,34,6939,9.304258510004729,47.5496,47.5496,8.870400000000004,0.0,False,False,2,1,2,2
6469,35,7018,9.410132592078298,47.5496,47.5496,8.870400000000004,0.0,False,False,2,2,2,2
6469,36,7114,9.538824727991596,47.5496,47.5496,8.870400000000004,0.0,False,False,2,3,2,2
6469,37,7293,9.77862607804127,47.5496,47.5496,8.870400000000004,0.0,False,False,2,4,4,2
6469,38,7423,9.952858264092356,47.5496,47.5496,8.870400000000004,0.0,False,False,2,5,2,2
6469,39,7574,10.155130656901747,47.5496,47.5496,8.870400000000004,0.0,False,False,2,6,5,2
6469,40,7772,10.420333799906075,47.5496,47.5496,8.870400000000004,0.0,False,False,2,7,4,2
6469,41,7860,10.538463484030217,47.5496,47.5496,8.870400000000004,0.0,False,False,2,8,3,2
6469,42,8247,11.056820051977411,47.582499999999996,47.582499999999996,8.903300000000002,0.03289999999999793,True,True,2,0,14,2
6469,43,8493,11.386429606936872,47.589,47.589,8.909800000000004,0.006500000000002615,True,True,2,0,8,2
6469,44,8660,11.61032737698406,47.589,47.589,8.909800000000004,0.0,False,False,2,1,5,2
6469,45,8725,11.697517538908869,47.589,47.589,8.909800000000004,0.0,False,False,2,2,0,2
6469,46,9051,12.134091045008972,47.589,47.589,8.909800000000004,0.0,False,False,2,3,10,2
6469,47,9116,12.221257772995159,47.589,47.589,8.909800000000004,0.0,False,False,2,4,0,2
6469,48,9220,12.360592044889927,47.589,47.589,8.909800000000004,0.0,False,False,2,5,4,2
6469,49,9349,12.53351110802032,47.589,47.589,8.909800000000004,0.0,False,False,2,6,4,2
6469,50,9671,12.964770277962089,47.7531,47.7531,9.073900000000009,0.1641000000000048,True,True,2,0,9,2
6469,51,9780,13.110854662023485,47.7531,47.7531,9.073900000000009,0.0,False,False,2,1,3,2
6469,52,9860,13.218001561006531,47.7531,47.7531,9.073900000000009,0.0,False,False,2,2,2,2
6469,53,9976,13.373459362890571,47.7531,47.7531,9.073900000000009,0.0,False,False,2,3,2,2
6469,54,10129,13.578453661873937,47.7531,47.7531,9.073900000000009,0.0,False,False,2,4,4,2
6469,55,10299,13.806162694934756,47.7531,47.7531,9.073900000000009,0.0,False,False,2,5,4,2
6469,56,10424,13.97374931909144,47.7531,47.7531,9.073900000000009,0.0,False,False,2,6,2,2
6469,57,10695,14.336554843001068,47.9024,47.9024,9.223200000000006,0.14929999999999666,True,True,2,0,10,2
6469,58,10847,14.54028130788356,47.9024,47.9024,9.223200000000006,0.0,False,False,2,1,5,2
6469,59,10992,14.734753740951419,47.9024,47.9024,9.223200000000006,0.0,False,False,2,2,3,2
6469,60,11057,14.821872188011184,47.9024,47.9024,9.223200000000006,0.0,False,False,2,3,0,2
6469,61,11131,14.921113796997815,47.9024,47.9024,9.223200000000006,0.0,False,False,2,4,3,2
6469,62,11245,15.073853207053617,47.9024,47.9024,9.223200000000006,0.0,False,False,2,5,3,2
6469,63,11335,15.194494830910116,47.9024,47.9024,9.223200000000006,0.0,False,False,2,6,3,2
6469,64,11477,15.384655186906457,47.9024,47.9024,9.223200000000006,0.0,False,False,2,7,6,2
6469,65,11593,15.540123563958332,47.9024,47.9024,9.223200000000006,0.0,False,False,2,8,2,2
6469,66,11886,15.932664721040055,47.9024,47.9024,9.223200000000006,0.0,False,False,2,9,10,2
6469,67,11975,16.051920464029536,47.9024,47.9024,9.223200000000006,0.0,False,False,2,10,1,2
6469,68,12090,16.20596532896161,47.9024,47.9024,9.223200000000006,0.0,False,False,2,11,5,2
6469,69,12417,16.644281300948933,47.9024,47.9024,9.223200000000006,0.0,False,False,2,12,8,2
6469,70,12569,16.847986835055053,47.9024,47.9024,9.223200000000006,0.0,False,False,2,13,6,2
6469,71,12744,17.08246224699542,47.9024,47.9024,9.223200000000006,0.0,False,False,2,14,8,2
6469,72,12843,17.21512751094997,47.9024,47.9024,9.223200000000006,0.0,False,False,2,15,2,2
6469,73,13015,17.445625371998176,47.9024,47.9024,9.223200000000006,0.0,False,False,2,16,2,2
6469,74,13156,17.63447879999876,47.9024,47.9024,9.223200000000006,0.0,False,False,2,17,2,2
6469,75,13279,17.799287162022665,47.9024,47.9024,9.223200000000006,0.0,False,False,2,18,4,2
6469,76,13371,17.922724078875035,47.9024,47.9024,9.223200000000006,0.0,False,False,2,19,1,2
6469,77,13436,18.009857543045655,47.9024,47.9024,9.223200000000006,0.0,False,False,2,20,0,2
6469,78,13582,18.2056020910386,47.9024,47.9024,9.223200000000006,0.0,False,False,2,21,5,2
6469,79,13722,18.393210632028058,47.9024,47.9024,9.223200000000006,0.0,False,False,2,22,3,2
