seed,iter,eval_count,elapsed_s,alpha_used,rcl_size_mean,construction_sum_iqc,after_ls_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,improved,no_improve_streak,local_search_accepted_moves,t_construction_s,t_candidate_eval_s,t_local_search_s,t_iter_total_s
3106,1,95,0.23012622818350792,0.28357229100322745,113.07,58.9478,59.47659999999999,59.47659999999999,2.028099999999988,,True,0,25,0.011307728476822376,0.002336452715098858,0.21623450051993132,0.22990520019084215
3106,2,148,0.36437572445720434,0.35905872393702554,171.77,57.481899999999996,58.3471,59.47659999999999,2.028099999999988,0.0,False,1,25,0.010337329469621181,0.002261747606098652,0.12142717372626066,0.13405347242951393
3106,3,201,0.498938306234777,0.7723511512062237,657.43,58.28629999999999,58.7988,59.47659999999999,2.028099999999988,0.0,False,2,25,0.011077608913183212,0.002245599403977394,0.12120053730905056,0.1345475697889924
3106,4,259,0.6440974222496152,0.43363037241324576,199.82,58.449200000000005,59.246300000000005,59.47659999999999,2.028099999999988,0.0,False,3,25,0.01019173301756382,0.00300759170204401,0.13191800937056541,0.14514402020722628
3106,5,416,1.0170039040967822,0.10822935767309572,23.0,58.6659,59.631,59.631,2.1824999999999974,0.15440000000000964,True,0,25,0.01072646677494049,0.0022917278110980988,0.3598423143848777,0.37289159279316664
3106,6,457,1.1245406558737159,0.8847477853714656,728.83,57.97519999999999,58.289199999999994,59.631,2.1824999999999974,0.0,False,1,25,0.012028878554701805,0.002294085919857025,0.09307231847196817,0.10742132272571325
3106,7,515,1.2695598201826215,0.0708133922954427,11.21,57.5787,58.948,59.631,2.1824999999999974,0.0,False,2,25,0.01010045688599348,0.002293507568538189,0.1325848139822483,0.14500485733151436
3106,8,552,1.3658019490540028,0.4966757538531086,249.2,58.382000000000005,58.9222,59.631,2.1824999999999974,0.0,False,3,25,0.010161609388887882,0.002336139790713787,0.08370260801166296,0.09622730873525143
3106,9,614,1.5184642765671015,0.536205181867142,272.91,58.489599999999996,59.044399999999996,59.631,2.1824999999999974,0.0,False,4,25,0.010342049412429333,0.0023188767954707146,0.13996095675975084,0.1526475539430976
3106,10,705,1.73760050162673,0.13411794021496704,33.51,58.411899999999996,59.00449999999999,59.631,2.1824999999999974,0.0,False,5,25,0.009885932318866253,0.0023545855656266212,0.20685487613081932,0.21912139561027288
3106,11,791,1.9459012569859624,0.6269824475956061,430.18,58.056000000000004,58.5085,59.631,2.1824999999999974,0.0,False,6,25,0.010628380812704563,0.0022621145471930504,0.1953007820993662,0.20821700152009726
3106,12,859,2.112934235483408,0.3580828165221164,157.56,58.61739999999999,59.124700000000004,59.631,2.1824999999999974,0.0,False,7,25,0.010260104201734066,0.0021904632449150085,0.15454239770770073,0.16701833996921778
3106,13,913,2.249332088045776,0.8583995490313023,724.84,57.7212,58.43430000000001,59.631,2.1824999999999974,0.0,False,8,25,0.011325708590447903,0.0022987276315689087,0.12273198645561934,0.13638259563595057
3106,14,973,2.3993660025298595,0.6485847116485436,464.63,58.4787,58.777499999999996,59.631,2.1824999999999974,0.0,False,9,25,0.010806974023580551,0.002358856610953808,0.13682652078568935,0.1500179683789611
3106,15,1043,2.574230110272765,0.6182807982841146,410.88,58.11749999999999,58.90809999999999,59.631,2.1824999999999974,0.0,False,10,25,0.010413573123514652,0.0022799866273999214,0.162101904861629,0.174849146977067
3106,16,1138,2.8022490199655294,0.31481747740737764,125.35,58.4675,59.00149999999999,59.631,2.1824999999999974,0.0,False,11,25,0.01035432331264019,0.0023046955466270447,0.2152907270938158,0.2279759719967842
3106,17,1183,2.9159122267737985,0.8029261718691978,690.53,58.6109,59.03089999999999,59.631,2.1824999999999974,0.0,False,12,25,0.011228347197175026,0.0021913377568125725,0.1002038000151515,0.11364870239049196
