seed,iter,eval_count,elapsed_s,current_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,accepted,improved,perturbation_strength,no_improve_streak,local_search_accepted_moves,applied_perturbation_moves
8551,0,56,0.0,49.2957,49.2957,2.2379999999999995,0.0,True,False,2,0,25,0
8551,1,118,0.2600837331265211,49.9682,49.9682,2.910500000000006,0.6725000000000065,True,True,2,0,25,2
8551,2,201,0.4429936851374805,50.38940000000001,50.38940000000001,3.331700000000012,0.421200000000006,True,True,2,0,25,2
8551,3,325,0.7164028601255268,50.6953,50.6953,3.637600000000006,0.30589999999999407,True,True,2,0,25,2
8551,4,434,0.9565670641604811,51.26180000000001,51.26180000000001,4.204100000000011,0.5665000000000049,True,True,2,0,25,2
8551,5,518,1.141667023068294,51.8,51.8,4.7423,0.5381999999999891,True,True,2,0,25,2
8551,6,660,1.4546326389536262,52.29169999999999,52.29169999999999,5.233999999999995,0.4916999999999945,True,True,2,0,25,2
8551,7,898,1.979102848097682,52.807500000000005,52.807500000000005,5.749800000000008,0.5158000000000129,True,True,2,0,25,2
8551,8,1102,2.4283944519702345,53.1188,53.1188,6.061100000000003,0.3112999999999957,True,True,2,0,25,2
8551,9,1443,3.1791031919419765,53.751000000000005,53.751000000000005,6.693300000000008,0.6322000000000045,True,True,2,0,25,2
8551,10,1730,3.8109245740342885,54.542500000000004,54.542500000000004,7.484800000000007,0.7914999999999992,True,True,2,0,25,2
8551,11,2251,4.958059867145494,55.14660000000001,55.14660000000001,8.08890000000001,0.6041000000000025,True,True,2,0,23,2
8551,12,2337,5.1474044639617205,55.14660000000001,55.14660000000001,8.08890000000001,0.0,False,False,2,1,1,2
8551,13,2788,6.139813377056271,55.636500000000005,55.636500000000005,8.578800000000008,0.48989999999999867,True,True,2,0,15,2
8551,14,2853,6.2829530669841915,55.636500000000005,55.636500000000005,8.578800000000008,0.0,False,False,2,1,0,2
8551,15,2961,6.520593910012394,55.636500000000005,55.636500000000005,8.578800000000008,0.0,False,False,2,2,1,2
8551,16,3026,6.6637077471241355,55.636500000000005,55.636500000000005,8.578800000000008,0.0,False,False,2,3,0,2
8551,17,3180,7.002747259102762,55.636500000000005,55.636500000000005,8.578800000000008,0.0,False,False,2,4,4,2
8551,18,3393,7.4715842010919005,55.636500000000005,55.636500000000005,8.578800000000008,0.0,False,False,2,5,4,2
8551,19,3537,7.788555202074349,55.636500000000005,55.636500000000005,8.578800000000008,0.0,False,False,2,6,5,2
8551,20,3621,7.973476734943688,55.636500000000005,55.636500000000005,8.578800000000008,0.0,False,False,2,7,4,2
8551,21,3976,8.754625959089026,55.636500000000005,55.636500000000005,8.578800000000008,0.0,False,False,2,8,10,2
8551,22,4201,9.249719043029472,55.681,55.681,8.6233,0.04449999999999221,True,True,2,0,8,2
8551,23,4362,9.604196605971083,55.681,55.681,8.6233,0.0,False,False,2,1,4,2
8551,24,4883,10.75080459099263,55.7139,55.7139,8.656200000000005,0.032900000000005036,True,True,2,0,18,2
8551,25,4949,10.896190652158111,55.7139,55.7139,8.656200000000005,0.0,False,False,2,1,1,2
8551,26,5311,11.693015445955098,55.8992,55.8992,8.841500000000003,0.18529999999999802,True,True,2,0,10,2
8551,27,5428,11.9506059079431,55.8992,55.8992,8.841500000000003,0.0,False,False,2,1,1,2
8551,28,5600,12.32909554708749,55.8992,55.8992,8.841500000000003,0.0,False,False,2,2,5,2
8551,29,5684,12.51411547511816,55.8992,55.8992,8.841500000000003,0.0,False,False,2,3,1,2
8551,30,6075,13.37457042816095,55.8992,55.8992,8.841500000000003,0.0,False,False,2,4,11,2
8551,31,6374,14.033079236978665,56.0415,56.0415,8.983800000000002,0.14229999999999876,True,True,2,0,9,2
8551,32,6581,14.488632244057953,56.055099999999996,56.055099999999996,8.997399999999999,0.013599999999996726,True,True,2,0,7,2
8551,33,6862,15.106990958098322,56.317499999999995,56.317499999999995,9.259799999999998,0.2623999999999995,True,True,2,0,10,2
8551,34,7078,15.5823250960093,56.317499999999995,56.317499999999995,9.259799999999998,0.0,False,False,2,1,10,2
8551,35,7151,15.7431061710231,56.317499999999995,56.317499999999995,9.259799999999998,0.0,False,False,2,2,1,2
8551,36,7352,16.18546145199798,56.3895,56.3895,9.331800000000001,0.07200000000000273,True,True,2,0,4,2
8551,37,7510,16.533202527090907,56.3895,56.3895,9.331800000000001,0.0,False,False,2,1,3,2
8551,38,7912,17.41772655607201,56.3895,56.3895,9.331800000000001,0.0,False,False,2,2,10,2
8551,39,8134,17.906624142080545,56.3895,56.3895,9.331800000000001,0.0,False,False,2,3,7,2
8551,40,8449,18.59965069196187,56.550799999999995,56.550799999999995,9.493099999999998,0.1612999999999971,True,True,2,0,10,2
8551,41,8586,18.901087580947205,56.550799999999995,56.550799999999995,9.493099999999998,0.0,False,False,2,1,3,2
8551,42,8955,19.71310284314677,56.7426,56.7426,9.684900000000006,0.19180000000000774,True,True,2,0,11,2
8551,43,9184,20.2172237271443,56.7426,56.7426,9.684900000000006,0.0,False,False,2,1,4,2
8551,44,9369,20.624441507970914,56.7426,56.7426,9.684900000000006,0.0,False,False,2,2,5,2
8551,45,9541,21.00292351609096,56.7426,56.7426,9.684900000000006,0.0,False,False,2,3,6,2
8551,46,9817,21.610053868964314,56.7426,56.7426,9.684900000000006,0.0,False,False,2,4,7,2
8551,47,9898,21.78841037908569,56.7426,56.7426,9.684900000000006,0.0,False,False,2,5,1,2
8551,48,9963,21.93155124504119,56.7426,56.7426,9.684900000000006,0.0,False,False,2,6,0,2
8551,49,10074,22.175945319002494,56.7426,56.7426,9.684900000000006,0.0,False,False,2,7,1,2
8551,50,10146,22.334409483941272,56.7426,56.7426,9.684900000000006,0.0,False,False,2,8,3,2
8551,51,10273,22.613928999053314,56.7426,56.7426,9.684900000000006,0.0,False,False,2,9,4,2
8551,52,10641,23.423488238127902,56.7426,56.7426,9.684900000000006,0.0,False,False,2,10,9,2
8551,53,10799,23.771385306026787,56.7426,56.7426,9.684900000000006,0.0,False,False,2,11,2,2
8551,54,10908,24.01158339297399,56.7426,56.7426,9.684900000000006,0.0,False,False,2,12,2,2
8551,55,11179,24.607894333079457,56.7426,56.7426,9.684900000000006,0.0,False,False,2,13,7,2
8551,56,11345,24.97322561009787,56.7426,56.7426,9.684900000000006,0.0,False,False,2,14,4,2
8551,57,11437,25.175723189022392,56.7426,56.7426,9.684900000000006,0.0,False,False,2,15,2,2
8551,58,11502,25.318792890990153,56.7426,56.7426,9.684900000000006,0.0,False,False,2,16,0,2
8551,59,11633,25.60725276800804,56.7426,56.7426,9.684900000000006,0.0,False,False,2,17,2,2
8551,60,11784,25.939639704069123,56.7426,56.7426,9.684900000000006,0.0,False,False,2,18,5,2
8551,61,11869,26.12674338114448,56.7426,56.7426,9.684900000000006,0.0,False,False,2,19,3,2
8551,62,12025,26.469783646054566,56.7426,56.7426,9.684900000000006,0.0,False,False,2,20,5,2
8551,63,12165,26.777906351024285,56.7426,56.7426,9.684900000000006,0.0,False,False,2,21,2,2
8551,64,12253,26.971576448064297,56.7426,56.7426,9.684900000000006,0.0,False,False,2,22,3,2
8551,65,12377,27.244548704009503,56.7426,56.7426,9.684900000000006,0.0,False,False,2,23,3,2
8551,66,12442,27.387608730001375,56.7426,56.7426,9.684900000000006,0.0,False,False,2,24,0,2
8551,67,12685,27.922462904127315,56.7426,56.7426,9.684900000000006,0.0,False,False,2,25,6,2
8551,68,12887,28.366889282129705,56.7426,56.7426,9.684900000000006,0.0,False,False,2,26,7,2
8551,69,13048,28.721191832097247,56.7426,56.7426,9.684900000000006,0.0,False,False,2,27,2,2
8551,70,13137,28.917100731981918,56.7426,56.7426,9.684900000000006,0.0,False,False,2,28,1,2
8551,71,13242,29.148336220998317,56.7426,56.7426,9.684900000000006,0.0,False,False,2,29,1,2
8551,72,13386,29.46525294217281,56.7426,56.7426,9.684900000000006,0.0,False,False,2,30,3,2
8551,73,13451,29.608494536951184,56.7426,56.7426,9.684900000000006,0.0,False,False,2,31,0,2
8551,74,13516,29.75157637009397,56.7426,56.7426,9.684900000000006,0.0,False,False,2,32,0,2
8551,75,13643,30.03112713713199,56.7426,56.7426,9.684900000000006,0.0,False,False,2,33,3,2
8551,76,13886,30.56583806616254,56.7426,56.7426,9.684900000000006,0.0,False,False,2,34,5,2
8551,77,14024,30.86966164316982,56.7426,56.7426,9.684900000000006,0.0,False,False,2,35,5,2
8551,78,14142,31.129281562985852,56.7426,56.7426,9.684900000000006,0.0,False,False,2,36,3,2
8551,79,14210,31.27901051705703,56.7426,56.7426,9.684900000000006,0.0,False,False,2,37,1,2
8551,80,14276,31.42432759795338,56.7426,56.7426,9.684900000000006,0.0,False,False,2,38,1,2
8551,81,14341,31.567459484096617,56.7426,56.7426,9.684900000000006,0.0,False,False,2,39,0,2
8551,82,14654,32.25598756107502,56.8202,56.8202,9.762500000000003,0.07759999999999678,True,True,2,0,7,2
8551,83,14920,32.84100836003199,56.8202,56.8202,9.762500000000003,0.0,False,False,2,1,8,2
8551,84,15257,33.582251449115574,56.8202,56.8202,9.762500000000003,0.0,False,False,2,2,9,2
