seed,initial_objective_value,best_objective_value,delta_abs_vs_baseline,delta_pct_vs_baseline,iterations,evaluations,runtime_seconds,accepted_iterations,improvement_iterations,stopping_reason,final_perturbation_strength,seed_dir,profile_total_runtime_s,profile_initial_eval_s,profile_initial_local_search_s,profile_iteration_perturbation_s,profile_iteration_candidate_eval_s,profile_iteration_local_search_s,profile_iteration_acceptance_update_s,profile_iteration_bookkeeping_s,profile_iteration_logging_s,profile_evaluation_build_final_matrix_s,profile_evaluation_objective_only_s,profile_evaluation_total_s,profile_evaluation_calls,profile_evaluation_avg_s,profile_local_search_calls
182,31.8854,39.406,13.9936,55.0660307566385,187,17863,27.415790419094265,14,14,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260602_150851_budget100_seeds100/seed_runs/seed_000182,27.415790419094265,0.0041630740743130445,0.09580657398328185,0.2810730114579201,0.2632323931902647,26.759783280314878,0.0008639874868094921,0.002675015712156892,0.0026279250159859657,15.478508676635101,9.861407294403762,25.339915971038863,17863,0.0014185700034170556,188
57,32.033500000000004,39.831900000000005,14.419500000000006,56.74198422817211,190,18167,27.957509404979646,11,11,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260602_150851_budget100_seeds100/seed_runs/seed_000057,27.957509404979646,0.004006313858553767,0.08594870287925005,0.28817307366989553,0.26956394989974797,27.29947596997954,0.0007940311916172504,0.0024910299107432365,0.0016832191031426191,15.723027692409232,10.092956971377134,25.815984663786367,18167,0.0014210373019093061,191
7217,32.00000000000001,38.4073,12.994900000000001,51.13605956147394,105,10444,16.112822462106124,7,7,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260602_150851_budget100_seeds100/seed_runs/seed_007217,16.112822462106124,0.0043297510128468275,0.09563796198926866,0.16523946914821863,0.15217094193212688,15.688314960105345,0.000465793302282691,0.0016946995165199041,0.0013384069316089153,9.019447116181254,5.847809871425852,14.867256987607107,10444,0.0014235213507858202,106
395,32.3315,39.997800000000005,14.585400000000007,57.39481512962179,93,9679,14.928949742112309,7,7,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260602_150851_budget100_seeds100/seed_runs/seed_000395,14.928949742112309,0.00470904097892344,0.10173578397370875,0.1496392199769616,0.132690008264035,14.533268539234996,0.00047810771502554417,0.0017397415358573198,0.0012016890104860067,8.358236197847873,5.428242512978613,13.786478710826486,9679,0.001424370152993748,94
2949,28.997,40.797900000000006,15.385500000000008,60.54327808471458,180,19549,30.712974281050265,15,15,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260602_150851_budget100_seeds100/seed_runs/seed_002949,30.712974281050265,0.004794984124600887,0.1243914389051497,0.2815396136138588,0.2638448013458401,30.027686808258295,0.0008124497253447771,0.0025991639122366905,0.002127725165337324,17.552286956459284,10.825486928690225,28.37777388514951,19549,0.0014516227881298024,181
2177,33.2702,40.4422,15.029800000000002,59.143567707103635,205,19358,30.33953172294423,15,15,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260602_150851_budget100_seeds100/seed_runs/seed_002177,30.33953172294423,0.004906967980787158,0.09314489201642573,0.3213162734173238,0.2968705084640533,29.61098401574418,0.0009412639774382114,0.002912260591983795,0.002574377693235874,17.25196727621369,10.73178986320272,27.98375713941641,19358,0.0014455913389511525,206
4854,29.971799999999995,39.0347,13.622300000000003,53.60493302482254,123,12430,19.22378883510828,11,11,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260602_150851_budget100_seeds100/seed_runs/seed_004854,19.22378883510828,0.004708095919340849,0.13905032607726753,0.18973464285954833,0.17311191256158054,18.708169017918408,0.000607713358476758,0.00205587362870574,0.001840940210968256,10.672349580330774,7.065798066323623,17.738147646654397,12430,0.001427043253954497,124
1356,31.392100000000003,40.761,15.348600000000005,60.398073381498826,166,16949,26.350787869887426,13,13,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260602_150851_budget100_seeds100/seed_runs/seed_001356,26.350787869887426,0.004916498903185129,0.19232937204651535,0.25599866546690464,0.23791436734609306,25.649753903970122,0.000735417241230607,0.0022166152484714985,0.0018325611017644405,14.823403888149187,9.518838096177205,24.342241984326392,16949,0.0014362052029220835,167
3557,30.3405,41.2039,15.7915,62.14092332876863,275,25239,43.26411378988996,11,11,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260602_150851_budget100_seeds100/seed_runs/seed_003557,43.26411378988996,0.0049276649951934814,0.07956232689321041,0.5377854160033166,0.44563966686837375,42.18324093287811,0.0009919428266584873,0.0029930633027106524,0.002330911112949252,26.688793337205425,13.12562113860622,39.814414475811645,25239,0.0015774957199497462,276
3801,29.5325,40.5265,15.1141,59.47529552501929,162,16916,25.899109059013426,19,19,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/itajuba_centro/average_adult/dataset_hex167_impacts2273/run_20260602_150851_budget100_seeds100/seed_runs/seed_003801,25.899109059013426,0.004632881144061685,0.08651413396000862,0.24044625088572502,0.22925658733583987,25.32810888811946,0.0007202110718935728,0.002176663838326931,0.002283451845869422,14.728823592420667,9.244160752510652,23.97298434493132,16916,0.0014171780766689122,163
