seed,iter,eval_count,elapsed_s,current_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,accepted,improved,perturbation_strength,no_improve_streak,local_search_accepted_moves,applied_perturbation_moves
5173,0,50,0.0,55.9688,55.9688,1.9652999999999992,0.0,True,False,2,0,25,0
5173,1,111,0.30549228307791054,56.4602,56.4602,2.456699999999998,0.4913999999999987,True,True,2,0,25,2
5173,2,169,0.46470915619283915,57.3044,57.3044,3.3008999999999986,0.8442000000000007,True,True,2,0,25,2
5173,3,264,0.7257214060518891,58.000800000000005,58.000800000000005,3.9973000000000027,0.6964000000000041,True,True,2,0,25,2
5173,4,429,1.1810191441327333,58.404399999999995,58.404399999999995,4.400899999999993,0.4035999999999902,True,True,2,0,25,2
5173,5,576,1.5848564009647816,58.9646,58.9646,4.961099999999995,0.5602000000000018,True,True,2,0,25,2
5173,6,688,1.891722507076338,59.6187,59.6187,5.615199999999994,0.6540999999999997,True,True,2,0,25,2
5173,7,867,2.3834183129947633,60.3578,60.3578,6.354299999999995,0.7391000000000005,True,True,2,0,25,2
5173,8,1147,3.1515489141456783,61.14500000000001,61.14500000000001,7.141500000000008,0.7872000000000128,True,True,2,0,25,2
5173,9,1483,4.073555896058679,61.960699999999996,61.960699999999996,7.957199999999993,0.8156999999999854,True,True,2,0,25,2
5173,10,1946,5.344632831169292,62.8221,62.8221,8.818599999999996,0.8614000000000033,True,True,2,0,25,2
5173,11,2206,6.056890447158366,62.9812,62.9812,8.977699999999999,0.15910000000000224,True,True,2,0,16,2
5173,12,2567,7.046933014178649,63.748400000000004,63.748400000000004,9.744900000000001,0.7672000000000025,True,True,2,0,25,2
5173,13,2743,7.5317922020331025,63.772800000000004,63.772800000000004,9.769300000000001,0.024399999999999977,True,True,2,0,7,2
5173,14,2836,7.785992969991639,63.772800000000004,63.772800000000004,9.769300000000001,0.0,False,False,2,1,2,2
5173,15,3091,8.48389143217355,63.9304,63.9304,9.926899999999996,0.15759999999999508,True,True,2,0,8,2
5173,16,3403,9.341209632111713,64.3383,64.3383,10.334800000000001,0.40790000000000504,True,True,2,0,11,2
5173,17,3800,10.429034193977714,64.3383,64.3383,10.334800000000001,0.0,False,False,2,1,11,2
5173,18,3865,10.607536372030154,64.3383,64.3383,10.334800000000001,0.0,False,False,2,2,0,2
5173,19,3930,10.785295898094773,64.3383,64.3383,10.334800000000001,0.0,False,False,2,3,0,2
5173,20,4173,11.450699069071561,64.3383,64.3383,10.334800000000001,0.0,False,False,2,4,7,2
5173,21,4320,11.853110332973301,64.3383,64.3383,10.334800000000001,0.0,False,False,2,5,6,2
5173,22,4385,12.030701789073646,64.3383,64.3383,10.334800000000001,0.0,False,False,2,6,0,2
5173,23,4624,12.685045906109735,64.3383,64.3383,10.334800000000001,0.0,False,False,2,7,9,2
5173,24,4730,12.97532796417363,64.3383,64.3383,10.334800000000001,0.0,False,False,2,8,1,2
5173,25,4841,13.278327515115961,64.3383,64.3383,10.334800000000001,0.0,False,False,2,9,3,2
5173,26,4973,13.639237390132621,64.3383,64.3383,10.334800000000001,0.0,False,False,2,10,3,2
5173,27,5045,13.83606476103887,64.3383,64.3383,10.334800000000001,0.0,False,False,2,11,1,2
5173,28,5190,14.232824039179832,64.3383,64.3383,10.334800000000001,0.0,False,False,2,12,11,2
5173,29,5599,15.354270050069317,64.3383,64.3383,10.334800000000001,0.0,False,False,2,13,14,2
5173,30,5918,16.22728555300273,64.3383,64.3383,10.334800000000001,0.0,False,False,2,14,9,2
5173,31,6192,16.978404348017648,64.3383,64.3383,10.334800000000001,0.0,False,False,2,15,7,2
5173,32,6300,17.274186107097194,64.3383,64.3383,10.334800000000001,0.0,False,False,2,16,1,2
5173,33,6600,18.10021983110346,64.4136,64.4136,10.4101,0.07529999999999859,True,True,2,0,12,2
5173,34,6822,18.7086678519845,64.4136,64.4136,10.4101,0.0,False,False,2,1,9,2
5173,35,6887,18.88669476704672,64.4136,64.4136,10.4101,0.0,False,False,2,2,0,2
5173,36,6952,19.06492707808502,64.4136,64.4136,10.4101,0.0,False,False,2,3,0,2
5173,37,7122,19.529283175012097,64.4136,64.4136,10.4101,0.0,False,False,2,4,3,2
5173,38,7316,20.064366495003924,64.4917,64.4917,10.488199999999992,0.07809999999999206,True,True,2,0,5,2
5173,39,7705,21.13573633809574,64.8896,64.8896,10.886099999999999,0.397900000000007,True,True,2,0,15,2
5173,40,7887,21.633593377191573,64.8896,64.8896,10.886099999999999,0.0,False,False,2,1,4,2
5173,41,8051,22.083339291159064,64.8896,64.8896,10.886099999999999,0.0,False,False,2,2,4,2
5173,42,8186,22.45270341518335,64.8896,64.8896,10.886099999999999,0.0,False,False,2,3,3,2
5173,43,8334,22.858095502015203,64.8896,64.8896,10.886099999999999,0.0,False,False,2,4,3,2
5173,44,8481,23.262396353064105,64.8896,64.8896,10.886099999999999,0.0,False,False,2,5,2,2
5173,45,8620,23.642837204039097,64.8896,64.8896,10.886099999999999,0.0,False,False,2,6,2,2
5173,46,8685,23.820791172096506,64.8896,64.8896,10.886099999999999,0.0,False,False,2,7,0,2
5173,47,8817,24.182264051167294,64.8896,64.8896,10.886099999999999,0.0,False,False,2,8,2,2
5173,48,9003,24.691640485078096,64.8896,64.8896,10.886099999999999,0.0,False,False,2,9,9,2
5173,49,9128,25.033970050979406,64.8896,64.8896,10.886099999999999,0.0,False,False,2,10,4,2
5173,50,9432,25.86648727208376,64.8896,64.8896,10.886099999999999,0.0,False,False,2,11,10,2
5173,51,9540,26.16231825016439,64.8896,64.8896,10.886099999999999,0.0,False,False,2,12,2,2
5173,52,9744,26.720490928040817,64.8896,64.8896,10.886099999999999,0.0,False,False,2,13,7,2
5173,53,9858,27.032397068105638,64.8896,64.8896,10.886099999999999,0.0,False,False,2,14,2,2
5173,54,9923,27.21023485600017,64.8896,64.8896,10.886099999999999,0.0,False,False,2,15,0,2
5173,55,10141,27.807719520060346,64.8896,64.8896,10.886099999999999,0.0,False,False,2,16,8,2
5173,56,10329,28.322784746065736,64.8896,64.8896,10.886099999999999,0.0,False,False,2,17,5,2
5173,57,10797,29.60545842302963,65.0472,65.0472,11.043700000000001,0.15760000000000218,True,True,2,0,15,2
5173,58,11049,30.299072338966653,65.0472,65.0472,11.043700000000001,0.0,False,False,2,1,8,2
5173,59,11216,30.75722709717229,65.0472,65.0472,11.043700000000001,0.0,False,False,2,2,5,2
5173,60,11357,31.143800458172336,65.0472,65.0472,11.043700000000001,0.0,False,False,2,3,3,2
5173,61,11456,31.41547462111339,65.0472,65.0472,11.043700000000001,0.0,False,False,2,4,1,2
5173,62,11567,31.72061786404811,65.0472,65.0472,11.043700000000001,0.0,False,False,2,5,2,2
5173,63,11647,31.940261002164334,65.0472,65.0472,11.043700000000001,0.0,False,False,2,6,1,2
5173,64,11777,32.29747767816298,65.0472,65.0472,11.043700000000001,0.0,False,False,2,7,4,2
5173,65,11991,32.883153659058735,65.0472,65.0472,11.043700000000001,0.0,False,False,2,8,7,2
5173,66,12105,33.195652245078236,65.0472,65.0472,11.043700000000001,0.0,False,False,2,9,1,2
5173,67,12388,33.97113131498918,65.0472,65.0472,11.043700000000001,0.0,False,False,2,10,13,2
5173,68,12453,34.15044849505648,65.0472,65.0472,11.043700000000001,0.0,False,False,2,11,0,2
5173,69,12622,34.614024981157854,65.0472,65.0472,11.043700000000001,0.0,False,False,2,12,3,2
5173,70,12760,34.99364438210614,65.0472,65.0472,11.043700000000001,0.0,False,False,2,13,2,2
5173,71,13046,35.77789618517272,65.0472,65.0472,11.043700000000001,0.0,False,False,2,14,7,2
5173,72,13111,35.95639621815644,65.0472,65.0472,11.043700000000001,0.0,False,False,2,15,0,2
5173,73,13206,36.21686180704273,65.0472,65.0472,11.043700000000001,0.0,False,False,2,16,1,2
