seed,initial_objective_value,best_objective_value,delta_abs_vs_baseline,delta_pct_vs_baseline,iterations,evaluations,runtime_seconds,improvement_iterations,stopping_reason,best_alpha,mean_rcl_size,construction_best_objective_value,seed_dir,profile_total_runtime_s,profile_construction_total_s,profile_candidate_eval_total_s,profile_local_search_total_s,profile_evaluation_total_s,profile_evaluation_calls,profile_evaluation_avg_s,profile_local_search_calls
182,25.552100000000003,33.1964,10.443799999999996,45.901567293408206,98,7253,10.109930010512471,7,max_no_improve,0.6438638691435472,307.69520408163265,29.7605,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_000182,10.109930010512471,1.3174999197944999,0.11227501276880503,8.670408202335238,7.982699412852526,7253,0.0011006065645736281,98
57,30.3024,32.935900000000004,10.183300000000003,44.75664319682147,163,12340,15.91853278502822,8,max_no_improve,0.8341586017409982,279.1884049079755,31.0572,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_000057,15.91853278502822,1.8416850985959172,0.17471472173929214,13.893884260207415,12.84424889832735,12340,0.001040862957725069,163
7217,27.084200000000003,32.2747,9.522100000000002,41.85060168947725,84,6472,8.323475777171552,3,max_no_improve,0.8474867513733431,249.27749999999997,29.4262,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_007217,8.323475777171552,0.9522168468683958,0.08991508837789297,7.275486247614026,6.731226838193834,6472,0.001040053590573831,84
395,24.188700000000004,33.2847,10.5321,46.289654808681206,114,8170,10.594514249823987,7,max_no_improve,0.6725092603128755,240.7598245614035,32.18990000000001,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_000395,10.594514249823987,1.276161290705204,0.12198717333376408,9.189735180698335,8.505708059296012,8170,0.00104109033773513,114
2949,27.3833,33.2288,10.476199999999999,46.0439686013906,131,9654,12.514463762752712,10,max_no_improve,0.8166176380984792,292.44694656488554,30.494999999999997,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_002949,12.514463762752712,1.4859680514782667,0.14025263953953981,10.880961985327303,10.066860236227512,9654,0.0010427657174463965,131
2177,24.808,33.5146,10.762,47.300088781062385,176,13046,16.943768989294767,6,max_no_improve,0.7940136324309384,255.7566477272727,31.5573,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_002177,16.943768989294767,1.990844827145338,0.18923492915928364,14.755689241923392,13.6463726432994,13046,0.0010460196721829987,176
4854,25.4852,34.509800000000006,11.757200000000005,51.674094389212684,243,18483,24.49184360448271,7,max_no_improve,0.649248097174223,275.8287242798354,30.465000000000003,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_004854,24.49184360448271,2.891355488449335,0.26930645387619734,21.320339303463697,19.658007790334523,18483,0.0010635723524500635,243
1356,24.6582,34.447,11.694400000000002,51.398081977444335,122,9146,12.24864872917533,5,max_no_improve,0.755808992016692,288.35467213114754,32.2879,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_001356,12.24864872917533,1.4658116437494755,0.13857346773147583,10.637782753445208,9.80643721204251,9146,0.0010722104977085622,122
3557,27.2609,33.5884,10.835799999999999,47.62444731591114,159,11732,15.161146177910268,6,max_no_improve,0.5905027001422475,303.64289308176103,30.545,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_003557,15.161146177910268,1.789818288758397,0.17451870441436768,13.189674920402467,12.22058836556971,11732,0.0010416457863595048,159
3801,30.7164,32.8683,10.115699999999997,44.45953429498166,112,8509,11.019001896493137,5,max_no_improve,0.8469440060149837,257.1797321428572,30.3966,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_003801,11.019001896493137,1.2623830186203122,0.12085142638534307,9.629966238513589,8.90582337602973,8509,0.0010466357240603748,112
9674,27.654400000000003,32.3844,9.631799999999998,42.33274438965216,91,6829,8.891962911002338,4,max_no_improve,0.8463497587256185,276.0304395604395,29.740000000000002,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_009674,8.891962911002338,1.0459953788667917,0.09837677795439959,7.74247542116791,7.163602250628173,6829,0.0010489972544484073,91
516,23.452,31.7748,9.022199999999998,39.65349015057619,121,9095,11.75651659630239,7,max_no_improve,0.723940806621542,226.07760330578512,29.2909,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_000516,11.75651659630239,1.3683082442730665,0.13180368952453136,10.248635165393353,9.483751143328846,9095,0.001042743391240115,121
4089,26.128999999999998,32.256,9.5034,41.768413280240495,229,16736,22.38325853087008,7,max_no_improve,0.6461709263208011,257.08305676855895,30.6792,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_004089,22.38325853087008,2.7415755297988653,0.2598641412332654,19.370888504199684,17.875662128441036,16736,0.0010680964464890677,229
4937,29.763799999999996,32.030699999999996,9.278099999999995,40.77819677751112,104,7570,9.990649132058024,4,max_no_improve,0.7793382836465925,263.5032692307692,30.164099999999998,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_004937,9.990649132058024,1.2358127133920789,0.11385043896734715,8.63498666509986,7.9848589496687055,7570,0.001054803031660331,104
9998,30.6595,33.984500000000004,11.231900000000003,49.36534725701679,174,12891,16.725692817941308,4,max_no_improve,0.8166667193428127,220.47683908045977,30.3782,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_009998,16.725692817941308,1.9827225543558598,0.18751444946974516,14.547484782524407,13.452263803221285,12891,0.001043539198139887,174
3129,30.0098,33.999300000000005,11.246700000000004,49.430394768070485,84,6227,8.256255329586565,2,max_no_improve,0.756375479411138,290.70785714285716,30.439500000000002,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_003129,8.256255329586565,0.9747107215225697,0.09137106873095036,7.184170119464397,6.655526731163263,6227,0.001068817525479888,84
2887,30.7358,34.340500000000006,11.587900000000005,50.930003603983735,124,8932,11.620997809804976,4,max_no_improve,0.6167201328949939,237.95701612903224,31.3461,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_002887,11.620997809804976,1.4003676809370518,0.13334696739912033,10.080960086546838,9.330513449385762,8932,0.0010446163736437261,124
7411,30.5642,33.4938,10.7412,47.20867065741937,120,8478,11.111290575936437,3,max_no_improve,0.8716285033076442,279.43241666666665,31.9627,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_007411,11.111290575936437,1.3669130327180028,0.133809395134449,9.603193648159504,8.88249774556607,8478,0.001047711458547543,120
3764,25.7262,32.9878,10.235199999999999,44.984748995719166,145,10771,14.297631666995585,5,max_no_improve,0.8073012439950907,295.96089655172415,29.953800000000008,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/itajuba_centro/elderly/dataset_hex167_impacts1077/run_20260704_232203_budget100_seeds100/seed_runs/seed_003764,14.297631666995585,1.7039582952857018,0.16336628329008818,12.423073744401336,11.468745512887836,10771,0.0010647800123375578,145
