h3_id,dimension,quantity
891f99cca53ffff,S_educacao,1
891f99ccad3ffff,S_abastecimento,3
891f99ccad3ffff,S_educacao,4
891f99cd803ffff,S_abastecimento,4
891f99cd80bffff,S_abastecimento,1
891f99cd81bffff,S_abastecimento,3
891f99cd81bffff,S_lazer,8
891f99cd823ffff,S_saude,4
891f99cd82fffff,S_saude,1
891f99cd83bffff,S_saude,5
891f99cd88fffff,S_abastecimento,3
891f99cd8a7ffff,S_educacao,1
891f99cd8a7ffff,S_servicos,3
891f99cd8afffff,S_educacao,3
891f99cd8afffff,S_servicos,2
891f99cd8c3ffff,S_lazer,2
891f99cd8d7ffff,S_lazer,2
891f99cd917ffff,S_saude,2
891f99cd95bffff,S_educacao,1
891f99cd95bffff,U_urbanidade,7
891f99cd973ffff,S_saude,1
891f99cd987ffff,S_educacao,2
891f99cd987ffff,S_saude,3
891f99cd98fffff,S_saude,1
891f99cd9dbffff,S_servicos,1
891f99cdca3ffff,T_transporte,2
891f99cdca7ffff,T_transporte,1
891f99cdcb7ffff,T_transporte,1
891f99cdd2bffff,U_urbanidade,4
891f99cdd57ffff,S_educacao,1
891f99cdd6bffff,S_educacao,4
891f99cdd6bffff,S_servicos,8
891f99cdd9bffff,S_lazer,1
891f99cddcbffff,T_transporte,2
891f99cdddbffff,T_transporte,8
