seed,iter,eval_count,elapsed_s,current_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,accepted,improved,perturbation_strength,no_improve_streak,local_search_accepted_moves,applied_perturbation_moves,t_initial_eval_s,t_initial_local_search_s,t_perturb_s,t_candidate_eval_s,t_local_search_s,t_acceptance_s,t_bookkeeping_s,t_logging_s,t_iter_total_s
9399,0,61,0.0,58.0477,58.0477,0.9509000000000043,0.0,True,False,2,0,25,0,0.00369997788220644,0.2362411089707166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9399,1,128,0.5043590380810201,58.5145,58.5145,1.4177000000000035,0.4667999999999992,True,True,2,0,25,4,0.0,0.0,0.0004494250752031803,0.003829950001090765,0.25977311190217733,5.976995453238487e-06,1.471000723540783e-05,3.820913843810558e-05,0.26412524399347603
9399,2,232,0.9140061170328408,58.8661,58.8661,1.7693000000000083,0.3516000000000048,True,True,2,0,25,4,0.0,0.0,0.0004391539841890335,0.0038308759685605764,0.4053025459870696,5.899928510189056e-06,7.504131644964218e-06,3.1318049877882004e-05,0.4096314387861639
9399,3,330,1.3001898732036352,59.02719999999999,59.02719999999999,1.9303999999999988,0.16109999999999047,True,True,2,0,25,4,0.0,0.0,0.0004436532035470009,0.003860801924020052,0.38181918603368104,5.8051664382219315e-06,7.394934073090553e-06,2.9711052775382996e-05,0.3861808350775391
9399,4,443,1.7449856142047793,59.1947,59.1947,2.0979000000000028,0.16750000000000398,True,True,2,0,25,4,0.0,0.0,0.00043324707075953484,0.0037120271008461714,0.44059229688718915,5.75813464820385e-06,7.421011105179787e-06,2.9745977371931076e-05,0.44479446299374104
9399,5,630,2.481116861104965,59.2946,59.2946,2.197800000000008,0.0999000000000052,True,True,2,0,25,4,0.0,0.0,0.00042555294930934906,0.0037157670594751835,0.7319315448403358,5.877111107110977e-06,7.372116670012474e-06,3.069802187383175e-05,0.7361308739054948
9399,6,838,3.300524904159829,59.3683,59.3683,2.271500000000003,0.07369999999999521,True,True,2,0,25,4,0.0,0.0,0.0004442960489541292,0.0038285378832370043,0.8150756198447198,5.9050507843494415e-06,7.1069225668907166e-06,2.9653077945113182e-05,0.8194055261556059
9399,7,1073,4.225564506137744,59.4774,59.4774,2.3806000000000083,0.10910000000000508,True,True,2,0,25,4,0.0,0.0,0.00043868599459528923,0.003822942031547427,0.9207196810748428,5.814945325255394e-06,7.3499977588653564e-06,2.9061222448945045e-05,0.9250378820579499
9399,8,1426,5.615434292005375,59.52289999999999,59.52289999999999,2.426099999999998,0.04549999999998988,True,True,2,0,25,4,0.0,0.0,0.0004426240921020508,0.003822046099230647,1.3855476239696145,5.810987204313278e-06,7.787952199578285e-06,3.105192445218563e-05,1.3898709730710834
9399,9,1735,6.832264269003645,59.5767,59.5767,2.4799000000000078,0.05380000000000962,True,True,2,0,20,4,0.0,0.0,0.00042796903289854527,0.003730142954736948,1.2126117281150073,5.817040801048279e-06,7.2089023888111115e-06,3.0766939744353294e-05,1.2168278319295496
9399,10,2060,8.114903501002118,59.63210000000001,59.63210000000001,2.5353000000000137,0.05540000000000589,True,True,2,0,25,4,0.0,0.0,0.0004437919706106186,0.0038282170426100492,1.278307826956734,5.816807970404625e-06,7.446855306625366e-06,3.0182069167494774e-05,1.282637604046613
9399,11,2328,9.170668698148802,59.666000000000004,59.666000000000004,2.5692000000000093,0.0338999999999956,True,True,2,0,25,4,0.0,0.0,0.0004216139204800129,0.0037323811557143927,1.0515527329407632,5.718087777495384e-06,7.621012628078461e-06,3.1156931072473526e-05,1.0557650548871607
9399,12,2832,11.154920992208645,59.713800000000006,59.713800000000006,2.6170000000000115,0.047800000000002285,True,True,2,0,21,4,0.0,0.0,0.0004237070679664612,0.003744322806596756,1.9800243019126356,5.9409067034721375e-06,7.668044418096542e-06,3.0387891456484795e-05,1.9842502509709448
9399,13,3192,12.57202327507548,59.7431,59.7431,2.6463000000000036,0.02929999999999211,True,True,2,0,16,4,0.0,0.0,0.0004369691014289856,0.0038497329223901033,1.4127559699118137,6.0070306062698364e-06,7.3928385972976685e-06,3.117509186267853e-05,1.4171016009058803
9399,14,3730,14.689042812213302,59.7959,59.7959,2.6991000000000085,0.05280000000000484,True,True,2,0,25,4,0.0,0.0,0.00044498988427221775,0.0038067931309342384,2.112708006054163,5.591893568634987e-06,7.461057975888252e-06,3.222702071070671e-05,2.117019356926903
9399,15,4079,16.062208499060944,59.839999999999996,59.839999999999996,2.7432000000000016,0.044099999999993145,True,True,2,0,25,4,0.0,0.0,0.0004270710051059723,0.003718632971867919,1.3689588259439915,5.783047527074814e-06,7.4570998549461365e-06,3.068195655941963e-05,1.3731628409586847
9399,16,4403,17.337077199015766,59.84780000000001,59.84780000000001,2.751000000000012,0.007800000000010243,True,True,2,0,23,4,0.0,0.0,0.00042008119635283947,0.003716249018907547,1.270672813989222,6.091082468628883e-06,7.653143256902695e-06,3.057718276977539e-05,1.2748675621114671
9399,17,4777,18.808223327156156,59.84780000000001,59.84780000000001,2.751000000000012,0.0,False,False,2,1,14,4,0.0,0.0,0.00041808001697063446,0.0037184881512075663,1.4669535721186548,2.601882442831993e-06,7.261987775564194e-06,0.0,1.471113647101447
9399,18,5006,19.709737016120926,59.8571,59.8571,2.760300000000008,0.00929999999999609,True,True,2,0,10,4,0.0,0.0,0.0004336531274020672,0.0037136180326342583,0.897337363101542,5.878042429685593e-06,7.319962605834007e-06,3.232387825846672e-05,0.9015450340230018
9399,19,5341,21.028743747156113,59.8571,59.8571,2.760300000000008,0.0,False,False,2,1,22,4,0.0,0.0,0.00043560611084103584,0.0038182230200618505,1.314694853965193,2.4919863790273666e-06,7.51810148358345e-06,0.0,1.3189730939920992
9399,20,5472,21.5445902061183,59.8571,59.8571,2.760300000000008,0.0,False,False,2,2,9,4,0.0,0.0,0.0004266540054231882,0.00371996290050447,0.5116740770172328,2.3909378796815872e-06,7.492955774068832e-06,3.090687096118927e-05,0.5158764258958399
9399,21,5760,22.678744443226606,59.8571,59.8571,2.760300000000008,0.0,False,False,2,3,25,4,0.0,0.0,0.00043019908480346203,0.003834364004433155,1.1298320840578526,2.360902726650238e-06,7.410068064928055e-06,0.0,1.1341217048466206
9399,22,6083,23.950674769002944,59.8571,59.8571,2.760300000000008,0.0,False,False,2,4,13,4,0.0,0.0,0.000428101047873497,0.0037171358708292246,1.267759587150067,2.3709144443273544e-06,7.329974323511124e-06,0.0,1.2719289949163795
9399,23,6225,24.509731421014294,59.8571,59.8571,2.760300000000008,0.0,False,False,2,5,7,4,0.0,0.0,0.00042589916847646236,0.0037181470543146133,0.5548869539052248,2.44705006480217e-06,7.5588468462228775e-06,0.0,0.559055662015453
9399,24,6517,25.6598797601182,59.8571,59.8571,2.760300000000008,0.0,False,False,2,6,17,4,0.0,0.0,0.0004283180460333824,0.0037207750137895346,1.1459736158140004,2.375105395913124e-06,7.640104740858078e-06,0.0,1.1501472059171647
9399,25,6861,27.014281085226685,59.8857,59.8857,2.7889000000000053,0.028599999999997294,True,True,2,0,17,4,0.0,0.0,0.0004279229324311018,0.003722966182976961,1.3502212120220065,5.837064236402512e-06,7.146038115024567e-06,3.117695450782776e-05,1.3544308422133327
9399,26,7145,28.131684648105875,59.8857,59.8857,2.7889000000000053,0.0,False,False,2,1,20,4,0.0,0.0,0.0004180939868092537,0.003725104033946991,1.1132043479010463,2.402113750576973e-06,7.41216354072094e-06,0.0,1.1173712089657784
9399,27,7434,29.269773707026616,59.8857,59.8857,2.7889000000000053,0.0,False,False,2,2,13,4,0.0,0.0,0.0004262139555066824,0.0037150131538510323,1.1339223789982498,2.430984750390053e-06,7.318099960684776e-06,0.0,1.1380877969786525
9399,28,7518,29.60066552902572,59.8857,59.8857,2.7889000000000053,0.0,False,False,2,3,2,4,0.0,0.0,0.000426857965067029,0.0037169931456446648,0.3267223520670086,2.3401807993650436e-06,7.522059604525566e-06,0.0,0.3308907230384648
9399,29,8032,31.62494292901829,59.8857,59.8857,2.7889000000000053,0.0,False,False,2,4,25,4,0.0,0.0,0.00042496202513575554,0.003719764994457364,2.0200919709168375,7.021939381957054e-06,1.553306356072426e-05,0.0,2.0242868890054524
9399,30,8226,32.38872378622182,59.8857,59.8857,2.7889000000000053,0.0,False,False,2,5,8,4,0.0,0.0,0.0004361202009022236,0.0038283991161733866,0.7594735790044069,2.3811589926481247e-06,7.488066330552101e-06,6.132805719971657e-05,0.7638264000415802
9399,31,8490,33.42799926013686,59.9149,59.9149,2.8181000000000083,0.029200000000003,True,True,2,0,11,4,0.0,0.0,0.00042680883780121803,0.0038248151540756226,1.0349273190367967,1.0458985343575478e-05,7.4750278145074844e-06,3.040395677089691e-05,1.0392430541105568
9399,32,8856,34.868564839009196,59.9149,59.9149,2.8181000000000083,0.0,False,False,2,1,19,4,0.0,0.0,0.00042508309707045555,0.003711586818099022,1.4363732289057225,2.4549663066864014e-06,7.699942216277122e-06,0.0,1.4405337770003825
9399,33,9101,35.833079184172675,59.9149,59.9149,2.8181000000000083,0.0,False,False,2,2,10,4,0.0,0.0,0.00042412010952830315,0.0037190259899944067,0.9603454109746963,2.401880919933319e-06,7.564900442957878e-06,0.0,0.9645129980053753
9399,34,9575,37.69841174618341,59.9149,59.9149,2.8181000000000083,0.0,False,False,2,3,21,4,0.0,0.0,0.0004264789167791605,0.0037210870068520308,1.8611594929825515,2.413056790828705e-06,7.194001227617264e-06,0.0,1.8653309762012213
9399,35,10080,39.68590529705398,59.91919999999999,59.91919999999999,2.8223999999999947,0.004299999999986426,True,True,2,0,21,4,0.0,0.0,0.000425596022978425,0.0037263380363583565,1.9833126228768378,5.876878276467323e-06,7.367925718426704e-06,3.1539006158709526e-05,1.9875242081470788
9399,36,10369,40.823177264072,59.91919999999999,59.91919999999999,2.8223999999999947,0.0,False,False,2,1,11,4,0.0,0.0,0.00043596792966127396,0.0038269248325377703,1.1329522540327162,2.37184576690197e-06,7.678056135773659e-06,0.0,1.1372392640914768
9399,37,10598,41.72476008115336,59.91919999999999,59.91919999999999,2.8223999999999947,0.0,False,False,2,2,11,4,0.0,0.0,0.000425990903750062,0.0037230669986456633,0.8974080858752131,2.3918692022562027e-06,7.651979103684425e-06,0.0,0.9015815539751202
9399,38,11048,43.49564107321203,59.92700000000001,59.92700000000001,2.830200000000012,0.007800000000017349,True,True,2,0,25,4,0.0,0.0,0.0004267510958015919,0.0037152550648897886,1.7667099460959435,5.580950528383255e-06,7.366994395852089e-06,3.3149030059576035e-05,1.7709127170965075
9399,39,11327,44.5935385490302,59.92830000000001,59.92830000000001,2.8315000000000126,0.001300000000000523,True,True,2,0,15,4,0.0,0.0,0.0004194339271634817,0.0037271911278367043,1.0936887259595096,5.9891026467084885e-06,7.102033123373985e-06,3.0379043892025948e-05,1.0978930769488215
9399,40,11527,45.38096825312823,59.92830000000001,59.92830000000001,2.8315000000000126,0.0,False,False,2,1,9,4,0.0,0.0,0.0004177119117230177,0.0037242041435092688,0.7832329249940813,2.385815605521202e-06,7.597962394356728e-06,2.970104105770588e-05,0.7874285141006112
9399,41,11721,46.144683852093294,59.92830000000001,59.92830000000001,2.8315000000000126,0.0,False,False,2,2,6,4,0.0,0.0,0.00041839107871055603,0.0037247780710458755,0.7595161360222846,2.3229513317346573e-06,7.458031177520752e-06,0.0,0.7636841610074043
9399,42,11962,47.09352670703083,59.92830000000001,59.92830000000001,2.8315000000000126,0.0,False,False,2,3,7,4,0.0,0.0,0.0004262109287083149,0.0037192150484770536,0.9446715409867465,2.474989742040634e-06,7.461989298462868e-06,0.0,0.9488416002131999
9399,43,12212,48.07765098218806,59.92830000000001,59.92830000000001,2.8315000000000126,0.0,False,False,2,4,11,4,0.0,0.0,0.000426857965067029,0.0037164431996643543,0.9799551418982446,2.4070031940937042e-06,7.246853783726692e-06,0.0,0.9841228539589792
9399,44,12403,48.82931404118426,59.92830000000001,59.92830000000001,2.8315000000000126,0.0,False,False,2,5,11,4,0.0,0.0,0.00042661395855247974,0.0037147339899092913,0.7474962130654603,2.359040081501007e-06,7.327878847718239e-06,0.0,0.7516619609668851
9399,45,12800,50.391735930228606,59.92830000000001,59.92830000000001,2.8315000000000126,0.0,False,False,2,6,20,4,0.0,0.0,0.0004268328193575144,0.003712566802278161,1.5582569090183824,2.386048436164856e-06,7.516937330365181e-06,0.0,1.5624208101071417
9399,46,13253,52.174739780137315,59.92830000000001,59.92830000000001,2.8315000000000126,0.0,False,False,2,7,18,4,0.0,0.0,0.00042571406811475754,0.0037346358876675367,1.7788178669288754,2.3990869522094727e-06,7.393071427941322e-06,0.0,1.7830023819115013
9399,47,13414,52.808584491023794,59.92830000000001,59.92830000000001,2.8315000000000126,0.0,False,False,2,8,8,4,0.0,0.0,0.00042529497295618057,0.0037142280489206314,0.6296795480884612,2.3650936782360077e-06,7.378868758678436e-06,0.0,0.6338435460347682
9399,48,13702,53.941943233134225,59.93339999999999,59.93339999999999,2.836599999999997,0.005099999999984561,True,True,2,0,11,4,0.0,0.0,0.00042402115650475025,0.0037125330418348312,1.1291929809376597,5.879905074834824e-06,7.455935701727867e-06,3.268197178840637e-05,1.133390469942242
9399,49,14105,55.52766834408976,59.9371,59.9371,2.8403000000000063,0.0037000000000091404,True,True,2,0,12,4,0.0,0.0,0.0004169219173491001,0.0037228341680020094,1.5815236929338425,5.7478900998830795e-06,7.2731636464595795e-06,3.0233990401029587e-05,1.5857211060356349
9399,50,14335,56.43309657112695,59.9371,59.9371,2.8403000000000063,0.0,False,False,2,1,6,4,0.0,0.0,0.00043624499812722206,0.0038265681359916925,0.9011102521326393,2.430984750390053e-06,7.346039637923241e-06,3.0233990401029587e-05,0.9054273280780762
9399,51,14516,57.14563306607306,59.9371,59.9371,2.8403000000000063,0.0,False,False,2,2,5,4,0.0,0.0,0.00041780993342399597,0.003722183872014284,0.7083399470429868,2.3890752345323563e-06,7.082941010594368e-06,0.0,0.7125044430140406
9399,52,14618,57.547086926177144,59.9371,59.9371,2.8403000000000063,0.0,False,False,2,3,3,4,0.0,0.0,0.000426603015512228,0.0037200069054961205,0.3972818430047482,2.4170149117708206e-06,1.2471107766032219e-05,0.0,0.401457984931767
9399,53,14683,57.803092904156074,59.9371,59.9371,2.8403000000000063,0.0,False,False,2,4,0,4,0.0,0.0,0.00042424583807587624,0.0037145139649510384,0.2518364689312875,2.3730099201202393e-06,7.458031177520752e-06,0.0,0.2559996449854225
9399,54,15014,59.10575920715928,59.9371,59.9371,2.8403000000000063,0.0,False,False,2,5,12,4,0.0,0.0,0.0004394620191305876,0.003719927044585347,1.298481177072972,2.4258624762296677e-06,7.072929292917252e-06,0.0,1.3026646620128304
9399,55,15320,60.30997617915273,59.9397,59.9397,2.8429000000000073,0.002600000000001046,True,True,2,0,11,4,0.0,0.0,0.00042524514719843864,0.0037164478562772274,1.200046676909551,5.797017365694046e-06,7.4659474194049835e-06,3.273296169936657e-05,1.2042491508182138
9399,56,15442,60.7902088300325,59.9397,59.9397,2.8429000000000073,0.0,False,False,2,1,4,4,0.0,0.0,0.00041712610982358456,0.00371968699619174,0.476037714863196,2.4030450731515884e-06,7.425202056765556e-06,0.0,0.4801982769276947
9399,57,15934,62.726165826199576,59.960499999999996,59.960499999999996,2.8637000000000015,0.020799999999994156,True,True,2,0,22,4,0.0,0.0,0.0004257860127836466,0.0037157731130719185,1.9317862899042666,5.954178050160408e-06,7.278053089976311e-06,3.2057054340839386e-05,1.935987862991169
9399,58,16332,64.29234543303028,59.960499999999996,59.960499999999996,2.8637000000000015,0.0,False,False,2,1,17,4,0.0,0.0,0.0004341281019151211,0.0038274701219052076,1.5618603979237378,2.434011548757553e-06,7.635913789272308e-06,0.0,1.5661464829463512
9399,59,16575,65.24861062504351,59.971900000000005,59.971900000000005,2.8751000000000104,0.011400000000008959,True,True,2,0,11,4,0.0,0.0,0.0004347388166934252,0.003717957064509392,0.9520831098780036,5.729030817747116e-06,7.4589625000953674e-06,3.163795918226242e-05,0.9562955980654806
9399,60,16798,66.12635175511241,59.971900000000005,59.971900000000005,2.8751000000000104,0.0,False,False,2,1,11,4,0.0,0.0,0.00042983703315258026,0.003823846112936735,0.8734303319361061,2.3508910089731216e-06,7.244991138577461e-06,3.1976960599422455e-05,0.8777401780243963
9399,61,17510,68.92764956410974,60.0111,60.0111,2.9143000000000043,0.039199999999993906,True,True,2,0,23,4,0.0,0.0,0.0004176720976829529,0.0037246369756758213,2.797093542991206,5.939975380897522e-06,7.489928975701332e-06,3.141607157886028e-05,2.8012960681226104
9399,62,17898,70.45448059914634,60.033199999999994,60.033199999999994,2.936399999999999,0.02209999999999468,True,True,2,0,18,4,0.0,0.0,0.00041728909127414227,0.003719777101650834,1.5226340398658067,5.584908649325371e-06,7.222872227430344e-06,3.075902350246906e-05,1.52682886691764
9399,63,18201,71.64673764421605,60.035199999999996,60.035199999999996,2.9384000000000015,0.0020000000000024443,True,True,2,0,17,4,0.0,0.0,0.0004173589404672384,0.0037275170907378197,1.1880529271438718,5.974201485514641e-06,7.4231065809726715e-06,3.1156931072473526e-05,1.1922563400585204
9399,64,18498,72.81558073102497,60.035199999999996,60.035199999999996,2.9384000000000015,0.0,False,False,2,1,13,4,0.0,0.0,0.0004173130728304386,0.003719220869243145,1.1646503638476133,2.457061782479286e-06,8.088070899248123e-06,0.0,1.1688111941330135
9399,65,19109,75.21979896700941,60.035199999999996,60.035199999999996,2.9384000000000015,0.0,False,False,2,2,18,4,0.0,0.0,0.00042498111724853516,0.003719440195709467,2.400047617033124,2.4829059839248657e-06,7.703900337219238e-06,0.0,2.4042165509890765
9399,66,19393,76.33700913819484,60.035199999999996,60.035199999999996,2.9384000000000015,0.0,False,False,2,3,12,4,0.0,0.0,0.0004250661004334688,0.00371691701002419,1.1130427340976894,2.354150637984276e-06,7.3998235166072845e-06,0.0,1.1172087208833545
9399,67,19531,76.88009241316468,60.035199999999996,60.035199999999996,2.9384000000000015,0.0,False,False,2,4,5,4,0.0,0.0,0.00042464304715394974,0.0037158261984586716,0.538917126134038,2.4030450731515884e-06,7.421942427754402e-06,0.0,0.5430819920729846
9399,68,19651,77.35235005803406,60.035199999999996,60.035199999999996,2.9384000000000015,0.0,False,False,2,5,4,4,0.0,0.0,0.0004332279786467552,0.0037047830410301685,0.46809406601823866,2.3921020328998566e-06,7.438939064741135e-06,0.0,0.47225642995908856
9399,69,20011,78.76893276418559,60.035199999999996,60.035199999999996,2.9384000000000015,0.0,False,False,2,6,14,4,0.0,0.0,0.0004463028162717819,0.0037402049638330936,1.412370631005615,2.4328473955392838e-06,7.597031071782112e-06,0.0,1.4165816749446094
9399,70,20383,80.23247105814517,60.035199999999996,60.035199999999996,2.9384000000000015,0.0,False,False,2,7,16,4,0.0,0.0,0.0004260048735886812,0.0037170390132814646,1.4593693760689348,2.440996468067169e-06,7.565133273601532e-06,3.078486770391464e-05,1.4635680478531867
9399,71,20840,82.03061205917038,60.0452,60.0452,2.9484000000000066,0.010000000000005116,True,True,2,0,14,4,0.0,0.0,0.00043079606257379055,0.0038217168767005205,1.793827187968418,5.964888259768486e-06,7.5069256126880646e-06,3.0445866286754608e-05,1.7981391320936382
9399,72,20990,82.62088435306214,60.068599999999996,60.068599999999996,2.9718000000000018,0.023399999999995202,True,True,2,0,11,4,0.0,0.0,0.0004170178435742855,0.003714272053912282,0.5860816950444132,5.7800207287073135e-06,7.271068170666695e-06,3.0831899493932724e-05,0.5902711760718375
9399,73,21089,83.01066060713492,60.068599999999996,60.068599999999996,2.9718000000000018,0.0,False,False,2,1,2,4,0.0,0.0,0.00041613494977355003,0.0037206150591373444,0.38558344496414065,2.437969669699669e-06,7.331138476729393e-06,0.0,0.3897440100554377
9399,74,21495,84.60794300911948,60.068599999999996,60.068599999999996,2.9718000000000018,0.0,False,False,2,2,19,4,0.0,0.0,0.0004274540115147829,0.003713710932061076,1.593115822877735,2.5581102818250656e-06,7.418915629386902e-06,0.0,1.5972812310792506
9399,75,21756,85.63501560501754,60.068599999999996,60.068599999999996,2.9718000000000018,0.0,False,False,2,3,14,4,0.0,0.0,0.0004251459613442421,0.003718524007126689,1.0229031150229275,2.3900065571069717e-06,7.508089765906334e-06,0.0,1.027071257121861
9399,76,21985,86.53612687811255,60.068599999999996,60.068599999999996,2.9718000000000018,0.0,False,False,2,4,10,4,0.0,0.0,0.0004249799530953169,0.003734435886144638,0.8969262028113008,2.4391338229179382e-06,8.06804746389389e-06,0.0,0.9011107019614428
9399,77,22079,86.90619491506368,60.068599999999996,60.068599999999996,2.9718000000000018,0.0,False,False,2,5,2,4,0.0,0.0,0.00043356698006391525,0.0037073688581585884,0.36590068507939577,2.341112121939659e-06,7.410068064928055e-06,0.0,0.3700661170296371
