seed,iter,eval_count,elapsed_s,current_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,accepted,improved,perturbation_strength,no_improve_streak,local_search_accepted_moves,applied_perturbation_moves
1858,0,56,0.0,40.6378,40.6378,1.9586000000000041,0.0,True,False,2,0,25,0
1858,1,128,0.17174576199613512,40.976600000000005,40.976600000000005,2.2974000000000103,0.3388000000000062,True,True,2,0,25,2
1858,2,208,0.2790570450015366,41.4283,41.4283,2.7491000000000057,0.4516999999999953,True,True,2,0,25,2
1858,3,319,0.42800899501889944,41.8057,41.8057,3.126500000000007,0.3774000000000015,True,True,2,0,25,2
1858,4,432,0.5794785269536078,42.1668,42.1668,3.4876000000000076,0.3611000000000004,True,True,2,0,25,2
1858,5,565,0.7576152649708092,42.6254,42.6254,3.9462000000000046,0.458599999999997,True,True,2,0,25,2
1858,6,731,0.980355859035626,43.3039,43.3039,4.624700000000004,0.6784999999999997,True,True,2,0,25,2
1858,7,903,1.2109171168413013,43.727,43.727,5.047800000000002,0.42309999999999803,True,True,2,0,25,2
1858,8,1176,1.5765059259720147,44.0952,44.0952,5.416000000000004,0.36820000000000164,True,True,2,0,25,2
1858,9,1506,2.018563007004559,44.7808,44.7808,6.101600000000005,0.6856000000000009,True,True,2,0,25,2
1858,10,1875,2.5130121409893036,45.5822,45.5822,6.903000000000006,0.801400000000001,True,True,2,0,25,2
1858,11,2346,3.1433973349630833,46.2444,46.2444,7.565200000000004,0.6621999999999986,True,True,2,0,21,2
1858,12,2440,3.269501494942233,46.2444,46.2444,7.565200000000004,0.0,False,False,2,1,1,2
1858,13,2519,3.3754558868240565,46.2444,46.2444,7.565200000000004,0.0,False,False,2,2,1,2
1858,14,2769,3.7103951249737293,46.321200000000005,46.321200000000005,7.64200000000001,0.07680000000000575,True,True,2,0,11,2
1858,15,2969,3.9781433870084584,46.566700000000004,46.566700000000004,7.88750000000001,0.24549999999999983,True,True,2,0,6,2
1858,16,3098,4.150925050955266,46.5869,46.5869,7.9077000000000055,0.020199999999995555,True,True,2,0,4,2
1858,17,3281,4.395866316976026,46.5869,46.5869,7.9077000000000055,0.0,False,False,2,1,6,2
1858,18,3676,4.9251197029370815,46.8922,46.8922,8.213000000000008,0.30530000000000257,True,True,2,0,13,2
1858,19,3807,5.1006345639470965,46.8922,46.8922,8.213000000000008,0.0,False,False,2,1,6,2
1858,20,3989,5.344514010939747,46.8922,46.8922,8.213000000000008,0.0,False,False,2,2,4,2
1858,21,4054,5.431722610956058,46.8922,46.8922,8.213000000000008,0.0,False,False,2,3,0,2
1858,22,4172,5.589791072998196,46.8922,46.8922,8.213000000000008,0.0,False,False,2,4,2,2
1858,23,4342,5.817611014936119,46.8922,46.8922,8.213000000000008,0.0,False,False,2,5,5,2
1858,24,4544,6.0882650970015675,46.8922,46.8922,8.213000000000008,0.0,False,False,2,6,7,2
1858,25,4933,6.609365229029208,46.93899999999999,46.93899999999999,8.259799999999998,0.046799999999990405,True,True,2,0,11,2
1858,26,5387,7.2173885519150645,47.119299999999996,47.119299999999996,8.440100000000001,0.18030000000000257,True,True,2,0,14,2
1858,27,5769,7.72862844588235,47.1395,47.1395,8.460300000000004,0.02020000000000266,True,True,2,0,10,2
1858,28,6239,8.359983804868534,47.2962,47.2962,8.617000000000004,0.15670000000000073,True,True,2,0,17,2
1858,29,6332,8.484782916959375,47.2962,47.2962,8.617000000000004,0.0,False,False,2,1,1,2
1858,30,6397,8.571990995900705,47.2962,47.2962,8.617000000000004,0.0,False,False,2,2,0,2
1858,31,6478,8.680594080826268,47.2962,47.2962,8.617000000000004,0.0,False,False,2,3,1,2
1858,32,6747,9.041025274898857,47.2962,47.2962,8.617000000000004,0.0,False,False,2,4,15,2
1858,33,6893,9.236399922985584,47.2962,47.2962,8.617000000000004,0.0,False,False,2,5,2,2
