seed,initial_objective_value,best_objective_value,delta_abs_vs_baseline,delta_pct_vs_baseline,iterations,evaluations,runtime_seconds,accepted_iterations,improvement_iterations,stopping_reason,final_perturbation_strength,seed_dir,profile_total_runtime_s,profile_initial_eval_s,profile_initial_local_search_s,profile_iteration_perturbation_s,profile_iteration_candidate_eval_s,profile_iteration_local_search_s,profile_iteration_acceptance_update_s,profile_iteration_bookkeeping_s,profile_iteration_logging_s,profile_evaluation_build_final_matrix_s,profile_evaluation_objective_only_s,profile_evaluation_total_s,profile_evaluation_calls,profile_evaluation_avg_s,profile_local_search_calls
182,39.6105,41.5025,2.8233000000000033,7.29927196012328,165,22098,28.961533905006945,25,25,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/av_paulista/elderly/dataset_hex177_impacts1328/run_20260602_150035_budget100_seeds100/seed_runs/seed_000182,28.961533905006945,0.006621302105486393,0.17890306003391743,0.28194189025089145,0.19623812707141042,28.267512281425297,0.0007592777255922556,0.0017709629610180855,0.02265878301113844,13.352291064336896,12.868729663081467,26.221020727418363,22098,0.0011865789088342095,166
57,40.2164,41.7268,3.0476000000000028,7.879170200004145,211,30033,39.93062889785506,29,29,max_evaluations,10,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/av_paulista/elderly/dataset_hex177_impacts1328/run_20260602_150035_budget100_seeds100/seed_runs/seed_000057,39.93062889785506,0.006415172945708036,0.14462950406596065,0.33139632805250585,0.26737504405900836,39.16411879193038,0.0009850081987679005,0.0022579580545425415,0.003438460174947977,19.167900848202407,17.05687089706771,36.22477174527012,30033,0.0012061656093387313,212
7217,40.212900000000005,41.9883,3.309100000000008,8.55524416223709,131,17644,23.19607757590711,18,18,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/av_paulista/elderly/dataset_hex177_impacts1328/run_20260602_150035_budget100_seeds100/seed_runs/seed_007217,23.19607757590711,0.006610640091821551,0.15251656691543758,0.22810673411004245,0.15240813558921218,22.648298093816265,0.0005794062744826078,0.0014508352614939213,0.0017811199650168419,10.463797895237803,10.594393861712888,21.05819175695069,17644,0.0011935044069910842,132
395,40.4159,41.704499999999996,3.0253000000000014,7.821516473970511,212,27598,35.8194044791162,29,29,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/av_paulista/elderly/dataset_hex177_impacts1328/run_20260602_150035_budget100_seeds100/seed_runs/seed_000395,35.8194044791162,0.005628054961562157,0.14725521602667868,0.36390921380370855,0.2415442713536322,35.04930562712252,0.0009046781342476606,0.0022348060738295317,0.0029373844154179096,16.863290409790352,15.564990747952834,32.428281157743186,27598,0.0011750228696913974,213
2949,39.7141,41.551700000000004,2.8725000000000094,7.426472109040542,213,30124,39.18552831094712,33,33,max_evaluations,11,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/av_paulista/elderly/dataset_hex177_impacts1328/run_20260602_150035_budget100_seeds100/seed_runs/seed_002949,39.18552831094712,0.0061494221445173025,0.05366728384979069,0.3274864985141903,0.24343686969950795,38.53606316121295,0.0008832886815071106,0.0022138257045298815,0.003062070347368717,18.543770377757028,17.017351285088807,35.561121662845835,30124,0.0011804913578158888,214
2177,39.9894,41.4305,2.7513000000000076,7.113125400732198,124,17108,22.218325999798253,14,14,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/av_paulista/elderly/dataset_hex177_impacts1328/run_20260602_150035_budget100_seeds100/seed_runs/seed_002177,22.218325999798253,0.005991786019876599,0.1283447730820626,0.20943702850490808,0.146522946190089,21.71957566938363,0.0005591618828475475,0.0014428719878196716,0.001687812153249979,10.401231963885948,9.755605606129393,20.15683757001534,17108,0.0011782112210670646,125
4854,39.7706,41.4042,2.7250000000000085,7.045130199176842,227,30063,39.47871945798397,23,23,max_evaluations,16,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/av_paulista/elderly/dataset_hex177_impacts1328/run_20260602_150035_budget100_seeds100/seed_runs/seed_004854,39.47871945798397,0.011196705978363752,0.16435027099214494,0.37833298090845346,0.2574615511111915,38.65486639505252,0.000993616646155715,0.0024575614370405674,0.0031630792655050755,18.353042566217482,17.433703697286546,35.78674626350403,30063,0.0011903917195058387,228
1356,40.5569,42.2751,3.5959000000000074,9.296727957144945,208,30094,37.86704879393801,35,35,max_evaluations,10,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/av_paulista/elderly/dataset_hex177_impacts1328/run_20260602_150035_budget100_seeds100/seed_runs/seed_001356,37.86704879393801,0.005950508872047067,0.058699520071968436,0.304258898133412,0.23048170330002904,37.25522920163348,0.00100200274027884,0.0023714150302112103,0.003245173254981637,17.71111036860384,16.65172778745182,34.36283815605566,30094,0.001141850141425389,209
3557,40.120900000000006,41.5522,2.8730000000000047,7.427764793480747,101,13566,18.143854152178392,12,12,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/av_paulista/elderly/dataset_hex177_impacts1328/run_20260602_150035_budget100_seeds100/seed_runs/seed_003557,18.143854152178392,0.006136621814221144,0.13897416298277676,0.20033843140117824,0.12054687738418579,17.671785071492195,0.0004456816241145134,0.0011214807163923979,0.0012507075443863869,8.200063111726195,8.253837230382487,16.453900342108682,13566,0.0012128778079101195,102
3801,40.0248,41.54900000000001,2.869800000000012,7.419491613063384,187,25517,31.984175118152052,22,22,max_no_improve,18,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/av_paulista/elderly/dataset_hex177_impacts1328/run_20260602_150035_budget100_seeds100/seed_runs/seed_003801,31.984175118152052,0.005672387080267072,0.0712626869790256,0.2891801786608994,0.2047160933725536,31.403064857935533,0.0007846022490411997,0.001992323901504278,0.0023193710949271917,14.703062465647236,14.335196370026097,29.038258835673332,25517,0.0011379965840683987,188
