seed,iter,eval_count,elapsed_s,current_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,accepted,improved,perturbation_strength,no_improve_streak,local_search_accepted_moves,applied_perturbation_moves
4843,0,44,0.0,49.5925,49.5925,2.534800000000004,0.0,True,False,2,0,25,0
4843,1,108,0.23826211784034967,49.925200000000004,49.925200000000004,2.867500000000007,0.33270000000000266,True,True,2,0,25,2
4843,2,175,0.38614240288734436,50.467099999999995,50.467099999999995,3.409399999999998,0.5418999999999912,True,True,2,0,25,2
4843,3,262,0.5780043648555875,50.983200000000004,50.983200000000004,3.9255000000000067,0.5161000000000087,True,True,2,0,25,2
4843,4,365,0.8051636507734656,51.4201,51.4201,4.362400000000001,0.4368999999999943,True,True,2,0,25,2
4843,5,525,1.1580100399442017,51.9701,51.9701,4.912400000000005,0.5500000000000043,True,True,2,0,25,2
4843,6,662,1.4599101138301194,52.468900000000005,52.468900000000005,5.411200000000008,0.4988000000000028,True,True,2,0,25,2
4843,7,882,1.9447547849267721,52.66669999999999,52.66669999999999,5.608999999999995,0.19779999999998665,True,True,2,0,25,2
4843,8,1101,2.427241305820644,53.3826,53.3826,6.3248999999999995,0.7159000000000049,True,True,2,0,25,2
4843,9,1373,3.0264895488508046,53.857600000000005,53.857600000000005,6.799900000000008,0.4750000000000085,True,True,2,0,25,2
4843,10,1720,3.790754319867119,54.507400000000004,54.507400000000004,7.449700000000007,0.649799999999999,True,True,2,0,25,2
4843,11,2017,4.445094173774123,55.119,55.119,8.061300000000003,0.6115999999999957,True,True,2,0,19,2
4843,12,2145,4.727077832911164,55.119,55.119,8.061300000000003,0.0,False,False,2,1,4,2
4843,13,2321,5.1152152449358255,55.119,55.119,8.061300000000003,0.0,False,False,2,2,8,2
4843,14,2419,5.3310285459738225,55.119,55.119,8.061300000000003,0.0,False,False,2,3,3,2
4843,15,2484,5.474395612953231,55.119,55.119,8.061300000000003,0.0,False,False,2,4,0,2
4843,16,2936,6.469701764872298,55.56389999999999,55.56389999999999,8.506199999999993,0.44489999999998986,True,True,2,0,22,2
4843,17,3200,7.051012402866036,55.56389999999999,55.56389999999999,8.506199999999993,0.0,False,False,2,1,11,2
4843,18,3589,7.908200025791302,55.56389999999999,55.56389999999999,8.506199999999993,0.0,False,False,2,2,13,2
4843,19,4126,9.091059824917465,55.798300000000005,55.798300000000005,8.740600000000008,0.23440000000001504,True,True,2,0,21,2
4843,20,4191,9.23424789099954,55.798300000000005,55.798300000000005,8.740600000000008,0.0,False,False,2,1,0,2
4843,21,4618,10.175628350814804,55.941199999999995,55.941199999999995,8.883499999999998,0.14289999999999026,True,True,2,0,14,2
4843,22,4898,10.79283551685512,56.183499999999995,56.183499999999995,9.125799999999998,0.24230000000000018,True,True,2,0,7,2
4843,23,5031,11.085918488912284,56.183499999999995,56.183499999999995,9.125799999999998,0.0,False,False,2,1,4,2
4843,24,5370,11.832899467786774,56.2893,56.2893,9.2316,0.10580000000000211,True,True,2,0,10,2
4843,25,5476,12.066698705777526,56.2893,56.2893,9.2316,0.0,False,False,2,1,3,2
4843,26,5625,12.395004947902635,56.2893,56.2893,9.2316,0.0,False,False,2,2,5,2
4843,27,5748,12.666176724946126,56.2893,56.2893,9.2316,0.0,False,False,2,3,3,2
4843,28,6076,13.388806669972837,56.2893,56.2893,9.2316,0.0,False,False,2,4,18,2
4843,29,6279,13.836294695967808,56.2893,56.2893,9.2316,0.0,False,False,2,5,10,2
4843,30,6489,14.299232159974054,56.2893,56.2893,9.2316,0.0,False,False,2,6,7,2
