seed,initial_objective_value,best_objective_value,delta_abs_vs_baseline,delta_pct_vs_baseline,iterations,evaluations,runtime_seconds,improvement_iterations,stopping_reason,best_alpha,mean_rcl_size,construction_best_objective_value,seed_dir,profile_total_runtime_s,profile_construction_total_s,profile_candidate_eval_total_s,profile_local_search_total_s,profile_evaluation_total_s,profile_evaluation_calls,profile_evaluation_avg_s,profile_local_search_calls
182,52.629599999999996,52.629599999999996,3.080699999999993,6.217494232969839,81,5135,8.695908976718783,1,max_no_improve,0.16597728030416115,430.69271604938274,52.154300000000006,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/milao_italia/elderly/dataset_hex183_impacts2123/run_20260704_232442_budget100_seeds100/seed_runs/seed_000182,8.695908976718783,0.9165623243898153,0.11973751336336136,7.654716303572059,7.244592698290944,5135,0.0014108262314101157,81
57,50.33930000000001,52.5717,3.0227999999999966,6.100639973844013,112,7760,12.910300633870065,6,max_no_improve,0.15947713652063844,414.1738392857143,52.183899999999994,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/milao_italia/elderly/dataset_hex183_impacts2123/run_20260704_232442_budget100_seeds100/seed_runs/seed_000057,12.910300633870065,1.2650811383500695,0.16506052296608686,11.473798925988376,10.857348075136542,7760,0.0013991427931876988,112
7217,51.7491,52.566500000000005,3.0176000000000016,6.090145290813724,102,7177,11.947568403556943,4,max_no_improve,0.16713046594470526,381.65441176470574,51.966300000000004,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/milao_italia/elderly/dataset_hex183_impacts2123/run_20260704_232442_budget100_seeds100/seed_runs/seed_007217,11.947568403556943,1.1454896414652467,0.15113261248916388,10.64474574290216,10.07791858818382,7177,0.0014041965428708125,102
395,51.89489999999999,52.4919,2.942999999999998,5.939586953494422,192,13056,22.079064125195146,4,max_no_improve,0.19895818597224635,400.73078125,52.1041,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/milao_italia/elderly/dataset_hex183_impacts2123/run_20260704_232442_budget100_seeds100/seed_runs/seed_000395,22.079064125195146,2.2204416589811444,0.2844238467514515,19.564989141188562,18.521513368934393,13056,0.0014186208156352937,192
2949,50.2838,52.6566,3.107699999999994,6.271985856396396,113,7795,13.361551848240197,7,max_no_improve,0.13855312220331095,459.6176991150443,51.8024,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/milao_italia/elderly/dataset_hex183_impacts2123/run_20260704_232442_budget100_seeds100/seed_runs/seed_002949,13.361551848240197,1.3375040860846639,0.17182388342916965,11.846085162833333,11.199799406342208,7795,0.00143679273974884,113
2177,52.277899999999995,52.33720000000001,2.7883000000000067,5.6273701333430335,148,9596,16.440411519259214,2,max_no_improve,0.11447700959938634,361.56912162162166,51.9337,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/milao_italia/elderly/dataset_hex183_impacts2123/run_20260704_232442_budget100_seeds100/seed_runs/seed_002177,16.440411519259214,1.725665376521647,0.22226366214454174,14.48462207056582,13.719408141449094,9596,0.0014297007233690178,148
4854,51.4451,52.7882,3.2393,6.537582065393984,201,13593,23.74185665603727,7,max_no_improve,0.163327185475731,393.38542288557215,52.3587,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/milao_italia/elderly/dataset_hex183_impacts2123/run_20260704_232442_budget100_seeds100/seed_runs/seed_004854,23.74185665603727,2.4191965917125344,0.30872211046516895,21.00413249898702,19.861305294558406,13593,0.0014611421536495554,201
1356,51.9979,52.5652,3.016299999999994,6.087521620056134,98,6474,10.835232647135854,2,max_no_improve,0.1869959571816766,413.65112244897955,52.17100000000001,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/milao_italia/elderly/dataset_hex183_impacts2123/run_20260704_232442_budget100_seeds100/seed_runs/seed_001356,10.835232647135854,1.1174301030114293,0.14675261825323105,9.565247173421085,9.058965149335563,6474,0.0013992840823811496,98
3557,51.3764,52.7232,3.1742999999999952,6.406398527515232,207,14154,26.11625550687313,6,max_no_improve,0.13767482582705126,392.8028502415459,51.9679,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/milao_italia/elderly/dataset_hex183_impacts2123/run_20260704_232442_budget100_seeds100/seed_runs/seed_003557,26.11625550687313,2.8516734233126044,0.3377791391685605,22.91618015896529,21.587469037622213,14154,0.0015251850386902794,207
3801,50.7628,52.7844,3.2354999999999947,6.5299128739487555,165,11152,18.541021801531315,6,max_no_improve,0.20343297703379748,391.72927272727276,51.922399999999996,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/grasp/milao_italia/elderly/dataset_hex183_impacts2123/run_20260704_232442_budget100_seeds100/seed_runs/seed_003801,18.541021801531315,1.844645737670362,0.24168881867080927,16.445796041749418,15.58099432848394,11152,0.0013971479849788325,165
