seed,iter,eval_count,elapsed_s,current_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,accepted,improved,perturbation_strength,no_improve_streak,local_search_accepted_moves,applied_perturbation_moves
1858,0,58,0.0,49.1605,49.1605,2.102800000000002,0.0,True,False,2,0,25,0
1858,1,123,0.2713269838131964,49.587199999999996,49.587199999999996,2.5294999999999987,0.42669999999999675,True,True,2,0,25,2
1858,2,174,0.38382054679095745,50.1254,50.1254,3.067700000000002,0.5382000000000033,True,True,2,0,25,2
1858,3,269,0.5933281949255615,50.78620000000001,50.78620000000001,3.728500000000011,0.6608000000000089,True,True,2,0,25,2
1858,4,379,0.8360091547947377,51.16040000000001,51.16040000000001,4.102700000000013,0.37420000000000186,True,True,2,0,25,2
1858,5,500,1.1028823878150433,51.7053,51.7053,4.647600000000004,0.5448999999999913,True,True,2,0,25,2
1858,6,643,1.417702108854428,52.1254,52.1254,5.067700000000002,0.4200999999999979,True,True,2,0,25,2
1858,7,791,1.7436613228637725,52.873999999999995,52.873999999999995,5.816299999999998,0.7485999999999962,True,True,2,0,25,2
1858,8,1052,2.318773719947785,53.5694,53.5694,6.511700000000005,0.6954000000000065,True,True,2,0,25,2
1858,9,1324,2.9181892038322985,54.07599999999999,54.07599999999999,7.018299999999996,0.5065999999999917,True,True,2,0,25,2
1858,10,1424,3.138646967941895,54.07599999999999,54.07599999999999,7.018299999999996,0.0,False,False,2,1,3,2
1858,11,1496,3.297388186911121,54.07599999999999,54.07599999999999,7.018299999999996,0.0,False,False,2,2,2,2
1858,12,1784,3.931814070791006,54.389799999999994,54.389799999999994,7.332099999999997,0.3138000000000005,True,True,2,0,25,2
1858,13,2229,4.91263981978409,54.8105,54.8105,7.752800000000001,0.4207000000000036,True,True,2,0,23,2
1858,14,2693,5.934980396879837,55.1233,55.1233,8.065600000000003,0.31280000000000285,True,True,2,0,17,2
1858,15,2758,6.078350745839998,55.1233,55.1233,8.065600000000003,0.0,False,False,2,1,0,2
1858,16,2941,6.481338921003044,55.364000000000004,55.364000000000004,8.306300000000007,0.2407000000000039,True,True,2,0,11,2
1858,17,3173,6.992428650846705,55.389300000000006,55.389300000000006,8.331600000000009,0.025300000000001432,True,True,2,0,11,2
1858,18,3522,7.760973150841892,55.4379,55.4379,8.380200000000002,0.048599999999993315,True,True,2,0,11,2
1858,19,3608,7.950257075950503,55.4379,55.4379,8.380200000000002,0.0,False,False,2,1,3,2
1858,20,3788,8.346587710781023,55.4379,55.4379,8.380200000000002,0.0,False,False,2,2,5,2
1858,21,3943,8.688215176807716,55.4453,55.4453,8.387600000000006,0.00740000000000407,True,True,2,0,4,2
1858,22,4024,8.866824595956132,55.4453,55.4453,8.387600000000006,0.0,False,False,2,1,1,2
1858,23,4482,9.875619635917246,55.7989,55.7989,8.741200000000006,0.35360000000000014,True,True,2,0,20,2
1858,24,4605,10.146325117908418,55.7989,55.7989,8.741200000000006,0.0,False,False,2,1,4,2
1858,25,4746,10.456874580821022,55.7989,55.7989,8.741200000000006,0.0,False,False,2,2,3,2
1858,26,4950,10.905929176835343,55.8005,55.8005,8.742800000000003,0.001599999999996271,True,True,2,0,6,2
1858,27,5157,11.361740991007537,55.8005,55.8005,8.742800000000003,0.0,False,False,2,1,6,2
1858,28,5265,11.599511325825006,55.8005,55.8005,8.742800000000003,0.0,False,False,2,2,4,2
1858,29,5419,11.938539325958118,55.8005,55.8005,8.742800000000003,0.0,False,False,2,3,2,2
1858,30,5737,12.638573629781604,55.813,55.813,8.755300000000005,0.012500000000002842,True,True,2,0,12,2
1858,31,6081,13.39597266097553,55.9709,55.9709,8.913200000000003,0.15789999999999793,True,True,2,0,12,2
1858,32,6561,14.452875140821561,56.2251,56.2251,9.1674,0.2541999999999973,True,True,2,0,16,2
1858,33,6807,14.994779963977635,56.2251,56.2251,9.1674,0.0,False,False,2,1,8,2
1858,34,6951,15.31185929197818,56.2251,56.2251,9.1674,0.0,False,False,2,2,6,2
1858,35,7016,15.455030565848574,56.2251,56.2251,9.1674,0.0,False,False,2,3,0,2
1858,36,7131,15.708206880837679,56.2251,56.2251,9.1674,0.0,False,False,2,4,2,2
1858,37,7196,15.851370088988915,56.2251,56.2251,9.1674,0.0,False,False,2,5,0,2
