seed,initial_objective_value,best_objective_value,delta_abs_vs_baseline,delta_pct_vs_baseline,iterations,evaluations,runtime_seconds,accepted_iterations,improvement_iterations,stopping_reason,final_perturbation_strength,seed_dir,profile_total_runtime_s,profile_initial_eval_s,profile_initial_local_search_s,profile_iteration_perturbation_s,profile_iteration_candidate_eval_s,profile_iteration_local_search_s,profile_iteration_acceptance_update_s,profile_iteration_bookkeeping_s,profile_iteration_logging_s,profile_evaluation_build_final_matrix_s,profile_evaluation_objective_only_s,profile_evaluation_total_s,profile_evaluation_calls,profile_evaluation_avg_s,profile_local_search_calls
182,48.1453,56.4276,9.369900000000001,19.91151288737019,185,30029,66.36795601784252,31,31,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260531_124530_budget100_seeds100/seed_runs/seed_000182,66.36795601784252,0.0030670249834656715,0.11072473088279366,0.041966300224885345,0.37924903514795005,65.82428147667088,0.0006963696796447039,0.0017166100442409515,0.00265268562361598,47.626131230266765,14.907452375395223,62.53358360566199,30029,0.0020824397617523723,186
57,48.681000000000004,56.878499999999995,9.820799999999998,20.86969826404605,176,25583,56.54495863802731,24,24,max_no_improve,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260531_124530_budget100_seeds100/seed_runs/seed_000057,56.54495863802731,0.0020376150496304035,0.09933809889480472,0.04023119434714317,0.3607379952445626,56.03574759559706,0.0004649674519896507,0.001489115646108985,0.0017789681442081928,40.570337049197406,12.679081647656858,53.24941869685426,25583,0.0020814376225170724,177
7217,48.9269,57.1884,10.130700000000004,21.528251487004262,199,30000,66.20744649111293,27,27,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260531_124530_budget100_seeds100/seed_runs/seed_007217,66.20744649111293,0.0020348448306322098,0.13915198016911745,0.04535763477906585,0.40707560582086444,65.60614857287146,0.0005433610640466213,0.001671300269663334,0.001960546476766467,47.550146461697295,14.813159879529849,62.363306341227144,30000,0.002078776878040905,200
395,49.2314,56.79639999999999,9.738699999999994,20.695231598654406,192,30101,66.35657364293002,23,23,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260531_124530_budget100_seeds100/seed_runs/seed_000395,66.35657364293002,0.0020350799895823,0.11279255687259138,0.04351031454280019,0.3924329096917063,65.79850077745505,0.0005584161262959242,0.001580679789185524,0.001770536182448268,47.65308305574581,14.863734342390671,62.51681739813648,30101,0.002076901677623218,193
2949,47.8343,57.1127,10.055,21.36738514632037,180,30030,66.26111697405577,32,32,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260531_124530_budget100_seeds100/seed_runs/seed_002949,66.26111697405577,0.0020399861969053745,0.1082421571481973,0.04085465334355831,0.36809437815099955,65.73472212953493,0.0005132851656526327,0.00149062043055892,0.0019950764253735542,47.58910227846354,14.834022453753278,62.42312473221682,30030,0.0020786921322749523,181
2177,48.4458,57.1447,10.087000000000003,21.435386769859136,177,30192,66.67084572301246,33,33,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260531_124530_budget100_seeds100/seed_runs/seed_002177,66.67084572301246,0.002046510810032487,0.11041708593256772,0.04013521387241781,0.36245825490914285,66.14853879390284,0.0005116218235343695,0.001470937393605709,0.0020941239781677723,47.90202312800102,14.918619405245408,62.82064253324643,30192,0.002080704906374087,178
4854,47.96239999999999,57.406400000000005,10.348700000000008,21.99151254736209,190,30037,66.23926434200257,27,27,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260531_124530_budget100_seeds100/seed_runs/seed_004854,66.23926434200257,0.0020432600285857916,0.10818390012718737,0.043072390370070934,0.3885648110881448,65.69007314252667,0.0005105277523398399,0.0015814853832125664,0.001894735498353839,47.5760494756978,14.836498150136322,62.41254762583412,30037,0.0020778555656634856,191
1356,49.21790000000001,56.9341,9.876400000000004,20.987851084944662,177,30013,66.27914677700028,39,39,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260531_124530_budget100_seeds100/seed_runs/seed_001356,66.27914677700028,0.002035330981016159,0.1457560530398041,0.040125880390405655,0.3626913137268275,65.72122543025762,0.0005246906075626612,0.001470451708883047,0.002215784974396229,47.610970662441105,14.836031987797469,62.44700265023857,30013,0.002080665133450124,178
3557,48.487399999999994,56.9439,9.886200000000002,21.008676582153406,191,29755,65.69054205785505,21,21,max_no_improve,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260531_124530_budget100_seeds100/seed_runs/seed_003557,65.69054205785505,0.0020389289129525423,0.10376817896030843,0.0435158209875226,0.39132808544673026,65.14270850014873,0.0004981972742825747,0.0016101214569061995,0.0017316399607807398,47.15607632417232,14.714387157466263,61.87046348163858,29755,0.002079329977537845,192
3801,48.945499999999996,56.2603,9.202600000000004,19.55599189930661,159,30286,66.88570731598884,38,38,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260531_124530_budget100_seeds100/seed_runs/seed_003801,66.88570731598884,0.0020484349224716425,0.15009473217651248,0.03605198650620878,0.32567988708615303,66.36513586901128,0.0004965546540915966,0.0013500554487109184,0.0020239287987351418,48.038322045933455,14.987888117320836,63.02621016325429,30286,0.0020810344767633326,160
