seed,iter,eval_count,elapsed_s,current_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,accepted,improved,perturbation_strength,no_improve_streak,local_search_accepted_moves,applied_perturbation_moves
57,0,79,0.0,40.7884,40.7884,2.1092000000000084,0.0,True,False,2,0,25,0
57,1,154,0.2073849979788065,41.1154,41.1154,2.4362000000000066,0.3269999999999982,True,True,2,0,25,2
57,2,260,0.350028496934101,41.535399999999996,41.535399999999996,2.856200000000001,0.4199999999999946,True,True,2,0,25,2
57,3,350,0.4713188980240375,41.7685,41.7685,3.0893000000000086,0.2331000000000074,True,True,2,0,25,2
57,4,472,0.6353584439493716,42.218900000000005,42.218900000000005,3.5397000000000105,0.4504000000000019,True,True,2,0,25,2
57,5,625,0.841063393978402,42.7214,42.7214,4.042200000000008,0.5024999999999977,True,True,2,0,25,2
57,6,764,1.028043211903423,43.2688,43.2688,4.589600000000004,0.5473999999999961,True,True,2,0,25,2
57,7,941,1.2658660740125924,44.2904,44.2904,5.611200000000004,1.0215999999999994,True,True,2,0,25,2
57,8,1268,1.7052828520536423,44.94630000000001,44.94630000000001,6.267100000000013,0.6559000000000097,True,True,2,0,25,2
57,9,1709,2.29781046602875,45.4659,45.4659,6.786700000000003,0.5195999999999898,True,True,2,0,23,2
57,10,1984,2.667371153831482,45.99640000000001,45.99640000000001,7.317200000000014,0.5305000000000106,True,True,2,0,25,2
57,11,2372,3.1885543768294156,46.3974,46.3974,7.718200000000003,0.40099999999998914,True,True,2,0,17,2
57,12,2483,3.3377382999751717,46.3974,46.3974,7.718200000000003,0.0,False,False,2,1,1,2
57,13,2876,3.865490549011156,46.903999999999996,46.903999999999996,8.224800000000002,0.5065999999999988,True,True,2,0,21,2
57,14,2982,4.007905806880444,46.903999999999996,46.903999999999996,8.224800000000002,0.0,False,False,2,1,1,2
57,15,3129,4.20523092802614,46.94070000000001,46.94070000000001,8.261500000000012,0.03670000000001039,True,True,2,0,5,2
57,16,3260,4.381281884852797,46.94070000000001,46.94070000000001,8.261500000000012,0.0,False,False,2,1,5,2
57,17,3341,4.490119983907789,46.94070000000001,46.94070000000001,8.261500000000012,0.0,False,False,2,2,1,2
57,18,3406,4.5775130009278655,46.94070000000001,46.94070000000001,8.261500000000012,0.0,False,False,2,3,0,2
57,19,3651,4.906509131891653,46.94070000000001,46.94070000000001,8.261500000000012,0.0,False,False,2,4,8,2
57,20,3790,5.093211150960997,46.94070000000001,46.94070000000001,8.261500000000012,0.0,False,False,2,5,5,2
57,21,3948,5.305511086015031,46.94070000000001,46.94070000000001,8.261500000000012,0.0,False,False,2,6,6,2
57,22,4124,5.541908585000783,46.94070000000001,46.94070000000001,8.261500000000012,0.0,False,False,2,7,3,2
57,23,4198,5.641345608979464,46.94070000000001,46.94070000000001,8.261500000000012,0.0,False,False,2,8,1,2
57,24,4489,6.0323071158491075,46.94070000000001,46.94070000000001,8.261500000000012,0.0,False,False,2,9,12,2
57,25,4571,6.142539934022352,46.94070000000001,46.94070000000001,8.261500000000012,0.0,False,False,2,10,1,2
57,26,4746,6.3777592808473855,46.94070000000001,46.94070000000001,8.261500000000012,0.0,False,False,2,11,3,2
57,27,4916,6.60615429491736,47.019800000000004,47.019800000000004,8.34060000000001,0.07909999999999684,True,True,2,0,4,2
57,28,5022,6.7486830479465425,47.019800000000004,47.019800000000004,8.34060000000001,0.0,False,False,2,1,4,2
57,29,5226,7.0226087619084865,47.019800000000004,47.019800000000004,8.34060000000001,0.0,False,False,2,2,5,2
57,30,5515,7.410522300051525,47.0866,47.0866,8.407400000000003,0.06679999999999353,True,True,2,0,15,2
57,31,5673,7.6227090819738805,47.087500000000006,47.087500000000006,8.408300000000011,0.0009000000000085606,True,True,2,0,4,2
57,32,6014,8.080373480916023,47.087500000000006,47.087500000000006,8.408300000000011,0.0,False,False,2,1,25,2
57,33,6106,8.203707864042372,47.087500000000006,47.087500000000006,8.408300000000011,0.0,False,False,2,2,2,2
57,34,6379,8.569747491041198,47.087500000000006,47.087500000000006,8.408300000000011,0.0,False,False,2,3,14,2
57,35,6511,8.746718966867775,47.087500000000006,47.087500000000006,8.408300000000011,0.0,False,False,2,4,2,2
57,36,6576,8.833981479052454,47.087500000000006,47.087500000000006,8.408300000000011,0.0,False,False,2,5,0,2
57,37,6709,9.012365510920063,47.087500000000006,47.087500000000006,8.408300000000011,0.0,False,False,2,6,4,2
57,38,7147,9.59966580499895,47.296800000000005,47.296800000000005,8.61760000000001,0.20929999999999893,True,True,2,0,15,2
57,39,7353,9.875944652827457,47.5001,47.5001,8.820900000000009,0.2032999999999987,True,True,2,0,6,2
57,40,7542,10.12939027696848,47.558099999999996,47.558099999999996,8.878900000000002,0.057999999999992724,True,True,2,0,4,2
57,41,7971,10.704704173840582,47.558099999999996,47.558099999999996,8.878900000000002,0.0,False,False,2,1,17,2
57,42,8085,10.857605082914233,47.558099999999996,47.558099999999996,8.878900000000002,0.0,False,False,2,2,3,2
57,43,8559,11.493137306999415,47.724399999999996,47.724399999999996,9.045200000000001,0.16629999999999967,True,True,2,0,11,2
57,44,8624,11.580404144944623,47.724399999999996,47.724399999999996,9.045200000000001,0.0,False,False,2,1,0,2
57,45,8791,11.80421922286041,47.724399999999996,47.724399999999996,9.045200000000001,0.0,False,False,2,2,5,2
57,46,9118,12.242369891842827,47.724399999999996,47.724399999999996,9.045200000000001,0.0,False,False,2,3,25,2
57,47,9444,12.679432971868664,47.8603,47.8603,9.181100000000008,0.13590000000000657,True,True,2,0,11,2
57,48,9687,13.005292139016092,47.8603,47.8603,9.181100000000008,0.0,False,False,2,1,5,2
57,49,9809,13.16891234391369,47.8603,47.8603,9.181100000000008,0.0,False,False,2,2,3,2
57,50,9919,13.316540645901114,47.8603,47.8603,9.181100000000008,0.0,False,False,2,3,1,2
57,51,10054,13.497615241911262,47.8603,47.8603,9.181100000000008,0.0,False,False,2,4,2,2
57,52,10145,13.619628130923957,47.8603,47.8603,9.181100000000008,0.0,False,False,2,5,1,2
57,53,10262,13.776621379889548,47.8603,47.8603,9.181100000000008,0.0,False,False,2,6,2,2
57,54,10361,13.909404690843076,47.8603,47.8603,9.181100000000008,0.0,False,False,2,7,3,2
57,55,10426,13.996599938953295,47.8603,47.8603,9.181100000000008,0.0,False,False,2,8,0,2
57,56,10544,14.154802196891978,47.8603,47.8603,9.181100000000008,0.0,False,False,2,9,3,2
57,57,10821,14.526311116991565,47.8684,47.8684,9.189200000000007,0.008099999999998886,True,True,2,0,8,2
57,58,10927,14.668441317044199,47.8684,47.8684,9.189200000000007,0.0,False,False,2,1,3,2
57,59,11072,14.86282067396678,47.8684,47.8684,9.189200000000007,0.0,False,False,2,2,3,2
57,60,11147,14.963450867915526,47.8684,47.8684,9.189200000000007,0.0,False,False,2,3,1,2
57,61,11325,15.20226611988619,47.8684,47.8684,9.189200000000007,0.0,False,False,2,4,5,2
57,62,11538,15.487816745880991,47.8684,47.8684,9.189200000000007,0.0,False,False,2,5,7,2
57,63,11662,15.654123398009688,47.8684,47.8684,9.189200000000007,0.0,False,False,2,6,3,2
57,64,11877,15.942502995952964,47.8684,47.8684,9.189200000000007,0.0,False,False,2,7,6,2
57,65,12088,16.22550987289287,47.8684,47.8684,9.189200000000007,0.0,False,False,2,8,7,2
57,66,12303,16.513908810913563,47.8684,47.8684,9.189200000000007,0.0,False,False,2,9,17,2
57,67,12495,16.77136534289457,47.8684,47.8684,9.189200000000007,0.0,False,False,2,10,6,2
57,68,12562,16.861251530935988,47.8684,47.8684,9.189200000000007,0.0,False,False,2,11,1,2
57,69,12793,17.170987433055416,47.8684,47.8684,9.189200000000007,0.0,False,False,2,12,6,2
57,70,12917,17.337286941939965,47.8684,47.8684,9.189200000000007,0.0,False,False,2,13,3,2
57,71,13001,17.450041903881356,47.8684,47.8684,9.189200000000007,0.0,False,False,2,14,3,2
57,72,13317,17.873508512973785,47.8684,47.8684,9.189200000000007,0.0,False,False,2,15,8,2
57,73,13382,17.96085379086435,47.8684,47.8684,9.189200000000007,0.0,False,False,2,16,0,2
57,74,13573,18.21689077303745,47.8684,47.8684,9.189200000000007,0.0,False,False,2,17,3,2
57,75,13782,18.497179460013285,47.8684,47.8684,9.189200000000007,0.0,False,False,2,18,7,2
57,76,14167,19.013162036892027,47.922200000000004,47.922200000000004,9.24300000000001,0.05380000000000251,True,True,2,0,8,2
57,77,14233,19.10171041591093,47.922200000000004,47.922200000000004,9.24300000000001,0.0,False,False,2,1,1,2
57,78,14342,19.24779822002165,47.922200000000004,47.922200000000004,9.24300000000001,0.0,False,False,2,2,1,2
57,79,14407,19.33508394891396,47.922200000000004,47.922200000000004,9.24300000000001,0.0,False,False,2,3,0,2
57,80,14524,19.491957332007587,47.922200000000004,47.922200000000004,9.24300000000001,0.0,False,False,2,4,5,2
57,81,14612,19.61004725890234,47.922200000000004,47.922200000000004,9.24300000000001,0.0,False,False,2,5,3,2
57,82,14827,19.898369039874524,47.922200000000004,47.922200000000004,9.24300000000001,0.0,False,False,2,6,8,2
57,83,14892,19.98557902383618,47.922200000000004,47.922200000000004,9.24300000000001,0.0,False,False,2,7,0,2
