seed,iter,eval_count,elapsed_s,current_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,accepted,improved,perturbation_strength,no_improve_streak,local_search_accepted_moves,applied_perturbation_moves,t_initial_eval_s,t_initial_local_search_s,t_perturb_s,t_candidate_eval_s,t_local_search_s,t_acceptance_s,t_bookkeeping_s,t_logging_s,t_iter_total_s
4854,0,42,0.0,63.6627,63.6627,0.7163000000000039,0.0,True,False,10,0,25,0,0.007465367903932929,0.22516520414501429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4854,1,109,0.4560075660701841,63.9092,63.9092,0.9628000000000014,0.2464999999999975,True,True,10,0,25,20,0.0,0.0,0.0011636358685791492,0.003140383865684271,0.2178229088895023,1.1197058483958244e-05,4.909606650471687e-05,0.00010246015153825283,0.22231542598456144
4854,2,172,0.6592848259024322,63.99850000000001,63.99850000000001,1.05210000000001,0.0893000000000086,True,True,10,0,25,20,0.0,0.0,0.0012908198405057192,0.003096595173701644,0.1986967718694359,1.0981922969222069e-05,3.145216032862663e-05,6.27199187874794e-05,0.20321653201244771
4854,3,228,0.8385134919080883,63.99850000000001,63.99850000000001,1.05210000000001,0.0,False,False,10,1,25,20,0.0,0.0,0.0012621148489415646,0.003077804110944271,0.1747662981506437,4.202127456665039e-06,3.8356054574251175e-05,0.0,0.17917023203335702
4854,4,314,1.1193027710542083,63.99850000000001,63.99850000000001,1.05210000000001,0.0,False,False,10,2,25,20,0.0,0.0,0.0011829780414700508,0.0032533721532672644,0.2762845638208091,4.624016582965851e-06,3.367103636264801e-05,0.0,0.28078326396644115
4854,5,380,1.3394830450415611,63.99850000000001,63.99850000000001,1.05210000000001,0.0,False,False,10,3,25,20,0.0,0.0,0.0012634929735213518,0.0031342010479420424,0.21571772103197873,4.768837243318558e-06,1.3063894584774971e-05,0.0,0.22015723888762295
4854,6,447,1.5596009129658341,64.33170000000001,64.33170000000001,1.385300000000015,0.33320000000000505,True,True,10,0,25,20,0.0,0.0,0.0011449640151113272,0.0032026669941842556,0.21571981394663453,1.0180054232478142e-05,1.3217097148299217e-05,0.00016532395966351032,0.22028092201799154
4854,7,507,1.7611800469458103,64.3324,64.3324,1.38600000000001,0.0006999999999948159,True,True,10,0,25,20,0.0,0.0,0.0012688739225268364,0.003134713973850012,0.19695749692618847,9.70880500972271e-06,7.126596756279469e-05,6.655906327068806e-05,0.20153612084686756
4854,8,591,2.0364687649998814,64.3324,64.3324,1.38600000000001,0.0,False,False,10,1,25,20,0.0,0.0,0.0013699601404368877,0.0030934151727706194,0.27065209299325943,4.900852218270302e-06,1.3505108654499054e-05,0.0,0.27516211895272136
4854,9,690,2.3629891579039395,64.3324,64.3324,1.38600000000001,0.0,False,False,10,2,25,20,0.0,0.0,0.0013319728896021843,0.0030265839304775,0.32203180994838476,4.901387728750706e-05,8.22960864752531e-05,0.0,0.32659462094306946
4854,10,764,2.63007735600695,64.3324,64.3324,1.38600000000001,0.0,False,False,10,3,25,20,0.0,0.0,0.001160535030066967,0.003267799038439989,0.26252122898586094,4.632864147424698e-06,1.1806143447756767e-05,0.00040093204006552696,0.2674102869350463
4854,11,850,2.9097306460607797,64.3324,64.3324,1.38600000000001,0.0,False,False,10,4,25,20,0.0,0.0,0.0011204441543668509,0.003277722978964448,0.2748079779557884,4.2710453271865845e-06,1.340801827609539e-05,0.0,0.2792507179547101
4854,12,922,3.164977940963581,64.34960000000001,64.34960000000001,1.4032000000000124,0.017200000000002547,True,True,10,0,25,20,0.0,0.0,0.0012538570445030928,0.0032094221096485853,0.25071968301199377,2.2063031792640686e-05,1.1136988177895546e-05,6.481190212070942e-05,0.25530723109841347
4854,13,990,3.4044192070141435,64.4265,64.4265,1.4801000000000073,0.07689999999999486,True,True,10,0,25,20,0.0,0.0,0.0017750330734997988,0.004096971824765205,0.23344937805086374,1.1797994375228882e-05,1.4015939086675644e-05,6.967294029891491e-05,0.23944611893966794
4854,14,1068,3.668509775074199,64.44200000000001,64.44200000000001,1.4956000000000103,0.015500000000002956,True,True,10,0,25,20,0.0,0.0,0.0012145871296525002,0.003209383925423026,0.259468395030126,4.5048072934150696e-05,6.621400825679302e-05,0.0002313130535185337,0.2643020059913397
4854,15,1157,3.961807050043717,64.4844,64.4844,1.5379999999999967,0.04239999999998645,True,True,10,0,25,20,0.0,0.0,0.0011384692043066025,0.0031830130610615015,0.28862564195878804,9.869923815131187e-06,0.00012936489656567574,6.792508065700531e-05,0.2931894732173532
4854,16,1258,4.297487006988376,64.4897,64.4897,1.5433000000000021,0.0053000000000054115,True,True,10,0,25,20,0.0,0.0,0.0011413199827075005,0.0031827730126678944,0.33112194086425006,9.326962754130363e-06,0.00010702619329094887,9.718607179820538e-05,0.33568950393237174
4854,17,1373,4.674400950083509,64.4897,64.4897,1.5433000000000021,0.0,False,False,10,1,25,20,0.0,0.0,0.001133322948589921,0.0033233528956770897,0.37220747605897486,5.193985998630524e-06,1.3524200767278671e-05,0.0,0.3767165979370475
4854,18,1472,5.003201996907592,64.4997,64.4997,1.5533000000000072,0.010000000000005116,True,True,10,0,25,20,0.0,0.0,0.00115491496399045,0.003240589052438736,0.32435173098929226,1.0384945198893547e-05,1.4224089682102203e-05,7.452210411429405e-05,0.3288730368949473
4854,19,1580,5.363492083968595,64.63640000000001,64.63640000000001,1.690000000000012,0.1367000000000047,True,True,10,0,25,20,0.0,0.0,0.001251881942152977,0.003182773943990469,0.3556471639312804,4.3173087760806084e-05,0.00010054605081677437,0.00024448195472359657,0.36053625284694135
4854,20,1674,5.663393087917939,64.63640000000001,64.63640000000001,1.690000000000012,0.0,False,False,10,1,25,20,0.0,0.0,0.0013679692056030035,0.0031258349772542715,0.29502710909582675,5.6819990277290344e-06,6.579305045306683e-05,6.97809737175703e-05,0.2996922500897199
4854,21,1770,5.9730650710407645,64.63640000000001,64.63640000000001,1.690000000000012,0.0,False,False,10,2,25,20,0.0,0.0,0.0012535119894891977,0.0031792279332876205,0.30506961909122765,4.110857844352722e-06,1.2321164831519127e-05,0.0,0.3095458180177957
4854,22,1885,6.351003086892888,64.63640000000001,64.63640000000001,1.690000000000012,0.0,False,False,10,3,25,20,0.0,0.0,0.0012868400663137436,0.003250455018132925,0.3733574519865215,4.4959597289562225e-06,6.627896800637245e-05,0.0,0.3779901540838182
4854,23,2001,6.735756170935929,64.63640000000001,64.63640000000001,1.690000000000012,0.0,False,False,10,4,25,20,0.0,0.0,0.0011552181094884872,0.0031858349684625864,0.3803138518705964,4.4300686568021774e-06,0.00012388289906084538,0.0,0.3848088488448411
4854,24,2112,7.100040154997259,64.63640000000001,64.63640000000001,1.690000000000012,0.0,False,False,10,5,25,20,0.0,0.0,0.0011374310124665499,0.0032502850517630577,0.35974088008515537,3.406079486012459e-06,1.2360978871583939e-05,0.0,0.3641689461655915
4854,25,2208,7.4255843800492585,64.63640000000001,64.63640000000001,1.690000000000012,0.0,False,False,10,6,25,20,0.0,0.0,0.0012481168378144503,0.003221119986847043,0.3209682779852301,2.9524089768528938e-05,7.219216786324978e-05,0.0,0.3256115831900388
4854,26,2358,7.916476662969217,64.67110000000001,64.67110000000001,1.7247000000000128,0.03470000000000084,True,True,10,0,25,20,0.0,0.0,0.0011404948309063911,0.003342942101880908,0.48623276012949646,5.2388058975338936e-05,2.0796898752450943e-05,0.00027491594664752483,0.49110542284324765
4854,27,2462,8.250278237974271,64.71029999999999,64.71029999999999,1.7638999999999925,0.039199999999979696,True,True,10,0,25,20,0.0,0.0,0.0013516040053218603,0.0029766890220344067,0.32913189893588424,1.0107876732945442e-05,1.2058066204190254e-05,0.0001894740853458643,0.3337058920878917
4854,28,2610,8.731706182938069,64.7254,64.7254,1.7789999999999964,0.015100000000003888,True,True,10,0,25,20,0.0,0.0,0.0012658820487558842,0.003228279994800687,0.47669336502440274,1.0573072358965874e-05,4.768907092511654e-05,7.334910333156586e-05,0.481344633968547
4854,29,2767,9.241449624067172,64.783,64.783,1.8366000000000042,0.05760000000000787,True,True,10,0,25,20,0.0,0.0,0.0011407528072595596,0.003160203108564019,0.5052852481603622,9.470852091908455e-06,7.671606726944447e-05,7.170718163251877e-05,0.5097688841633499
4854,30,2905,9.686634934041649,64.783,64.783,1.8366000000000042,0.0,False,False,10,1,25,20,0.0,0.0,0.0012731710448861122,0.0032119001261889935,0.44051967211999,3.85381281375885e-06,1.1357013136148453e-05,6.992602720856667e-05,0.4451155620627105
4854,31,3060,10.193428955040872,64.783,64.783,1.8366000000000042,0.0,False,False,10,2,25,20,0.0,0.0,0.0011613271199166775,0.003220825921744108,0.5022996640764177,3.5599805414676666e-06,0.0017070970498025417,0.0,0.5084190000779927
4854,32,3192,10.634714269079268,64.783,64.783,1.8366000000000042,0.0,False,False,10,3,25,20,0.0,0.0,0.0011225759517401457,0.003249637084081769,0.4351328199263662,4.021916538476944e-06,7.55328219383955e-05,0.0,0.43964107194915414
4854,33,3306,11.012635176070035,64.783,64.783,1.8366000000000042,0.0,False,False,10,4,25,20,0.0,0.0,0.0011532509233802557,0.0031791809014976025,0.3734834280330688,3.922032192349434e-06,1.2478092685341835e-05,0.0,0.3778553169686347
4854,34,3462,11.527412788942456,64.783,64.783,1.8366000000000042,0.0,False,False,10,5,25,20,0.0,0.0,0.0011980028357356787,0.0031545208767056465,0.5103830329608172,3.952067345380783e-06,1.0940944775938988e-05,0.0,0.5147736060898751
4854,35,3607,12.011441397946328,64.783,64.783,1.8366000000000042,0.0,False,False,10,6,25,20,0.0,0.0,0.001199604943394661,0.0032610429916530848,0.4795284860301763,4.184897989034653e-06,1.2891832739114761e-05,0.0,0.48402909212745726
4854,36,3777,12.568729739869013,64.783,64.783,1.8366000000000042,0.0,False,False,10,7,25,20,0.0,0.0,0.0013003789354115725,0.0031201138626784086,0.5528263489250094,4.0370505303144455e-06,1.2903939932584763e-05,0.0,0.5572864769492298
4854,37,3917,13.021482342854142,64.783,64.783,1.8366000000000042,0.0,False,False,10,8,25,20,0.0,0.0,0.001358330948278308,0.0030073008965700865,0.44834534311667085,4.1031744331121445e-06,4.160008393228054e-05,0.0,0.4527795419562608
4854,38,4043,13.438926630886272,64.783,64.783,1.8366000000000042,0.0,False,False,10,9,25,20,0.0,0.0,0.0011756590101867914,0.0029483111575245857,0.41324998694472015,4.335073754191399e-06,1.1630821973085403e-05,0.0,0.41741185798309743
4854,39,4149,13.796281157061458,64.85660000000001,64.85660000000001,1.9102000000000174,0.07360000000001321,True,True,10,0,25,20,0.0,0.0,0.0011533848010003567,0.0032434388995170593,0.35291175497695804,8.850125595927238e-06,7.487786933779716e-05,0.0002635698765516281,0.35767958010546863
4854,40,4302,14.305654519004747,64.85660000000001,64.85660000000001,1.9102000000000174,0.0,False,False,10,1,25,20,0.0,0.0,0.0013569300062954426,0.0029583480209112167,0.5046912229154259,3.4640543162822723e-06,2.502603456377983e-05,9.810412302613258e-05,0.5091553840320557
4854,41,4502,14.9696803400293,64.85660000000001,64.85660000000001,1.9102000000000174,0.0,False,False,10,2,25,20,0.0,0.0,0.0012995779979974031,0.003058134810999036,0.6595152809750289,3.83215956389904e-06,1.1662021279335022e-05,0.0,0.6639122909400612
4854,42,4710,15.65371051686816,64.85660000000001,64.85660000000001,1.9102000000000174,0.0,False,False,10,3,25,20,0.0,0.0,0.001143176108598709,0.0032458589412271976,0.6795994921121746,4.2638275772333145e-06,1.1648982763290405e-05,0.0,0.684028099058196
4854,43,4795,15.938534897984937,64.85660000000001,64.85660000000001,1.9102000000000174,0.0,False,False,10,4,25,20,0.0,0.0,0.0011373900342732668,0.003250128123909235,0.2803952170070261,4.792120307683945e-06,1.2102071195840836e-05,0.0,0.28482293291017413
