seed,iter,eval_count,elapsed_s,alpha_used,rcl_size_mean,construction_sum_iqc,after_ls_sum_iqc,best_sum_iqc,delta_vs_baseline,delta_vs_best_prev,improved,no_improve_streak,local_search_accepted_moves,t_construction_s,t_candidate_eval_s,t_local_search_s,t_iter_total_s
9998,1,73,0.10706231463700533,0.6273971793481232,316.03,34.908,36.1155,36.1155,3.668599999999998,,True,0,25,0.013217187486588955,0.0025007957592606544,0.09087056759744883,0.10665787570178509
9998,2,173,0.2721070582047105,0.26977130644149583,25.67,30.768500000000003,32.296800000000005,36.1155,3.668599999999998,0.0,False,1,25,0.01150337141007185,0.001096039079129696,0.15227903705090284,0.16490495018661022
9998,3,252,0.48773665353655815,0.49923517039273346,128.4,32.8875,34.422799999999995,36.1155,3.668599999999998,0.0,False,2,25,0.0234668105840683,0.001101587899029255,0.19102273043245077,0.21561190858483315
9998,4,322,0.6235649967566133,0.007491239266013139,2.24,29.547800000000002,30.672300000000003,36.1155,3.668599999999998,0.0,False,3,25,0.026647103019058704,0.001086292788386345,0.10805163905024529,0.135805725120008
9998,5,363,0.6834314810112119,0.1083340832759433,7.37,29.569900000000004,30.8902,36.1155,3.668599999999998,0.0,False,4,25,0.01053868792951107,0.0011081751435995102,0.04818651732057333,0.05985495261847973
9998,6,497,0.9619394754990935,0.3688130569136323,43.59,33.3016,36.8218,36.8218,4.374900000000004,0.7063000000000059,True,0,25,0.010895275510847569,0.001187092624604702,0.26638884004205465,0.27849559020251036
9998,7,595,1.1500166887417436,0.7131776963545969,445.57,34.7998,35.106899999999996,36.8218,4.374900000000004,0.0,False,1,25,0.024039285257458687,0.0011201733723282814,0.16284524649381638,0.18802536744624376
9998,8,659,1.2397811403498054,0.7551937073295409,548.11,33.9642,34.5334,36.8218,4.374900000000004,0.0,False,2,25,0.011501130647957325,0.0010604746639728546,0.07716906163841486,0.08975256234407425
9998,9,739,1.347695549018681,0.24968504330078367,25.03,31.509400000000003,33.4531,36.8218,4.374900000000004,0.0,False,3,25,0.010729093104600906,0.0011484762653708458,0.09600413590669632,0.10790268145501614
9998,10,837,1.4763560397550464,0.25863913248978976,27.02,31.188200000000002,33.7316,36.8218,4.374900000000004,0.0,False,4,25,0.01062723807990551,0.0011214055120944977,0.11687815561890602,0.1286476356908679
9998,11,884,1.5456896126270294,0.876698932697582,835.01,35.0369,35.3092,36.8218,4.374900000000004,0.0,False,5,25,0.012123371474444866,0.00112873874604702,0.05597152095288038,0.0692437281832099
9998,12,956,1.641383584588766,0.28019487910122765,32.12,31.0349,32.979200000000006,36.8218,4.374900000000004,0.0,False,6,25,0.010773427784442902,0.001129569485783577,0.08376063033938408,0.09568320494145155
9998,13,1024,1.7337194858118892,0.30441323021225475,33.71,31.103900000000003,32.2643,36.8218,4.374900000000004,0.0,False,7,25,0.010748006403446198,0.0011538555845618248,0.08038956951349974,0.09231164492666721
9998,14,1083,1.8166528586298227,0.03885677580898372,3.32,29.5957,30.614600000000003,36.8218,4.374900000000004,0.0,False,8,25,0.010568635538220406,0.0011579850688576698,0.07116215582937002,0.08290878310799599
9998,15,1182,1.9498800728470087,0.6337306387374712,311.87,33.8423,35.2887,36.8218,4.374900000000004,0.0,False,9,25,0.011990451253950596,0.0011580204591155052,0.12003604974597692,0.1332035679370165
9998,16,1260,2.0564250396564603,0.5848475570521944,226.4,34.5152,35.622600000000006,36.8218,4.374900000000004,0.0,False,10,25,0.011064582504332066,0.0011495007202029228,0.0942995473742485,0.10653361957520247
9998,17,1324,2.1473465654999018,0.895749706675571,853.25,34.7506,35.019499999999994,36.8218,4.374900000000004,0.0,False,11,25,0.012170404195785522,0.0011584823951125145,0.07756178267300129,0.09091013483703136
9998,18,1419,2.27463605068624,0.42629251234433996,68.25,33.2335,36.2156,36.8218,4.374900000000004,0.0,False,12,25,0.010954639874398708,0.0011084862053394318,0.11518210638314486,0.12726498022675514
9998,19,1478,2.359693508595228,0.20746489821445657,18.13,30.6254,31.863799999999998,36.8218,4.374900000000004,0.0,False,13,25,0.010767178609967232,0.001185399480164051,0.07307231239974499,0.08504559099674225
